"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
144800;"CHILDREN'S LEARNING CENTER II - P/S";"1235 W. STEELE LANE";"SANTA ROSA";"CA";95403;"SONOMA";"(707) 575-7486 or (707) 575-7179 ";"http://www.childrenslearningctr.com/santa_rosa/contact.htm";"info@childrenslearningctr.com";"Children’s Learning Center is committed to providing families of all economic backgrounds with fair-affordable-quality childcare. It is also our belief that “it takes a village to raise a child.” We consider it a privilege to care for and educate the young children in our community. Our purpose is to provide our students and their families with an environment of acceptance and opportunities for success. Our hope is to develop in each child a love of learning and an “I can” - “Let me try” attitude. ";"http://www.childrenslearningctr.com/santa_rosa/contact.htm";;"6AM - 6:30PM";;;;"n";"y";"y";"y";"n";"n";;;;;;;
146948;"HAPPY TIME CHRISTIAN PRESCHOOL AND DAY CARE";"1135 FARMERS LANE";"SANTA ROSA";"CA";95405;"SONOMA";"(707)527-9135";;;;;;;;;;;;;;;;;;;;;"Y";
147013;"HEAD START - LUTHER BURBANK";"203 SOUTH A STREET";"SANTA ROSA";"CA";95401;"SONOMA";"(707)528-6122";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
147021;"HEAD START - ROSELAND";"1931 BIWANA DRIVE";"SANTA ROSA";"CA";95407;"SONOMA";"(707)528-3008";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
147037;"HEAD START-J X WILSON";"246 BRITTAIN LANE";"SANTA ROSA";"CA";95401;"SONOMA";"(707)544-6911";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
147039;"HEAD START-LINCOLN CENTER";"604 SIMPSON STREET";"SANTA ROSA";"CA";95401;"SONOMA";"(707)546-4984";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
147050;"HEAD START/DOYLE PARK";"1620 SONOMA AVENUE";"SANTA ROSA";"CA";95404;"SONOMA";"(707)544-6911";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
147051;"HEADSTART-BARBARA DANIELS-LOVE";"1330 TEMPLE STREET";"SANTA ROSA";"CA";95404;"SONOMA";"(707)544-6318";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
147111;"HIDDEN VALLEY COMMUNITY PRESCHOOL";"3421 BONITA VISTA LANE";"SANTA ROSA";"CA";95404;"SONOMA";"(707)544-2336";"http://www.communitypreschools.com/";;"Learning and Growing Together…
Reaching the Whole Child through the Reggio Approach

Community Preschool is inspired by the Reggio Emilia approach to early childhood education. We use the term “inspired” because we see this Italian approach as a fascinating guide rather than a curriculum blueprint. We feel that our values of education, childhood, and community are deeply reflected in the Reggio Emilia approach and we hope to use that as a basis for our ever-evolving program. As staff, we are continuously learning with the children, with parents, and with other early childhood educators to gain a deeper understanding of education.

We offer an emergent curriculum that allows for flexibility, spontaneity, and in-depth exploration. It is most often child-directed and teacher-guided. This means that teachers offer provocations to stimulate the learning process, allowing children to investigate their own interests and theories. Sometimes these explorations turn into long-term projects where children experience the research process of questioning, hypothesizing, testing theories, learning from experts (ie: parents, community members, books), and exploring ideas through symbolic languages. Through these child-initiated experiences, children learn a variety of concepts and skills that will stay with them throughout their lives. Not only do they develop skills in literacy, art, science, and math, but they also develop the ability to communicate, to collaborate, and to think critically. We believe that children have the right to an educational program that values and nurtures these skills.";"http://www.communitypreschools.com/";;"8:30am-4:30pm";;"http://communitypreschools.com/blog/enrollment-and-wait-list/";"http://communitypreschools.com/blog/enrollment-and-wait-list/parent-handbook/";"n";"n";"y";"y";"n";"n";"http://communitypreschools.com/blog/wp-content/themes/atahualpa/images/logo.gif";"http://communitypreschools.com/images/top_image_small.jpg";"http://communitypreschools.com/blog/?getfile=111";"http://communitypreschools.com/blog/?getfile=47";"http://communitypreschools.com/blog/?getfile=117";;
148238;"LITTLE ANGELS CHILDREN'S CENTER";"4305 HOEN AVENUE";"SANTA ROSA";"CA";95405;"SONOMA";"(707)579-4305";"http://www.littleangelskids.com/";;"Our goal at Little Angels is to provide the community with a quality Preschool and Childcare program.  We offer a safe, loving and nurturing environment supported by a structured educational program which will have a lasting influence on your child. ";"http://www.littleangelskids.com/";;;;"http://www.littleangelskids.com/admissions.htm";;"n";"y";"y";"y";"n";"n";;"http://imageprocessor.websimages.com/width/210/crop/3,3,205x152/www.littleangelskids.com/photos/school/photo%20%286%29.JPG";"http://imageprocessor.websimages.com/width/197/crop/0,0,197x262/www.littleangelskids.com/photos/school/photo%20%285%29-1.JPG";;;;
148577;"LYTTON RANCHERIA EDUCATION CENTER";"1592 FULTON ROAD";"SANTA ROSA";"CA";95403;"SONOMA";"(707)576-9272";;;;;;;;;;;;;;;;;;;;;"Y";
149281;"MT. TAYLOR CHILDREN'S CENTER THREE";"812 VINEYARD CREEK DRIVE";"SANTA ROSA";"CA";95403;"SONOMA";"(707)526-3008";"http://www.mtccschools.com/";;"Our purpose is to provide a safe and caring environment in which each child may develop socially, emotionally, cognitively and physically at his or her own rate. We will assist each child in that growth by providing consistent loving direction, appropriate activates and encouragement. We also serve as a resource for parents. Our average ratio is one Early Childhood Educator for every eight children.  Our goal is to provide the highest quality care, guidance and education of young children in an atmosphere of love, respect and cooperation. We believe that through being responsive to children's emotional, intellectual, physical and developmental needs, they will develop a positive self-esteem, confidence and a caring attitude toward others. ";"http://www.mtccschools.com/";;;;;;"n";"y";"y";"y";"n";"n";"http://www.mtccschools.com/images/logo.png";"http://www.mtccschools.com/images/children-preschool-care.jpg";"http://www.realpagessites.com/mtcc/nss-folder/otherimages/gallery-2.jpg";"http://www.realpagessites.com/mtcc/nss-folder/contentimages1/daycare-for-children.jpg";"http://www.realpagessites.com/mtcc/nss-folder/contentimages1/after-school-activities.jpg";;
149292;"MULTI-CULTURAL CHILD DEVELOPMENT CENTER";"1650 WEST THIRD ST PO BOX 7346";"SANTA ROSA";"CA";95401;"SONOMA";"(707)544-0104";"http://www.multiculturalpreschool.org/contact/";;"“THE MISSION OF OUR ORGANIZATION IS TO PROVIDE QUALITY PRESCHOOL EDUCATION TO CHILDREN AND SUPPORT TO THEIR FAMILIES”";"http://www.multiculturalpreschool.org/contact/";;;;"http://www.multiculturalpreschool.org/enrollment-forms/";;"n";"n";"y";"y";"n";"n";"http://www.multiculturalpreschool.org/wp-content/uploads/2014/02/LOGOJPEG-300x282.jpg";"http://www.multiculturalpreschool.org/wp-content/uploads/2012/05/unknown-copy-13.jpg";"http://www.multiculturalpreschool.org/wp-content/uploads/2012/05/unknown-copy-16.jpg";"http://www.multiculturalpreschool.org/wp-content/uploads/2012/05/unknown-copy-14.jpg";"http://www.multiculturalpreschool.org/wp-content/uploads/2012/05/unknown-copy-18.jpg";;
149587;"NORTH BAY CHILDREN'S CENTER - MONROE";"2567 MARLOW ROAD";"SANTA ROSA";"CA";95403;"SONOMA";"(707)526-2688";"http://www.nbcc.net/";;" North Bay Children's Center provides comprehensive high-quality child care and early education programs fueled by our vision of excellence and a spirit of innovation.  Our mission is to assure optimal development for every child we serve through:

    Culturally rich programs that prepare children from diverse backgrounds to succeed socially, emotionally and academically
    Our Garden of Eatin' program that weaves a culture of health and wellness throughout the organization and serves as a model for other communities to emulate
    Strong family, school, and community partnerships that support a shared belief in each child's ability to succeed
";"http://www.nbcc.net/";;;;"http://www.nbcc.net/views/media/Enrollment_Application_3.2014.pdf";;"n";"n";"n";"y";"y";"n";;"https://wsdvps3.wsdsecure.com/~nbcc.net/userfiles/images/IMG_7990.JPG";"http://www.nbcc.net/userfiles/images/20131015-095233%20NBCC%20%281280%29.jpg";"http://www.nbcc.net/userfiles/images/NITAWARDS.jpg";"http://www.nbcc.net/userfiles/images/1377295_10151782538378335_218233542_n.jpg";;
149654;"NUEVA VISTA EARLY HEAD START";"2232 LOMITAS AVE";"SANTA ROSA";"CA";95404;"SONOMA";"(707)522-3291";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";"info@capsonoma.org";" The purpose of Community Action Partnership of Sonoma County is to partner with low income families and individuals to help them achieve economic and social stability, to build community, and to advocate for social and economic justice. The Vision of Community Action Partnership of Sonoma County is that families shall achieve economic and social stability; live in community, in a world with social and economic justice. Community Action changes people’s lives, embodies the spirit of hope, improves communities, and makes America a better place to live. We care about the entire community and we are dedicated to helping people help themselves and each other.";"http://www.capsonoma.org/District/Department/4-Head-Start/1185-Center-Locations.html";;"Monday - Friday 8:30 a.m. - 5:00 p.m.";"http://www.capsonoma.org/District/Jobs/";"http://www.capsonoma.org/District/Department/4-Head-Start/1183-Application.html";;"y";"y";"y";"y";"n";"n";"http://www.capsonoma.org/custom/images/design/header/1/logo.gif";"http://www.capsonoma.org/District/Gallery/140-1-GKAS-2014.html";;;;;
150871;"ROSEBUD P/S AT PRESBYTERIAN CHURCH OF THE ROSES";"2500 PATIO COURT";"SANTA ROSA";"CA";95405;"SONOMA";"(707)544-8600";;;;;;;;;;;;;;;;;;;;;"Y";
151156;"SANTA ROSA JUNIOR COLLEGE CHILDREN'S CENTER";"1501 MENDOCINO AVENUE, RM 2490";"SANTA ROSA";"CA";95401;"SONOMA";"(707)527-4224";;;;;;;;;;;;;;;;;;;;;"Y";
151724;"ST ROSE PRESCHOOL";"400 ANGELA DRIVE";"SANTA ROSA";"CA";95403;"SONOMA";"(707)526-9844";;;;;;;;;;;;;;;;;;;;;"Y";
153332;"YMCA SUNSHINE COMPANY-PINER PRESCHOOL";"2590 PINER ROAD";"SANTA ROSA";"CA";95401;"SONOMA";"(707)544-1820";;;;;;;;;;;;;;;;;;;;;"Y";
151163;"SANTA YNEZ VALLEY STATE PRESCHOOL";"3525 PINE";"SANTA YNEZ";"CA";93460;"SANTA BARBARA";"(805)686-5465";;;;;;;;;;;;;;;;;;;;;"Y";
145635;"DOOR TO THE FUTURE PRESCHOOL";"9263 ABRAHAM WAY, #F";"SANTEE";"CA";92071;"SAN DIEGO";"(619)258-5721";;;;;;;;;;;;;;;;;;;;;"Y";
146599;"GIGGLES & SMILES CHILD CARE CENTER, LLC";"11316 WOODSIDE AVENUE N.";"SANTEE";"CA";92071;"SAN DIEGO";"(619)258-5437";"http://www.giggles-and-smiles.com/";"giggles-and-smiles@cox.net";"We believe child care should reflect and establish the skills and talents necessary for each child to reach his/her full potential, while feeling loved and secure. Our teaching will reflect a high regard for each child's uniqueness with respect and understanding of societal and cultural diversity. This is done with a sensitive and caring staff that works in collaboration with parents and families. Studies confirm the importance of a strong bond between the home and child care setting; therefore we value a partnership with our parents and families.";"http://www.giggles-and-smiles.com/";"https://www.facebook.com/pages/Giggles-Smiles-Child-Care-Center-LLC/223603394365426?id=223603394365426&sk=info";;"http://www.giggles-and-smiles.com/employment.php";;;"y";"y";"y";"y";"n";"n";"http://www.giggles-and-smiles.com/img/logo.png";"http://www.giggles-and-smiles.com/img/gallery/image6_600x400.jpg";"http://www.giggles-and-smiles.com/img/gallery/image11_600x400.jpg";"http://www.giggles-and-smiles.com/img/gallery/image18_600x400.jpg";"http://www.giggles-and-smiles.com/img/gallery/image20_600x400.jpg";;
148312;"LITTLE LEARNERS & INFANT CARE";"10154 N. MAGNOLIA AVENUE";"SANTEE";"CA";92071;"SAN DIEGO";"(619)562-9907";;;;;;;;;;;;;;;;;;;;;"Y";
150499;"PROSPECT AVENUE STATE PRESCHOOL";"8655 ELLSWORTH LANE";"SANTEE";"CA";92071;"SAN DIEGO";"619-258-2360";"http://www.santeesd.net/Page/662";"kathleen.emery@santeesd.net";"The preschool program is state-funded and fee based offered by the Santee School District. Classes are in session for three hours daily, Monday through Friday at Prospect Avenue Preschool Annex located at 8655 Ellsworth Lane in Santee. All regular school vacations and holidays are observed. Daycare accomodations before or after the preschool hours are not available. Busing is not provided to other daycare facilities. Student activities include language and psychomotor development as well as beginning skills for reading and math readiness.";"http://www.santeesd.net/Page/662";;;;"http://www.santeesd.net/Page/664";;"n";"n";"y";"y";"n";"n";"http://www.santeesd.net/cms/lib/CA01000468/Centricity/Domain/59/State%20Preschool%20Program/cde.jpg";;;;;;
153260;"YALE PRESCHOOL";"10201 SETTLE ROAD";"SANTEE";"CA";92071;"SAN DIEGO";"(619)258-2369";"http://www.santeesd.net/Page/498";"hope.baker@santeesd.net";;"http://www.santeesd.net/Page/498";;"Monday - Friday
6:30 a.m. - 6:00 p.m.";;"http://www.santeesd.net/Page/495";"http://www.santeesd.net/cms/lib/CA01000468/Centricity/Domain/31/2012-2013%20Parent%20Handbook.pdf";"n";"n";"y";"y";"n";"y";"http://www.santeesd.net/cms/lib/CA01000468/Centricity/Domain/31/YALE%20Logo.png";;;;;;
960888;"YALE PRESCHOOL-CARLTON HILLS";"9353 PIKE ST";"SANTEE";"CA";92071;"SAN DIEGO";"(619) 258-2369";"http://www.santeesd.net/Page/498";"hope.baker@santeesd.net";;"http://www.santeesd.net/Page/498";;"Monday - Friday
6:30 a.m. - 6:00 p.m.";;"http://www.santeesd.net/Page/495";"http://www.santeesd.net/cms/lib/CA01000468/Centricity/Domain/31/2012-2013%20Parent%20Handbook.pdf";"n";"n";"y";"y";"n";"y";"http://www.santeesd.net/cms/lib/CA01000468/Centricity/Domain/31/YALE%20Logo.png";;;;;;
