"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
239762;"THE SUNSHINE HOUSE";"1208 SAM NEWELL ROAD";"MATTHEWS";"NC";28105;"MECKLENBURG";"(704)845-2155";;;;;;;;;;;;;;;;;;;;;"Y";
234294;"TUTOR TIME CHILD CARE/ LEARNING CENTER";"2560 PLANTATION CENTER DRIVE";"MATTHEWS";"NC";28105;"MECKLENBURG";"(704)847-3223";"http://www.tutortime.com/our-schools/matthews-nc-6034/";;"Tutor Time offers quality child-care education at more than 200 schools throughout the United States. We are dedicated to fostering educational development, building self-esteem and sparking imagination in a safe and unique environment. Our schools are expertly designed to encourage exploration, dramatic play and problem solving.
";"http://www.tutortime.com/our-schools/matthews-nc-6034/";"https://www.facebook.com/TutorTime?ref=ts";"06:30 AM - 06:30 PM";;"http://www.tutortimenc.com/site/CenterPage?page=75";;"y";"y";"y";"y";"y";"y";;"http://www.tutortimenetwork.com/uploads/_thumbs/Photo%20Library/2572.jpg";"http://www.tutortimenetwork.com/uploads/_thumbs/Photo%20Library/1842.jpg";"http://www.tutortimenetwork.com/uploads/_thumbs/Photo%20Library/199.jpg";"http://www.tutortimenetwork.com/uploads/_thumbs/Photo%20Library/2262.jpg";;
236054;"WEDDINGTON ELEMENTARY AFTERSCHOOL";"3927 TWELVE MILE CREEK RD";"MATTHEWS";"NC";28105;"MECKLENBURG";"(704)296-3085";"http://wdes.ucps.k12.nc.us/";"WeddingtonES.NC@gmail.com";"Mission
W- We (staff, students, parents, citizens, community, and other stakeholders)
I- Individually (with varying: rates, levels, methods, diversity, challenges, nurturing, support, services, growth, potential, empowerment, strategies, content, and attitudes)
L- Learn (educate, prepare, succeed, globalize)
D- Daily (on-going, life-long, future, productively, safely)";"http://wdes.ucps.k12.nc.us/";"https://www.facebook.com/WeddingtonES.NC";;"http://www.ucps.k12.nc.us/links/employment_menu.php";"http://www.ucps.k12.nc.us/links/enrollment_menu.php";"http://wdes.ucps.k12.nc.us/php/WDESStudentHandbook.php";"n";"n";"y";"y";"y";"n";"http://www.ucps.k12.nc.us/webcp/site_images/376/logo_header.png";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpa1/t1.0-9/q77/s720x720/10345561_751725688204858_546951163920267064_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/q77/s720x720/10300659_748935718483855_8929161818102846994_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/10338840_751165348260892_5129926655491760206_n.jpg";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpa1/t1.0-9/q71/s720x720/10363975_747920405252053_3383856457519469544_n.jpg";;
239075;"A GIFT FROM GOD DAYCARE";"97 SURS LANE";"MAXTON";"NC";28364;"ROBESON";"(910)522-0060";;;;;;;;;;;;;;;;;;;;;"Y";
234820;"KIDDIE WORLD NURSERY AND PLAYSCHOOL, INC.";"4049 MISSOURI RD";"MAXTON";"NC";28364;"ROBESON";"(910)521-0304";;;;;;;;;;;;;;;;;;;;;"Y";
236958;"MAXTON HEAD START";"613 EAST ROCKINGHAM RD";"MAXTON";"NC";28364;"ROBESON";"(910)844-3406";;;;;;;;;;;;;;;;;;;;;"Y";
239617;"NOAH'S ARK LEARNING CHILDCARE FACILITY";"542 MCGIRT RD";"MAXTON";"NC";28364;"ROBESON";"(910)844-9868";"http://www.noahsarklearningcenter.com/";"admin@noahsarklearningcenter.com";"The young child absorbs the world through his senses and lives in imitation (role playing) and imagination.  Children learn best by doing, and play is the serious work of childhood.  At Noah's Ark Learning Center, children sing, paint
and cook.  They perform puppet shows, dress up, and transform blocks into ships and castles, houses and trains.  Becoming fully engaged in imaginative play is the child’s best foundation and preparation for learning.

Daily activities are open-ended so that each child may explore possibilities and experiment with materials without adult determined models.  The activities are teacher guided with child selection.  Verbal expression of thoughts and feelings is encouraged during circle time, small groups, meal times and play times.  Children play outdoors at least twice daily during the year on a mulched, fenced play yard with outdoor equipment, including climbing structures, bikes, swings, and sand play.

We believe children “learn by doing” and have set up an exciting indoor and outdoor learning environment for children to explore.  Classrooms have learning centers with materials that provide a wide range of experiences in all skill areas.  The goal of our curriculum, which is based on the Maryland Model for School Readiness and approved
by the Maryland State Department of Education, encourages children to develop socially, emotionally, physically,
intellectually, and spiritually.";"http://www.noahsarklearningcenter.com/";"https://www.facebook.com/pages/Noahs-Ark-Learning-Center-Inc-Noahs-Ark-Too/481186568577980";"6am-6pm";;"http://www.noahsarklearningcenter.com/files/Noah_s_Ark_Application-UPDATED.pdf";;"y";"y";"y";"y";"n";"y";"http://www.noahsarklearningcenter.com/sitebuilder/images/Noah_s_Ark_II2-182x106.jpg";"http://www.noahsarklearningcenter.com/images/IMG_2477.jpeg";"http://www.noahsarklearningcenter.com/sitebuilder/images/ScannedImage008-320x202.jpg";"http://www.noahsarklearningcenter.com/sitebuilder/images/ScannedImage001-322x203.jpg";"http://www.noahsarklearningcenter.com/sitebuilder/images/Babies_024-165x231.jpg";;
235055;"OXENDINE ELEMENTARY EARLY CHILDHOOD PROGRAM";"5599 OXENDINE RD";"MAXTON";"NC";28364;"ROBESON";"(910)843-4243";"http://www.robeson.k12.nc.us/oxendine";"katie.brewer@robeson.k12.nc.us";"Mission Statement:
Educating Brave minds that will
open pathways to learning in a global society.

Our Vision Statement:
We will become a school where parents, staff and community work together to ensure that students become lifelong learners and leaders of tomorrow.";"http://www.robeson.k12.nc.us/oxendine";;;;;;"n";"n";"y";"y";"y";"n";"http://www.robeson.k12.nc.us/cms/lib6/nc01000307/centricity/template/4/logos/oxendine.png";"http://www.robeson.k12.nc.us/cms/lib6/NC01000307/Centricity/Domain/1476/MVC-001S.JPG";;;;;
1032020;"POTTER'S HOUSE CHRISTIAN DAYCARE / AFTERCARE";"10775 HWY 74 WEST";"MAXTON";"NC";28364;"ROBESON";"(910) 521-4300";;;;;;;;;;;;;;;;;;;;;"Y";
235859;"PRINCESS CHILD CARE";"109 MARADA RD";"MAXTON";"NC";28364;"ROBESON";"(910)844-5236";;;;;;;;;;;;;;;;;;;;;"Y";
234548;"PROSPECT ELEMENTARY EARLY CHILDHOOD PROGRAM";"4024 MISSOURI ROAD";"MAXTON";"NC";28364;"ROBESON";"(910)521-4766";"http://www.robeson.k12.nc.us/prospect";;"Mission: ""To educate all students by building a foundation for learning in an ever-changing global society""";"http://www.robeson.k12.nc.us/prospect";;"8:00 am - 4:00 pm Monday - Friday";;;;"n";"n";"y";"y";"y";"n";"http://www.robeson.k12.nc.us/cms/lib6/nc01000307/centricity/template/4/logos/prospect.png";;;;;;
234549;"PROSPECT PRIMETIME";"4024 MISSOURI ROAD";"MAXTON";"NC";28364;"ROBESON";"(910)521-4766";"http://www.robeson.k12.nc.us/site/Default.aspx?PageID=1726";;"Mission: ""To educate all students by building a foundation for learning in an ever-changing global society""";"http://www.robeson.k12.nc.us/prospect";;"8:00 am - 4:00 pm Monday - Friday";;;;"n";"n";"y";"y";"y";"n";"http://www.robeson.k12.nc.us/cms/lib6/nc01000307/centricity/template/4/logos/prospect.png";;;;;;
235058;"R. B. DEAN EARLY CHILDHOOD PROGRAM";"202 SOUTH HOOPER STREET";"MAXTON";"NC";28364;"ROBESON";"(910)844-5982";"http://www.robeson.k12.nc.us/rbdean";;"Our mission at R. B. Dean school is all children have a mind to learn, a desire to live, and a heart to love. Welcome to R.B. Dean School Website. Our Staff is committed to providing a rigorous academic program for all students. Our teachers believe, that with a team approach, all students can and will make the necessary academic growth to become proficient on all grade levels. We look forward to a great school year. Go Trojans!!!!!!!";"http://www.robeson.k12.nc.us/rbdean";;"7:30-3:30";;;;"n";"n";"y";"y";"y";"n";"http://www.robeson.k12.nc.us/cms/lib6/nc01000307/centricity/template/4/logos/rbdean.png";"http://www.robeson.k12.nc.us/domain/2035";;;;;
241374;"RAGGEDY ANN & ANDY'S FANTASY WORLD CC CTR., INC.";"425 S AUSTIN ST";"MAXTON";"NC";28364;"ROBESON";"(910)844-9840";;;;;;;;;;;;;;;;;;;;;"Y";
233963;"WONDER WORLD DAY CARE HOME";"SCOTLAND STREET";"MAXTON";"NC";28364;"ROBESON";"(910)844-4111";;;;;;;;;;;;;;;;;;;;;"Y";
239252;"EDU CARE ACADEMY II, INC";"247 DAN VALLEY RD";"MAYODAN";"NC";27027;"ROCKINGHAM";"(336)427-5550";;;;;;;;;;;;;;;;;;;;;"Y";
236651;"EDU-CARE ACADEMY INC.";"200 N AYERSVILLE ROAD";"MAYODAN";"NC";27027;"ROCKINGHAM";"(336)427-8800";;;;;;;;;;;;;;;;;;;;;"Y";
234336;"MAYSVILLE ELEMENTARY PRE-K";"814 SIXTH STREET";"MAYSVILLE";"NC";28555;"JONES";"(910)743-5191";"http://www.jonesnc.net/Domain/133";;"Maysville Elementary is focused on the approach that believing is the key to achieving. MES believes that every student can achieve their dreams by setting goals, staying focused on their goals, and developing good study habits.  We welcome parent and community involvement.";"http://www.jonesnc.net/Domain/133";;;;;"http://www.jonesnc.net/domain/141";"n";"n";"y";"y";"y";"n";"http://www.jonesnc.net/cms/lib6/NC01001059/Centricity/template/3/logos/mes.png";"http://www.jonesnc.net/cms/lib6/NC01001059/Centricity/ModuleInstance/1898/large/photo%205.JPG?rnd=0.770827067909216";"http://www.jonesnc.net/cms/lib6/NC01001059/centricity/domain/139/100_3200.jpg";;;;
238117;"WHITE OAK CHILDREN'S LEARNING CENTER";"6181 NEW BERN HWY";"MAYSVILLE";"NC";28555;"JONES";"(910)346-5811";;;;;;;;;;;;;;;;;;;;;"Y";
235341;"BRIGHT FUTURES LEARNING CENTER";"188 MAIN ST";"McAdenville";"NC";28101;"Gaston";"(704)824-3194";;;;;;;;;;;;;;;;;;;;;"Y";
241348;"MADISON ELEMENTARY ACES PROGRAM";"3600 HINES CHAPEL ROAD";"McLeansville";"NC";27301;"Guilford";"(336)375-2555";"http://www.gcsnc.com/pages/gcsnc/Departments/After-school_Care_Enrichment_S/ACES";"aces@gcsnc.com";"The ACES program provides a balance of academic, enrichment and recreational after-school activities that help children develop curiosity, creativity and character. The program expands children's experiences, extends their learning and provides warm and caring support for children, and peace of mind for parents.";"http://www.gcsnc.com/pages/gcsnc/Departments/After-school_Care_Enrichment_S/ACES";;"7:30 a.m. until 6 p.m.";;"http://www.gcsnc.com/files/_wHDui_/85e8c7c8bd980f813745a49013852ec4/ACES_Application_April_2013English.pdf";"http://www.gcsnc.com/files/_wHDyI_/690517909d923e283745a49013852ec4/ACES_Parent_Handbook_Sept._2012.pdf";"n";"n";"n";"y";"y";"n";"http://www.gcsnc.com/dynimg/_0SAAA_/docid/0x0B29063C0E2CFBB4/4/ACES%2BBlue%2BBkgrd%2BWhite%2BLetters%2Bweb.png";;;;;;
238100;"TWIN OAKS CHILD DEVELOPMENT CENTER";"5935 BURLINGTON ROAD";"McLeansville";"NC";27301;"Guilford";"(336)697-2700";;;;;;;;;;;;;;;;;;;;;"Y";
239123;"BEAUTIFUL BABIES DAY CARE";"629 SOUTH 8TH ST";"MEBANE";"NC";27302;"ALAMANCE";"(919)304-9974";;;;;;;;;;;;;;;;;;;;;"Y";
235508;"F.A.C.B. CHILD DEVELOPMENT CENTER";"639 SOUTH EIGHTH ST";"MEBANE";"NC";27302;"ALAMANCE";"(919)563-5571";"http://www.wix.com/acchiles/facb";"fbradshaw1@triad.rr.com ";"F.A.C.B. is a five star facility licensed  since 1998 and has impeccable references.  We maintain a superior  rating from the  Alamance County Health  Department.  F.A.C.B. is licensed  for children birth  through 12 years of age.  Presently we  are enrolling children ages two through five year of age.   We provide a full day from 7:30 am until 5:30 pm daily Monday through Friday.

This includes breakfast, lunch, and an afternoon snack.
We work with  the children at their pace in a fun and loving atmosphere.  We help them learn to recognize the alphabets, as well as  the phonics of the alphabets, along with their colors and shapes.  We introduce them to simple math problems that include addition and subtraction.

We provide our parent  with a yearly schedule which includes all holidays, vacation, and or personal days for the year so they can plan accordingly.

F.A.C.B. has a yearly graduation  as well as a Christmas Program with a “Pot Luck” dinner following.  This allows parent to share their special recipes as well as get to know the parent  of the other children.

When your child is enrolled you will receive along with the child care application a parent handbook that has all the  information you will need ( including a daily schedule) to make enrolling your child  a pleasant experience at F.A.C.B.

We read a lot here and the children are reading, writing their names and numbers daily.  They can identify verbs, nouns, pronouns, and adjectives.   They are also familiar with their basic punctuations such as the question mark, period, comma, and the exclamation mark.  ( This is done with a fun  and  exciting game called “Choose One” where I write several sentences and they have to pick the correct  felt punctuation and place it at the end of the sentence.) In addition they are  taught to use their imagination and to be creative with their art work as well as during “Story Drama”. (That is when I start a story line and everyone has to add to it.)  Keep in mind everything we do is fun based.   If you want your children to excel when they enter kindergarten please allow me to teach them.   ";"http://www.wix.com/acchiles/facb";;"7:30 am until 5:30 pm daily Monday through Friday.";;;;"y";"y";"y";"y";"y";"n";;"http://acchiles.wix.com/facb#!gallery";;;;;
1070107;"GARRETT ELEMENTARY PREK";"3224 OLD HILLSBOROUGH RD";"MEBANE";"NC";27302;"ALAMANCE";"(919) 563-2088";"http://www.abss.k12.nc.us/age";"Michelle_Ammann@abss.k12.nc.us";"Opened in the fall of 2000, Audrey W. Garrett Elementary is one of 20 K-5 schools in the Alamance-Burlington School System. Our curriculum and instruction are based on the North Carolina Standard Course of Study.
    When you step into a Garrett classroom, you will experience teaching at its best! Through formal and informal assessment, our students' needs are determined and drive classroom instruction. In the course of a day, you will see reading, writing and vocabulary building through shared, guided, and independent activities, in addition to literacy centers. Math is also taught through the use of these same strategies as well as the hands-on exploration of concepts and problem solving using manipulatives.
    Many extra-curricular opportunities are offered to our students such as, Odyssey of the Mind, Battle of the Books, Science Fair, Safety Patrol, Technology Club, Family Dances, Strings Instruction, Spelling Bee participation, and Writing Contests.
    Come spend a day with the Garrett Gators and you will see what high expectations can mean in the life of a child!";"http://www.abss.k12.nc.us/age";;;;;;"n";"n";"y";"y";"y";"n";"http://www.abss.k12.nc.us/cms/lib02/nc01001905/centricity/template/9/logos/age-header.png";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5097/large/read4.jpg";"http://www.abss.k12.nc.us/cms/lib02/nc01001905/centricity/moduleinstance/5097/large/read1.jpg";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5097/large/read2.jpg";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5097/large/read5.jpg";;
236740;"HAPPYLAND CHILD CARE";"6319 INDUSTRIAL DR";"MEBANE";"NC";27302;"ALAMANCE";"(336)578-0388";;;;;;;;;;;;;;;;;;;;;"Y";
236744;"HAWFIELDS PRESBY. CHILD CARE & DEV. CTR., INC.";"2115 S NC 119";"MEBANE";"NC";27302;"ALAMANCE";"(336)578-3732";;;;;;;;;;;;;;;;;;;;;"Y";
240481;"KIDDIE KARE II DAY CARE";"914 S FIFTH STREET";"MEBANE";"NC";27302;"ALAMANCE";"(919)563-3377";;;;;;;;;;;;;;;;;;;;;"Y";
236852;"KIDZ-N-PROGRESS";"202 GILES ST";"MEBANE";"NC";27302;"ALAMANCE";"(919)563-5439";;;;;;;;;;;;;;;;;;;;;"Y";
240514;"LOVE AFTERSCHOOL";"947 s. 5th st.";"MEBANE";"NC";27302;"ALAMANCE";"(919)304-1138";;;;;;;;;;;;;;;;;;;;;"Y";
239599;"MUMS WEEKDAY SCHOOL";"200 S FOURTH STREET";"MEBANE";"NC";27302;"ALAMANCE";"(919)563-5600";;;;;;;;;;;;;;;;;;;;;"Y";
235781;"NOAH'S ARK ACADEMY CHILD DEVELOPMENT CENTER";"3564 HWY 119 NORTH";"MEBANE";"NC";27302;"ALAMANCE";"(336)263-4998";;;;;;;;;;;;;;;;;;;;;"Y";
235943;"SOUTH MEBANE ELEMENTARY PRE-K";"600 S THIRD STREET";"MEBANE";"NC";27302;"ALAMANCE";"(919)563-4616";"http://www.abss.k12.nc.us/Domain/36";;"South Mebane is a K-5 school with 24 classrooms and about 550 students, located in Mebane, NC. Mebane is a growing community. It is located in the Piedmont region of North Carolina, within commuting distance to Greensboro and the Raleigh-Durham Research Triangle area.";"http://www.abss.k12.nc.us/Domain/36";;;;;;"n";"n";"y";"y";"y";"n";"http://www.abss.k12.nc.us/cms/lib02/nc01001905/centricity/template/9/logos/sme-header.png";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5133/large/photo4.JPG";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5133/large/1mainentrance.JPG";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5133/large/redone.jpg";"http://www.abss.k12.nc.us/cms/lib02/NC01001905/Centricity/ModuleInstance/5133/large/turkeytrot2.jpg";;
237168;"STEPHANIE'S CDC, INC.";"2347 S HWY 119";"MEBANE";"NC";27302;"ALAMANCE";"(336)578-5015";;;;;;;;;;;;;;;;;;;;;"Y";
237257;"WADE'S CHILD CARE CENTER";"7619 US 70 EAST";"MEBANE";"NC";27302;"ALAMANCE";"(919)563-5081";;;;;;;;;;;;;;;;;;;;;"Y";
237258;"WADE'S CHILD CARE CENTER # 2";"2517 MILL CREEK ROAD";"MEBANE";"NC";27302;"ALAMANCE";"(919)304-4358";;;;;;;;;;;;;;;;;;;;;"Y";
238345;"WADE'S LEARNING CENTER";"7805 HWY 70";"MEBANE";"NC";27302;"ALAMANCE";"(919)304-1067";;;;;;;;;;;;;;;;;;;;;"Y";
