"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
89449;"St Mark Lutheran Preschool";"501 Willow DR";"Lake Jackson";"TX";77566;"BRAZORIA";"979-297-9082";;;;;;;;;;;;;;;;;;;;;"Y";
89451;"ST Mark Pre School";"301 WEST PECAN";"MCALLEN";"TX";78501;"HIDALGO";"956-686-2650";"http://www.stmark-umc.org/site/cpage.asp?cpage_id=140010444&sec_id=140002871";"stmarkumcpreschool@yahoo.com";"The mission of St. Mark Preschool and Child Care is to provide safe, quality care for children in a joyful Christian environment that provides learning and self worth. ";"http://www.stmark-umc.org/site/cpage.asp?cpage_id=140010444&sec_id=140002871";;"Monday- Friday
7:15 am - 6:oo pm ";;;;"y";"y";"y";"y";"y";"n";;;;;;;
89453;"St Marks Church DCC";"1100 W 15TH St";"Plano";"TX";75075;"COLLIN";"972-578-7970";;;;;;;;;;;;;;;;;;;;;"Y";
89457;"St Marks United Methodist Church Daycare Center";"1902 Vance Jackson";"San Antonio";"TX";78213;"BEXAR";"210-348-9697";;;;;;;;;;;;;;;;;;;;;"Y";
89460;"St Marys Child Development Center";"507 Spruce W";"West";"TX";76691;"MCLENNAN";"254-826-7043";"http://stmaryswest.com/index.cfm?load=page&page=165";"kristel.holy@stmaryswest.com";;"http://stmaryswest.com/index.cfm?load=page&page=165";;;;;"http://stmaryswest.com/student-handbook";"y";"y";"n";"n";"n";"n";;;;;;;
89465;"ST Matthews Episcopal Day School";"727 W Browning";"Pampa";"TX";79065;"GRAY";"806-665-0703";;;;;;;;;;;;;;;;;;;;;"Y";
89469;"St Michaels Parish Day School";"1613 W 43rd ST";"Houston";"TX";77018;"HARRIS";"713-681-6422";;;;;;;;;;;;;;;;;;;;;"Y";
89470;"St Paul Parents Day Out";"711 James Dr";"Richardson";"TX";75080;"DALLAS";"972-231-8605";"http://www.saintpaulchurch.org/index.cfm?load=page&page=158";"PDO@SaintPaulChurch.org";"At the Saint Paul ""Parents Day Out"" program, we strive to provide a safe Christ-centered environment in which children ages 2, 3, and 4 years old can grow in their social, physical, and spiritual development while having lots of FUN! Class assignment is determined by age as of September 1 of the current school year.";"http://www.saintpaulchurch.org/index.cfm?load=page&page=158";;"9am-3pm";;;;"n";"y";"y";"y";"n";"n";"http://www.saintpaulchurch.org/eccbanners/Banner_1.jpg";"http://www.saintpaulchurch.org/pictures/pdo%20clowns.jpg";;;;;
89472;"St Paul Catholic Learning Center";"1201 Donaldson Ave";"San Antonio";"TX";78228;"BEXAR";"210-738-8715";;;;;;;;;;;;;;;;;;;;;"Y";
89473;"ST Paul Child Enrichment Center";"805 E Main";"Bishop";"TX";78343;"NUECES";"361-584-2033";;;;;;;;;;;;;;;;;;;;;"Y";
89474;"ST Paul Christian Learning Center";"703 N Elm ST";"Denton";"TX";76201;"DENTON";"940-387-6651";"http://splcdenton.org/CLC.php";"spclc@splcdenton.org";"St. Paul Christian Learning Center helps children grow in a learning and caring Christian environment.  Our aim is to give quality care while stimulating young minds.";"http://splcdenton.org/CLC.php";;;;;;"n";"y";"y";"y";"n";"n";"http://splcdenton.org/images/a863a7cc75c74362609489bdbe9a5121_pd0y_k6pk.png";"http://splcdenton.org/images/11bb71ba23cccc0cb869bb7dd7d704e8.jpg";;;;;
89476;"ST Paul Early Childhood Program";"18223 PT Lookout";"Houston";"TX";77058;"HARRIS";"281-333-0176";;;;;;;;;;;;;;;;;;;;;"Y";
89480;"St Paul Lutheran Church and School";"101 Third N";"Thorndale";"TX";76577;"MILAM";"512-898-2711";"http://www.stpaulthorndale.com/";"melchercindy@hotmail.com,cmelcher@stpaulthorndale.com";;"http://www.stpaulthorndale.com/";;;;"http://www.stpaulthorndale.com/regis.php";;"n";"n";"y";"y";"y";"n";"http://www.stpaulthorndale.com/images/paw2.jpg";"http://www.stpaulthorndale.com/images/slideshow/305.jpg";"http://www.stpaulthorndale.com/images/slideshow/304.jpg";"http://www.stpaulthorndale.com/images/slideshow/303.jpg";"http://www.stpaulthorndale.com/images/slideshow/302.jpg";;
89481;"St Paul Lutheran Creative CC";"201 Veteran DR";"Columbus";"TX";78934;"COLORADO";"979-732-6183";"http://www.splctx.org/creative-child-center.html";"stpaulccc@splctx.org";"We minister to families with young children by providing an excellent school in a Christian atmosphere of love, acceptance, and respect. Our 
goal is to foster the development of the whole child in these aspects: 
physical, spiritual, emotional, and intellectual.";"http://www.splctx.org/creative-child-center.html";"https://www.facebook.com/groups/170617049639398/";"Monday - Friday 7:00 AM - 6:00 PM";;;;"n";"y";"y";"y";"n";"n";"http://www.splctx.org/uploads/1/8/2/4/18245539/1390861980.png";;;;;;
89482;"ST Paul Lutheran Day Care";" 1572 CR 211";"Giddings";"TX";78942;"LEE";"979-366-2870";;;;;;;;;;;;;;;;;;;;;"Y";
89484;"St Paul Lutheran Preschool";"108 Gayle E";"Edna";"TX";77957;"JACKSON";"361-782-3364";;;;;;;;;;;;;;;;;;;;;"Y";
89487;"St Paul Presbyterian Early Childhood";"7200 Bellaire BLVD";"Houston";"TX";77074;"HARRIS";"713-772-1819";"http://saintpaulhouston.org/ecm/";"stpaulecm@yahoo.com";"For nearly 50 years, our program has focused on a child’s natural curiosity as a way to build a strong educational base. We maintain an atmosphere of play and fun with positive reinforcement and age-appropriate curricula and activities – all in a loving, Christian environment that builds the child’s self-esteem. Our low student-to-teacher ratios ensure a safe and nurturing environment.";"http://saintpaulhouston.org/ecm/";;"7 a.m. to 6 p.m.";;;;"n";"y";"y";"y";"n";"n";;"http://saintpaulhouston.org/wp-content/uploads/2013/11/IMG_0537.jpg";;;;;
89489;"St Paul's Lutheran Church After School Program";"712 Schilling ST";"Baytown";"TX";77520;"HARRIS";"281-425-1472";"http://www.stpaulsbaytown.org/after-school-program.html";;"On Monday, March 31, 2008 we opened our After School Program.  This free program will bring new life to more than 35 kids from our neighborhood as well as to their families.  New life that will mean a safe place for the kids to go after school where there will be caring  people to help with homework and to teach new skills.  New life that may mean exposure to the gospel of Jesus for the first time.   The children have chapel time once a week in the sanctuary with Bible lesson, prayers, and music.  ";"http://www.stpaulsbaytown.org/after-school-program.html";;;;;;"n";"n";"n";"y";"y";"n";;"http://www.stpaulsbaytown.org/uploads/2/2/8/1/22811690/1425555685_orig.jpg";"http://www.stpaulsbaytown.org/uploads/2/2/8/1/22811690/2688530_orig.jpg";"http://www.stpaulsbaytown.org/uploads/2/2/8/1/22811690/5092962_orig.jpg";"http://www.stpaulsbaytown.org/uploads/2/2/8/1/22811690/950714204_orig.jpg";;
89493;"ST Pauls Mornings with Jesus Catholic Early Education";"10000 David Moore DR";"Austin";"TX";78748;"TRAVIS";"512-280-4460";"http://www.morningswithjesus.webs.com/";;"Our Mission is to provide children with the best possible opportunity to connect within and learn about God’s world in a loving, safe and spiritual setting.";"http://www.morningswithjesus.webs.com/";;;;;;"n";"y";"y";"y";"n";"n";;"http://morningswithjesus.webs.com/apps/photos/";;;;;
89496;"St Peter Lutheran Preschool";"130 Luther LN";"Gun Barrel City";"TX";75156;"HENDERSON";"903-887-5077";"http://www.stpeterlutheranpreschool.com/";"stpeterpreschool@gmail.com";"St. Peter Lutheran Preschool, a ministry of St. Peter Lutheran Church, is a non-profit organization sponsored by St. Peter Lutheran Church. St. Peter Lutheran Church and Preschool are both members of the Lutheran Church-Missouri Synod. St. Peter Lutheran Preschool is called to provide a Christ-centered, first-school experience for children, while developing their love for learning and celebrating their individual uniqueness.";"http://www.stpeterlutheranpreschool.com/";"https://www.facebook.com/pages/St-Peter-Lutheran-Church-Gun-Barrel-City-TX/137838149592399";"Monday-Friday from 6:30AM to 6:00PM";;"http://www.stpeterlutheranpreschool.com/wp-content/uploads/2013/08/AdmissionInformation.pdf";;"n";"y";"y";"y";"n";"n";"http://www.stpeterlutheranpreschool.com/wp-content/themes/stpeter/images/logo.png";"http://www.stpeterlutheranpreschool.com/wp-content/themes/stpeter/images/sb-img-1.png";;;;;
89501;"St Philips Methodist Discover Club";"5501 Beechnut";"Houston";"TX";77096;"HARRIS";"713-666-2761";"http://www.spumc.com/Discovery.htm";;"Have you ever heard of the DISCOVERY SCHOOL? It's a day school ministry of St. Philip's United Methodist Church that provides very young children the opportunity to learn, play, and enjoy the company of other children in a safe, nurturing environment that reflects God's love.";"http://www.spumc.com/Discovery.htm";;;;;;"n";"y";"y";"y";"n";"n";"http://www.spumc.com/Images/Logo.jpg";"http://www.spumc.com/Images/Nav-Discovery.jpg";"http://www.spumc.com/Images/Discovery-3.jpg";"http://www.spumc.com/Images/Discovery-1.jpg";"http://www.spumc.com/Images/Art-5-2012.jpg";;
89503;"St Phillip's Preschool";"16321 Great Oaks DR S";"Round Rock";"TX";78681;"WILLIAMSON";"512-244-1538";"http://www.stphilipsumc.org/preschool/";;"St. Philip’s Preschool operates a state-licensed preschool program for children ages 2-5 year olds. Our purpose is to provide a preschool program in which each child can grow and develop spiritually, cognitively, physically, emotionally and socially within a Christian atmosphere. We believe each child is a child of God—a special unique person valued for his/her own worth, who is growing and learning at his/her own pace as he/she actively relates to our world through play—- a child’s “work.” We believe that this program is one of the church’s outreaches into our community as we strive to meet the needs of children and encourage participation and education. ";"http://www.stphilipsumc.org/preschool/";"https://www.facebook.com/pages/St-Philips-Preschool/201884163170771";"9am-2pm";;;;"n";"y";"y";"y";"n";"n";"http://www.stphil.dreamhosters.com/wp-content/uploads/2013/12/logo3.png";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-frc1/t1.0-9/q71/s720x720/1939970_829418430417338_112390945_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn1/t1.0-9/q71/s720x720/1016548_829417473750767_2056000204_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/1493139_804397116252803_287298287_n.jpg";"https://scontent-a-lax.xx.fbcdn.net/hphotos-prn1/t1.0-9/1012235_804395532919628_1839977433_n.jpg";;
89506;"St Rose Of Lima";"3600 Brinkman";"Houston";"TX";77018;"HARRIS";"713-692-1941";;;;;;;;;;;;;;;;;;;;;"Y";
89508;"ST Stephens Presbyterian CHERI";"2217 Theta";"Houston";"TX";77034;"HARRIS";"713-946-4006";;;;;;;;;;;;;;;;;;;;;"Y";
89509;"ST Stephens Preschool";"6500 St. Stephen's DR";"Austin";"TX";78746;"TRAVIS";"512-327-1213";"http://www.sstx.org/home";"bkirkpatrick@sstx.org";"St. Stephen's Episcopal School, a coeducational boarding and day school of the Diocese of Texas, is a caring, diverse community, inclusive of all faiths and grounded in the Christian tradition, which nurtures moral growth and values the potential and dignity of every human being. We challenge motivated students to live intelligently, creatively and humanely as contributing members of society. We develop the whole person by providing rigorous academic preparation, stimulating physical activities and rich opportunities in the fine arts.";"http://www.sstx.org/home";;;"http://www.sstx.org/employment";"http://www.sstx.org/admissionfaq";;"n";"n";"y";"y";"y";"n";;"http://media.cdn.whipplehill.net/580/photo/2013/09/large_photo172366_1793772.jpg";"http://media.cdn.whipplehill.net/580/photo/2013/12/large_photo172366_2000215.jpg";"http://media.cdn.whipplehill.net/580/photo/2014/04/large_photo172366_2165679.jpg";"http://media.cdn.whipplehill.net/580/photo/2013/12/large_photo172366_1992188.jpg";;
89514;"ST Thomas More Preschool";"10205 R R 620 N";"Austin";"TX";78726;"TRAVIS";"512-258-1721";"http://stmaustin.org/st-thomas-more-preschool";;"St. Thomas More is very proud of its Preschool program which is designed to be an extension of the family. Our program has been carefully developed for the enrichment of the whole child within a loving, Catholic environment. We give special attention to the developmental stages, skills and needs of our children, while encouraging and nurturing each child’s God-given talents. Our goal is to make preschool a positive, rewarding and fun, growing experience for the child; intellectually, physically, emotionally, socially, and spiritually. - See more at: http://stmaustin.org/st-thomas-more-preschool#sthash.WpMGOnnp.dpuf";"http://stmaustin.org/st-thomas-more-preschool";;"9:30am-1:30pm";;;"http://stmaustin.org/preschool-handbook";"n";"y";"y";"y";"n";"n";"http://www.stmaustin.org/sites/default/files/uploads/Preschool_Logo.jpg";"http://www.stmaustin.org/sites/default/files/uploads/cindy%20%26%20chris2.jpg";"http://www.stmaustin.org/sites/default/files/uploads/ipod_sock.jpg";"http://www.stmaustin.org/sites/default/files/uploads/childcare_main.jpg";"http://stmaustin.org/sites/default/files/styles/banner-narrow/public/banners/stmgrotto.jpg?itok=tF4eZ3oQ";;
89517;"St. Lawrence Day Care";"236 E Petaluma Blvd";"San Antonio";"TX";78221;"BEXAR";"210-924-4026";;;;;;;;;;;;;;;;;;;;;"Y";
89518;"St. Albans Day Care Center";"1417 Austin";"Harlingen";"TX";78550;"CAMERON";"956-428-2326";;;;;;;;;;;;;;;;;;;;;"Y";
89520;"St. Andrews CDC";"16320 Huebner Rd";"San Antonio";"TX";78248;"BEXAR";"210-493-9380";"http://www.standrewsa.org/ministry4.php";"alanik@standrewsa.org";"Our MDO program emphasizes hands-on, developmentally appropriate play experiences. Blue Roof School has carefully planned to provide quality Christian child care. We recognize the uniqueness of each child and provide for individualized experiences to help children reach their maximum potential. At Blue Roof School, the children are given the opportunity to:

    Develop decision-making practices by selecting activities from a variety of learning centers
    Express themselves creatively through open-ended art, music, dramatic play, and the use of unstructured materials
    Experience positive, loving interactions with children and adults
    Verbalize feelings in a supportive, accepting environment that encourages independence and self-control
    Participate in and enjoy language experiences
    Develop fine and gross motor skills and participate in physical activities
    Practice proper bathroom function and hygiene (a.k.a. - potty training)

This program focuses attention on language development, large motor skills use and mastery, and social development. The MDO daily schedule is developed to meet the needs for balanced active and quiet play times, large and small group interaction, and indoor and outdoor activities.";"http://www.standrewsa.org/ministry4.php";;;;"http://www.standrewsa.org/ministry4.php";"http://www.standrewsa.org/ministry4.php";"n";"y";"y";"y";"y";"n";;"http://www.standrewsa.org/images/Image/user/Copy%20%286%29%20of%20monica%20class%20september-%20october%20001.jpg";"http://www.standrewsa.org/images/Image/user/ML9_2213.jpg";"http://www.standrewsa.org/images/Image/user/ML9_2182.jpg";"http://www.standrewsa.org/images/Image/user/ML9_2291.jpg";;
89523;"St. Anthony Day Care Center";"1707 Centennial Blvd";"San Antonio";"TX";78211;"BEXAR";"210-924-4443";;;;;;;;;;;;;;;;;;;;;"Y";
89527;"St. Clare of Assisi Preschool and Mother's Day Out";"3131 El Dorado Blvd";"Houston";"TX";77059;"HARRIS";"281-286-3395";;;;;;;;;;;;;;;;;;;;;"Y";
89534;"St. Georges & St. Patricks Episcopal School";"4040 Bellfort W";"Houston";"TX";77025;"HARRIS";"713-666-1408";;;;;;;;;;;;;;;;;;;;;"Y";
89535;"St. John Bosco Child Development Center";"5630 West Commerce St.";"San Antonio";"TX";78237;"BEXAR";"210-432-1686";"http://www.stjohnbosco-satx.org/campus_life/cdc/cdc.html";"sguerrero@stjohnbosco-satx.org";"Welcome to St. John Bosco Child Development Center (CDC). Our staff is dedicated to providing your child with the finest care possible. In following St. John Bosco’s teachings, our center focuses on all aspects of your child’s development.

Our mission is to educate youth and form them spiritually in the Salesian tradition of Reason, Religion, and Loving Kindness.  All of us at St. John Bosco School and Development Center work together to help make St. John Bosco a place where children love to learn and learn to love.";"http://www.stjohnbosco-satx.org/campus_life/cdc/cdc.html";"https://www.facebook.com/StJohnBoscoSATX";"6:30 a.m. to 6:00 p.m.";;"http://www.stjohnbosco-satx.org/admissions/admissions.html";"http://www.stjohnbosco-satx.org/campus_life/cdc/images/CDC%20handbook%202012%20july.pdf";"y";"y";"y";"y";"y";"n";;"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-frc1/t1.0-9/q79/s720x720/10245498_823263837701725_3749112891663053516_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-prn1/t1.0-9/q71/s720x720/1017157_815161168511992_3362040958535656702_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-frc1/t1.0-9/q77/s720x720/10003907_815154925179283_8442745281615152305_n.jpg";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-frc1/v/t1.0-9/q71/s720x720/10013335_816956524999123_5264902142186702193_n.jpg?oh=7a8db1f3dfc40442dee91f11d202ccb0&oe=53D8CCAE&__gda__=1405089167_78a59f8850c23661ac1e44b8b390e7ac";;
89536;"St. John Lutheran Parochial Day Care";"606 S. Center";"Marion";"TX";78124;"GUADALUPE";"830-420-2934";;;;;;;;;;;;;;;;;;;;;"Y";
89541;"St. Joseph Catholic School Early Learning Center";"2307 S. Garrett";"Marshall";"TX";75672;"HARRISON";"903-935-5502";"http://www.sjcsm.org/index.cfm?load=page&page=154";;"St. Joseph Catholic School, (located at 2307 South Garrett Street since 1963), has served the Marshall community and surrounding Harrison County area with quality education since 1879 with two previous temporary closings to its final closing in 2001 due to area economic distress. The school experienced re-opeing in 2007 as an Early Learning Center, now known as ""Pre-Kindergarten.""
 
Pre-Kindergarten classes enroll children ages 3-4 years. They are taught by teachers who are attentive, energetic, and love teaching these youngest students. The “Pre-K” classes are education curriculum-based and prepare children academically and socially for the expectations of Kindergarten, 1st grade and beyond.
 
The school continually strengthens its identity as a Catholic school. It is an accredited elementary school, currently having academic offerings to 4th grade with extraordinary student achievement and provides another education choice for parents in our growing Marshall community and surrounding area.
 
Parents have chosen St. Joseph’s Catholic School for their children’s education because of its safe, Christ-centered environment, academic excellence, and attentive enthusiastic teachers. From baking pies to planting a garden, our students are learning to apply math and science in everyday things. Social studies and important communication skills such as reading, writing, and public speaking are part of the curriculum. Spanish language, music and art are also offered and participation in physical education is a vital activity that is important to the enrichment and overall learning development of each child.

St. Joseph's has a library with over 2,000 age-appropriate offerings and is a place for students to study and enjoy special reading programs.
 
In addition to academic studies, our students are learning about kindness and respect for themselves and others by practicing the disciplines of patience and sharing Christian values such as loving our neighbors as Jesus taught.
 
We encourage you to visit our school and witness for yourselves what wonderful miracles take place on a daily basis that we know as “truth in action” that only children can experience. - See more at: http://www.sjcsm.org/index.cfm?load=page&page=154#sthash.jSgmlxka.dpuf";"http://www.sjcsm.org/index.cfm?load=page&page=154";;;"http://www.sjcsm.org/index.cfm?load=page&page=167";"http://www.sjcsm.org/index.cfm?load=page&page=3";"http://www.sjcsm.org/documents/handbook2013.pdf";"n";"n";"y";"y";"y";"n";"http://www.sjcsm.org/pictures/Eagle%20mascot.gif";"http://www.sjcsm.org/pictures/with%20student%202.jpg";"http://www.sjcsm.org/pictures/National%20Day%20of%20Prayer.jpg";"http://www.sjcsm.org/pictures/Honoring%20Our%20Queen.jpg";"http://www.sjcsm.org/pictures/School%20032012.jpg";;
89542;"St. Joseph Eagles Nest on Preston";"109 N Preston";"Bryan";"TX";77803;"BRAZOS";"979-779-0861";;;;;;;;;;;;;;;;;;;;;"Y";
89543;"St. Laurence Weekday Children's Program";"3103 Sweetwater BLVD";"Sugar Land";"TX";77479;"FORT BEND";"281-313-0329";"http://stlaurence-org.ecatholicchurches.com/index.cfm?load=page&page=359";"bwilkinson@stlaurence.org";"St. Laurence Weekday Children's Program is an Early Childhood ministry of St. Laurence Parish. We believe that children are the heart of the Kingdom of God. Together with family and community we are called to support children’s spiritual and human growth and development.";"http://stlaurence-org.ecatholicchurches.com/index.cfm?load=page&page=359";;;;;;"y";"y";"y";"y";"n";"n";"http://stlaurence-org.ecatholicchurches.com/eccbanners/newchurch_website_banner2.jpg";"http://stlaurence-org.ecatholicchurches.com/pictures/Jesus%20and%20Children%202.jpg";;;;;
