"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
847849;"COMMUNITY PARTNERSHIP FOR CHILD DEVELOPMENT";"2883 S Circle";"Colorado Springs";"CO";80906;"EL PASO";7196351536;"http://www.cpcdheadstart.org/";"cgomez@cpcd.org";"Founded in 1987, CPCD was spun-off from Catholic Charities to simply manage the Head Start program in El Paso County. At that time, CPCD was funded to serve 300 children. We now reach nearly six times that number through Head Start, Early Head Start and the Colorado Preschool Program.

CPCD now serves 1,899 families with children, ages 0-5, who are living in limited-income households, have special needs or are experiencing other difficult circumstances that could challenge their readiness for kindergarten. Last year, CPCD's waiting list topped 1,000.

The agency operates 60 classrooms in six local school districts. In addition to education, CPCD provides health, behavioral health, transportation, nutrition, home visits and family services. CPCD currently employs approximately 350 staff members. Both of these numbers may increase as we continue our ongoing expansion.";"http://www.cpcdheadstart.org/";"https://www.facebook.com/CPCDHEADSTART?ref=hl";"Monday - Friday from 8 a.m. - 4 p.m.";"http://www.cpcdheadstart.org/#!workforus/c1z94";"http://www.cpcdheadstart.org/#!enroll-now/cjn9";;"y";"y";"y";"y";"n";"n";"http://static.wixstatic.com/media/a80621_e02e79b00f7846579e96b0c1e2bbc16f.png_srz_p_378_121_75_22_0.50_1.20_0.00_png_srz";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p720x720/10730847_10152852651538399_2439734605990092168_n.jpg?oh=3114ac5b88881b99a3aa0f8270c67829&oe=55126CE7&__gda__=1428131164_b15494577c8c0e069105b44287d981b0";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/1546384_10152819573673399_1823755939731559516_n.jpg?oh=07641a81ce324d057b835c170c04f4a7&oe=54D63038&__gda__=1423286784_d9334736e7499025ad8bae07334696de";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s720x720/10629648_10152747289293399_6268296859714420998_n.jpg?oh=c7514a26af5ab1253cca00bfd557aebe&oe=551BDA44";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xfa1/v/l/t1.0-9/s720x720/1797357_10152834566653399_3220199549416096484_n.jpg?oh=aca3ad4512e453fa5dc25620b140fafa&oe=55105F6D";;
847850;"AKRON BALANCED CHILD DEVELOPMENT CENTER";"481 Ash AVE";"Akron";"CO";80720;"WASHINGTON";9703456696;;;;;;;;;;;;;;;;;;;;;"Y";
847854;"HOLY CROSS PRESCHOOL";"62 County Road 135";"Glenwood Springs";"CO";81601;"GARFIELD";9709455304;;;;;;;;;;;;;;;;;;;;;"Y";
847856;"CLUB 4 KIDS, INC.";"8259 S Holly";"Littleton";"CO";80122;"ARAPAHOE";3037798564;"http://www.club4kids.com/";"pineycreek@club4kids.com";"Club 4 Kids is Denver's original hourly drop-in child care center which was created for two equally important reasons.  First, to provide a safe environment for children to have fun, meet new friends, and enjoy an unstructured play environment.  And secondly, to provide parents with free time for themselves that is flexible, spontaneous, and affordable.  Club 4 Kids has been serving children and families in your community for over 16 years, and was recently voted ""Best of the Best"" child care center in Highlands Ranch by the Highlands Ranch Herald readers, and also ""Best of the Best"" in a Centennial reader's poll. ";"http://www.club4kids.com/";;"Monday - Thursday
 8:30am - 9:00 pm

 Friday
 8:30am - 11:00pm

 Saturday
 10:00am - 11:00 pm

 Sunday
 Closed";;"http://www.club4kids.com/2013Website/Website/enroll.html";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.club4kids.com/2013Website/Club4KidsLogoWeb.png";;;;;;
847857;"TOZER PRIMARY";"501 Oak ST";"Windsor";"CO";80550;"WELD";"(970) 686-8400";;;;;;;;;;;;;;;;;;;;;"Y";
847860;"ENRICHMENT COTTAGE DEVELOPMENT CENTER";"2970 Steele ST";"Denver";"CO";80205;"DENVER";7209412988;;;;;;;;;;;;;;;;;;;;;"Y";
847868;"EXPLORE & DISCOVER: A HIGHLAND PARK COOPERATI";"3401 W 29th AVE";"Denver";"CO";80211;"DENVER";7208556818;"http://www.exploreanddiscover.org/";"eandddirector@gmail.com";"Explore and Discover (E&D)  is a Reggio Emilia-based daycare for children ages six weeks to 3 years, located in the heart of Denver’s West Highlands neighborhood. At E&D, children explore the world around them through play, and our teachers and parents participate as partners every day. E&D operates as a cooperative and families participate monthly in activities that support the program as well as attend parent meetings, parent-education seminars and special events.";"http://www.exploreanddiscover.org/";;"Monday-Friday 7:30 am to 5:30 pm";;"http://www.exploreanddiscover.org/forms/";;"y";"y";"y";"y";"n";"n";"http://www.exploreanddiscover.org/wp-content/uploads/2012/12/cropped-logo1.png";"http://www.exploreanddiscover.org/wp-content/uploads/2012/12/IMG_9681.jpg";"http://www.exploreanddiscover.org/wp-content/uploads/2012/12/IMG_5839.jpg";"http://www.exploreanddiscover.org/wp-content/uploads/2012/12/IMG_0144.jpg";"http://www.exploreanddiscover.org/wp-content/uploads/2012/12/Emily-M-photo.jpg";;
847871;"WILSON CPCD PRESCHOOL";"1409 DeReamer CIR";"Colorado Springs";"CO";80915;"EL PASO";7196351536;"http://www.cpcdheadstart.org/#!our-programs/c17t3";"abennight@cpcd.org";"The mission of Community Partnership for Child Development is to prepare children for success in school and in life by providing excellent comprehensive early childhood services, in partnership with diverse families and the community.";"http://www.cpcdheadstart.org/#!our-programs/c17t3";"https://www.facebook.com/CPCDHEADSTART?ref=hl";;;"http://www.cpcdheadstart.org/#!enroll-now/cjn9";;"n";"n";"y";"y";"n";"n";"http://static.wixstatic.com/media/a80621_e02e79b00f7846579e96b0c1e2bbc16f.png_srz_p_378_121_75_22_0.50_1.20_0.00_png_srz";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/10392380_10152852658173399_3703861505518388111_n.jpg?oh=837232d991b9220cb98d1d5a46a155d6&oe=550C61B7&__gda__=1423014990_01100fc313a4898883f9b1ecfb26dbc9";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/10687153_10152818962848399_9115280036027633529_n.jpg?oh=1000f15357a8b658fe75fee778863856&oe=5505867E&__gda__=1427905281_d07930e8d47f4680b438ab9cb86f22a0";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/1621667_10152717934588399_7633649249337384256_n.png?oh=313015121a67e84cac057376eb21b690&oe=551E468E&__gda__=1426959537_79e3c5d8dabac60efb8f0e37c3a06005";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s720x720/1909753_10152714372783399_6730196324167943532_n.jpg?oh=3e204f9444578379d71ae60be391186a&oe=550D9C7F&__gda__=1426594163_3b234c58805129fdd3c1bf5b53594ab6";;
847876;"KIDZAPALOOZA";"925 Niagra ST STE 100";"Denver";"CO";80224;"DENVER";3033220575;"http://kidzapaloozachildcare.wordpress.com/contact-us/";"Kidzpalcc@yahoo.com";"KIDZapalooza strives to allow the opportunity, in a safe learning environment, for our children to experience hands-on, minds-on, and feelings-on learning experiences. We consciously recognize opportunities for ‘teachable” moments throughout each day. Our curriculum is academic, social, and addresses different learning styles. The information is to be used as a guideline with flexibility built into the day allowing teachers the ability to make choices within an age appropriate scaffold learning curriculum. Choices should be based on what works best for each individual child, and should be beneficial in the teaching approach.
We are working alongside Qualistar for our accreditation in working with babies. Qualistar is a highly reputable organization that is working to make sure every child has the opportunity to excel at the highest level of  care, developmentally and educationally.
KIDZapalooza invites all families to come and tour the facility.
No appointment needed, stop in and see what we are doing at anytime during the day.
We offer a referral program to families. For every family referred get a week free** Call for details";"http://kidzapaloozachildcare.wordpress.com/contact-us/";;;;;;"y";"y";"y";"y";"n";"n";"http://kidzapaloozachildcare.files.wordpress.com/2009/11/screen-shot-2009-11-01-at-1-01-22-pm1.png?w=300&h=182";"http://kidzapaloozachildcare.files.wordpress.com/2009/11/kidz_group-001.jpg?w=500&h=539";"http://kidzapaloozachildcare.files.wordpress.com/2009/11/scarlett_chair.jpg";"http://kidzapaloozachildcare.files.wordpress.com/2011/05/james_nguyen-13_edited.png";"http://kidzapaloozachildcare.files.wordpress.com/2009/11/kidz_pics-19_web.png";;
847880;"NORTHGLENN UNITED METHODIST PS/MDO";"1605 W 106th AVE";"Northglenn";"CO";80234;"Adams";3034521587;;;;;;;;;;;;;;;;;;;;;"Y";
847885;"TESLA EARLY LEARNING CENTER";"2560 International CIR";"Colorado Springs";"CO";80910;"EL PASO";7195202538;;;;;;;;;;;;;;;;;;;;;"Y";
847886;"MANY BLESSINGS CHILD CARE";"138 McKinley AVE";"Fort Lupton";"CO";80621;"WELD";3038572359;"http://manyblessingschildcare.com/";" tklujan@msn.com";"We believe that a child has the right to develop a positive self image.  It is our hope that by treating each child with love and respect he/she will learn to treat others with love and respect.

We believe that children learn best through interaction with their environment.  By offering a wide variety of experiences for children, we hop to arouse their curiosity, challenge their physical and mental abilities, and encourage self-expression.

Limits have been set to ensure the physical safety and emotional security of each individual child in ways which preserve the child's self-image and help to develop inner discipline.";"http://manyblessingschildcare.com/";;"Monday to Friday
6:00 AM to 6:00 PM
";;"http://manyblessingschildcare.com/";;"n";"y";"y";"y";"y";"y";"http://st718622.bhsrv.com/mbcc/mbcc_files/image5601.gif";"http://st718622.bhsrv.com/mbcc/mbcc_files/image3251.jpg";;;;;
847892;"LITTLE LEARNERS CHILDRENS CENTER";"3225 I-70 Business Loop # B6";"Clifton";"CO";81520;"MESA";9704340322;;;;;;;;;;;;;;;;;;;;;"Y";
847893;"THE GREAT ESCAPE";"3757 Ponderosa DR";"Evergreen";"CO";80439;"JEFFERSON";3036740448;;;;;;;;;;;;;;;;;;;;;"Y";
847896;"GREENSHADE SCHOOLS INC";"1019 W Cheyenne RD";"Colorado Springs";"CO";80906;"EL PASO";7196322232;;;;;;;;;;;;;;;;;;;;;"Y";
847902;"GRAND KIDS CHILD CARE";"PO Box 454, 505 Willow LN";"Fraser";"CO";80442;"Grand";"970-726-4202";"http://www.grandkidschildcare.org/contact";"director@grandkidschildcare.org";"They are your early childhood connection in Grand County.  They collaborate by connecting parents, teachers and services to improve the lives of young children in Grand County.
They offer a Child Care Tuition Scholarship Program.  More more information visit their website: Grand Beginnings.";"http://www.grandkidschildcare.org/contact";;;;;;"y";"y";"y";"y";"y";"y";"http://www.grandkidschildcare.org/gfx/grandkids_03.jpg";"http://www.grandkidschildcare.org/components/tools/phpThumb.php?src=../../images/gallery/29584grandkids_sunnyday.jpg&w=511&h=290&zc=1";"http://www.grandkidschildcare.org/components/tools/phpThumb.php?src=../../images/gallery/128083grandkids_23.jpg&w=511&h=290&zc=1";"http://www.grandkidschildcare.org/components/tools/phpThumb.php?src=../../images/gallery/382322grandkids_pettingzoo.jpg&w=511&h=290&zc=1";"http://www.grandkidschildcare.org/components/tools/phpThumb.php?src=../../images/gallery/196283grandkids_class.jpg&w=511&h=290&zc=1";;
847903;"BABY STATION";"330 S Baldwin AVE";"Woodland Park";"CO";80863;"TELLER";7196877298;;;;;;;;;;;;;;;;;;;;;"Y";
847905;"KIDS CAMPUS/CROWLEY CO CHILD CARE CTR";"315 E 6th";"Ordway";"CO";81063;"CROWLEY";7192673640;"http://www.crowleycounty.net/schools.htm";;"Kids' Campus, located in Ordway, offers superb daycare and pre-school services for young families. The small class sizes and dedicated, caring staff provide a fun, safe, kid-friendly environment for young children to excel. The daycare center at Kids' Campus offers excellent daycare and after school services for busy families at very reasonable rates. The state approved pre-school program combines stimulating class activities with fun field trips for hands-on learning to prepare children both socially and academically for school. At Kids' Campus they believe that healthy bodies go along with growing minds and the children are provided with nutritious meals and snacks throughout the day. The convenient hours, affordable rates, safe environment and fun factor all add up to Kids' Kids' Campus Day Car CenterCampus being the best place for young children to grow and learn in Crowley County.";"http://www.crowleycounty.net/schools.htm";;;;;;"n";"n";"y";"y";"n";"n";"http://www.crowleycounty.net/images/communitytitle.jpg";"http://www.crowleycounty.net/images/highschool.jpg";"http://www.crowleycounty.net/images/campus.jpg";;;;
847906;"EARLY EDUCATION CENTER";"33 Parson RD";"Winter Park";"CO";80404;"Grand";9707261507;;;;;;;;;;;;;;;;;;;;;"Y";
847907;"GRAND KIDS DAY CARE CENTER";"1100 Central Park DR UNIT B";"Steamboat Springs";"CO";80487;"ROUTT";9708791322;;;;;;;;;;;;;;;;;;;;;"Y";
847909;"BUILDING BLOCKS";"6500 E 72nd AVE";"Commerce City";"CO";80022;"ADAMS";3038533327;;;;;;;;;;;;;;;;;;;;;"Y";
847910;"THUNDERRIDGE INFANT TODDLER CARE";"5250 S Picadilly ST";"Aurora";"CO";80015;"ADAMS";7208861538;;;;;;;;;;;;;;;;;;;;;"Y";
847915;"YAMPAH MOUNTAIN HIGH SCHOOL NURSERY";"695 Red Mountain DR";"Glenwood Springs";"CO";81601;"GARFIELD";9709459463;"http://yampah-childrens.ymhs.schoolfusion.us/modules/groups/integrated_home.phtml?&gid=2027886&sessionid=1a50b53cafb861c3bb47b6b28212096b";"lmcgown@ymhs.org";"Yampah Nurseries have been set up to provide a loving, nurturing environment for the children of st ud ents enrolled in the Yampah Teen Parent Program. It is also an edu cational re source for teen parents, and for other students at the school and in our community. We strive for excellence in meeting the needs of children and their families for nurturing growth, development, relationships, trust, happiness, safety, diversity, health and understanding. We have two fully equipped CO state licensed, 4-Star Qualistar rated nurseries, one for infants, newborn to age one, and one for toddlers age one to three and one half years old, with the capacity to serve 24 children each day.";"http://yampah-childrens.ymhs.schoolfusion.us/modules/groups/integrated_home.phtml?&gid=2027886&sessionid=1a50b53cafb861c3bb47b6b28212096b";"https://www.facebook.com/yampah";"Tue - Fri: 
8:00 am - 5:00 pm";"https://mountainboces.tedk12.com/hire/index.aspx";"http://ymhs.org/modules/cms/pages.phtml?pageid=192221&sessionid=1a50b53cafb861c3bb47b6b28212096b";;"n";"y";"y";"y";"n";"n";;"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-frc3/v/t1.0-9/p180x540/68522_10151545374508048_977544687_n.jpg?oh=2ec3d01d4f4e2650bf2ec7f3ed033a35&oe=551F4A87&__gda__=1426169324_f00001d5f9cbd0d05d2fc812ae5d46a5";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/432365_10150670712483048_986376815_n.jpg?oh=22fda4b7d052df64a8385b3e1b7ba2fe&oe=551FD432";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/4198_82231908047_3836615_n.jpg?oh=0a32b496b38ff43f04c2f6c31b45946a&oe=550EFEBB&__gda__=1423147547_3e5ed8eb1abd070e78ef6b38cd8b3fd4";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/4198_82231818047_6527509_n.jpg?oh=8fe0bccff083db89c7db640082211944&oe=550AD589&__gda__=1427948585_a4aa59ef3b6f4ab30d52fa4afc3eb9ca";;
847916;"CHILD LEARNING CENTER";"0 Campus Box 409";"Boulder";"CO";80309;"BOULDER";3034923039;;;;;;;;;;;;;;;;;;;;;"Y";
847917;"THE GARDEN PRESCHOOL & EARLY LEARNING CENTER";"9950 Lone Tree PKWY";"Lone Tree";"CO";80124;"Douglas";3036949119;"http://www.gardenpreschool.com/";;"At the Garden Preschool, we strive to provide an environment that is emotionally secure and safe, where every child feels wanted and loved, and which promotes independence by offering choices and allowing the child to take the initiative. We believe in active learning, in encouraging children to manipulate materials, to use their senses to investigate, to explore by hands-on experience, and to search for answers to satisfy their curiosity. The classrooms are planned to include a wide variety of open ended activities and materials so that children can learn in their own way and at their own pace and level. We strive to highlight the unique strengths of every child, and to help each one become an independent thinker. 

Children learn best by first hand experience, and these experiences are the basis for new knowledge and growth. Family, community, and culture are by nature important to young children; their experiences in school allow them to make sense of their world and to further develop their perceptions. The Judaic aspects of The Garden Preschool curriculum (as all other aspects) are naturally and holistically woven into the child’s experience and are presented in a way that every child can be equally comfortable with.

Social relationships are crucial in so many areas of life, and a positive preschool experience is one of the most important keys to a child’s future success in connecting to other people. Teachers help children learn how to resolve conflicts without fighting, and they encourage the development of empathy and concern for others. 

The staff of The Garden Preschool & Early Learning Center looks forward to working together with you throughout the school year to help each child to succeed. We encourage you to ask questions about the program and to share your ideas with us.";"http://www.gardenpreschool.com/";;"7:30am-5:30pm";;"http://www.gardenpreschool.com/templates/preschool/article_cdo/aid/1838249/jewish/Admissions.htm";;"y";"y";"y";"y";"y";"y";"http://www.gardenpreschool.com/media/images/732/KvSp7327818.png";"http://www.gardenpreschool.com/media/images/55/zjdQ559659.gif";"http://www.gardenpreschool.com/media/images/55/Ckpp559661.gif";"http://www.gardenpreschool.com/media/images/55/JtsU559679.gif";"http://www.gardenpreschool.com/media/images/55/vYvp559666.gif";;
847918;"GROWING YEARS SCHOOL";"151 School ST";"Basalt";"CO";81621;"EAGLE";9709278008;"https://www.facebook.com/pages/Growing-Years-School/190144454362290?sk=info&tab=page_info";"growingyears@sopris.net";"The goal at GYS is to help young children make sense of the world. The intention is to provide a comfortable environment—one which is more home-like than school-like, creating an enthusiasm for learning, while developing good citizens. GYS exemplifies a high-quality, developmentally oriented program, delineating the best knowledge about how children grow and learn, providing for each child individually. In recognition that the arts are a basis of intellectual development, the program is rich in music, movement, visual and literary arts, and covers the rudiments of all disciplines from “astronomy to zoology.”
GYS is a school where a child can become self-confident and self-disciplined; where the child's individual talents and strengths are developed; where home and school cooperate; and where staff is open to learning, using observation and non-judgmental recording as a basis for program planning, implementation and assessment.";"https://www.facebook.com/pages/Growing-Years-School/190144454362290?sk=info&tab=page_info";;;;;;"n";"n";"y";"y";"n";"n";;"https://scontent-b-lax.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/p180x540/269255_403705336339533_1155179304_n.jpg?oh=bd0df03556096a9570737bfee6942363&oe=55173060";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/576788_403698163006917_694004186_n.jpg?oh=69a5bd6c0f0c3c326ec8d207a1be8bf7&oe=5510F21E&__gda__=1426261091_87906e85a15230ab3dc36d01b7eb539a";"https://scontent-a-lax.xx.fbcdn.net/hphotos-prn2/v/t1.0-9/198520_190144667695602_6322578_n.jpg?oh=a70c6dd7f398c026f140db31c2c89f1d&oe=551D83E9";;;
847922;"BOULDER VALLEY SCH DIST TEEN PARENT";"1515 Greenbriar BLVD";"Boulder";"CO";80305;"BOULDER";3034475346;"http://www.bvsd.org/bondproject/schools/Pages/fairview.aspx";;"The mission of the Boulder Valley School District is to create challenging, meaningful and engaging learning opportunities so that all children thrive and are prepared for successful, civically engaged lives.";"http://www.bvsd.org/bondproject/schools/Pages/fairview.aspx";;;"http://www.bvsd.org/jobs/Pages/default.aspx";"http://www.bvsd.org/Enrollment/Pages/enrollmentonline.aspx";;"n";"n";"y";"y";"y";"y";;"http://www.bvsd.org/bondproject/schools/PublishingImages/Completed%20work/Fairview/IMG_2149.jpg";"http://www.bvsd.org/bondproject/schools/PublishingImages/Completed%20work/Fairview/IMG_0733.jpg";"http://www.bvsd.org/bondproject/schools/PublishingImages/Completed%20work/Fairview/DSC00229.jpg";"http://www.bvsd.org/bondproject/schools/PublishingImages/Completed%20work/Fairview/DSC00611.jpg";;
847924;"CHILDREN'S CORNERSTONE LLC, AN EARLY LRNG CTR";"2899 Holly AVE";"Durango";"CO";81301;"LA PLATA";9703756337;;;;;;;;;;;;;;;;;;;;;"Y";
847925;"JANE'S WORLD DAYCARE/PRESCHOOL";"950 Franklin DR";"Rocky Ford";"CO";81067;"OTERO";7192547018;;;;;;;;;;;;;;;;;;;;;"Y";
