"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
835047;"YMCA CHILD CARE SERVICES-BLUE GRASS";"8901 BLUEGRASS RD.";"KNOXVILLE";"TN";37922;"KNOX";8655390979;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835049;"YMCA CHILD CARE SERVICES-GREEN MAGNET";"800 TOWNVIEW DRIVE";"KNOXVILLE";"TN";37915;"KNOX";8659731130;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835050;"YMCA CHILD CARE SERVICES-HARDIN VALLEY";"11445 HARDIN VALLEY ROAD";"KNOXVILLE";"TN";37932;"KNOX";8656704008;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835052;"YMCA CHILD CARE SERVICES-PLEASEANT RIDGE";"3013 WALNOAKS";"KNOXVILLE";"TN";37921;"KNOX";8652371154;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835053;"YMCA CHILD CARE SERVICES-SARAH M. GREENE";"3001 BROOKS ROAD";"KNOXVILLE";"TN";37914;"KNOX";8655240206;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835054;"YMCA CHILD CARE SERVICES-SPRING HILL";"4711 MILDRED DR";"KNOXVILLE";"TN";37914;"KNOX";8652371477;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835055;"YMCA CHILD CARE SERVICES-SUNNYVIEW";"412 BAGWELL ROAD";"KNOXVILLE";"TN";37924;"KNOX";8655941878;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835056;"YMCA CHILD CARE SERVICES-WESTSIDE";"400 NORTH WINSTON ROAD";"KNOXVILLE";"TN";37909;"KNOX";8656909622;"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"We know that lasting personal and social change comes about when we all work together. That’s why, at the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.

The Y is a nonprofit like no other; we deliver positive change alongside our neighbors, every day.

Our mission is to put Christian principles into practice through programs that build a healthy spirit, mind, and body for all.";"http://ymcaknoxville.org/youth-development/child-care/dates-locations/";;"7:00 a.m. to 6:00 p.m.";"http://ymcaknoxville.org/about-knoxville-y/employment/";"http://ymcaknoxville.org/programs/registration/";;"n";"n";"n";"n";"y";"y";;"http://ymcaknoxville.org/wp-content/uploads/YMCA-Knoxville-Afterschool1.jpg";"http://ymcaknoxville.org/wp-content/uploads/2014-Summer-Day-Camp-at-the-Y.jpg";;;;
835057;"YWCA PHYLLIS WHEATLEY AFTER SCHOOL";"124 SOUTH CRUZE";"KNOXVILLE";"TN";37915;"KNOX";8655460651;;;;;;;;;;;;;;;;;;;;;"Y";
835106;"ANNOOR ACADEMY OF KNOXVILLE";"FOXVUE RD";"KNOXVILLE";"TN";37922;"KNOX";8655253399;"http://annooracademy.net/";;"Annoor Academy offers a rigorous academic program Preschool - Eighth grade. The school is using a state of the art curriculum that correlates with Common Core state standards with integration of technology in every day instruction. The dedicated and qualified staff of Annoor Academy offer daily math, reading, English, Arabic, social studies, Quran, Islamic Studies and science classes. In addition to these daily classes we offer enrichment classes: physical education, science lab, art and health.

The Accelerated Reader and Accelerated Math Programs are among the great programs offered by Annoor Academy. The school also provides several opportunities for the students to participate in extracurricular activities such as: English Spelling Bee, Arabic Spelling Bee, National Geographic Bee, Science competition, Science and Math Fair. 

The school provides numerous support services to the students. Among these services are: guidance counseling, full-time food service, and full-time intervention programs.";"http://annooracademy.net/";;;;"http://annooracademy.net/admissions/";"http://annooracademy.net/student-handbook/";"n";"n";"y";"y";"y";"y";"http://annooracademy.net/wp-content/uploads/2013/09/Annoor-Logo.png";"http://annooracademy.net/wp-content/uploads/2013/09/Annoor-Academy-Mission-535x450.jpg";"http://annooracademy.net/wp-content/uploads/2013/09/Annoor-Academy-vision-535x450.jpg";"http://annooracademy.net/wp-content/uploads/2013/09/Annoor-Academy-cirriculum-535x450.jpg";"http://annooracademy.net/wp-content/uploads/2013/09/Annoor-Academy-Accredited01-535x450.jpg";;
835122;"LAKE COUNTY HEAD START";"327 COLLEGE ST.";"TIPTONVILLE";"TN";38079;"LAKE";7312538114;;;;;;;;;;;;;;;;;;;;;"Y";
835123;"LARA KENDALL ELEMENTARY PRE-K";"200 COLLEGE STREET";"RIDGELY";"TN";38080;"LAKE";7312645586;;;;;;;;;;;;;;;;;;;;;"Y";
835124;"MARGARET NEWTON ELEMENTARY PRE-K";"819 CHURCH STREET";"TIPTONVILLE";"TN";38079;"LAKE";7312537253;"http://www.lake.k12.tn.us/cms/One.aspx?portalId=627333&pageId=631065";;"The mission of Margaret Newton Elementary School is
to provide for all students a safe, nurturing, student-centered learning environment where high expectations, research-based instruction, and a rigorous curriculum drive achievement.

The vision of Margaret Newton Elementary School is
for our students to attain the self confidence and self motivation to become leaders in our community and in society and to demonstrate high levels of achievement.";"http://www.lake.k12.tn.us/cms/One.aspx?portalId=627333&pageId=631065";;;;;;"n";"n";"y";"y";"y";"y";"http://p3cdn4static.sharpschool.com/UserFiles/Servers/Server_627249/Image/template/logo.png";;;;;;
835125;"RRM-TIPTONVILLE DAY CARE";"325 KENTUCKY STREET";"TIPTONVILLE";"TN";38079;"LAKE";7312538004;;;;;;;;;;;;;;;;;;;;;"Y";
835127;"BUILDING BLOCKS LEARNING CENTER";"446 SOUTH WASHINGTON STRE";"RIPLEY";"TN";38063;"LAUDERDALE";7316358484;;;;;;;;;;;;;;;;;;;;;"Y";
835128;"FIRST BAPTIST CHURCH NURSERY SCHOOL";"108 LAFAYETTE STREET";"RIPLEY";"TN";38063;"LAUDERDALE";7316359070;;;;;;;;;;;;;;;;;;;;;"Y";
835129;"HALLS ELEMENTARY PRESCHOOL";"601 CARMEN ST.";"HALLS";"TN";38040;"LAUDERDALE";7318369651;"http://lauderdale.tn.schoolwebpages.com/education/school/school.php?sectionid=3&";"acampbell@mail.lced.net";"Mission Statement
To provide each child with the education and tools needed to be productive citizens.

Vision Statement
Students, staff, families and the community will work together to create a learning environment where Halls Elementary students will experience academic achievement to prepare them for successful transition to middle school.
";"http://lauderdale.tn.schoolwebpages.com/education/school/school.php?sectionid=3&";;;;"http://lauderdale.tn.schoolwebpages.com/education/components/docmgr/default.php?sectiondetailid=3444&";"http://lauderdale.tn.schoolwebpages.com/education/page/download.php?fileinfo=SEVTX1N0dWRlbnRfSGFuZGJvb2syMDEzLnBkZjo6Oi93d3cxMC9zY2hvb2xzL3RuL2xhdWRlcmRhbGUvaW1hZ2VzL2F0dGFjaC83OC8zNjM3Xzc4X2F0dGFjaF8xNDM1LnBkZg==";"n";"n";"y";"y";"y";"y";"http://lauderdale.tn.schoolwebpages.com/images/headers/75/header_991400251_.jpg";"http://lauderdale.tn.schoolwebpages.com/images/album/5057/bm/album_4512_1406933051.jpg";"http://lauderdale.tn.schoolwebpages.com/images/album/5057/lp/album_4352_1346967783.jpg";"http://lauderdale.tn.schoolwebpages.com/images/album/5057/ux/album_1987_1294068329.jpg";"http://lauderdale.tn.schoolwebpages.com/images/album/5057/su/album_3937_1332875852.jpg";;
835130;"HALLS ELEMENTARY PROJECT LEAPS";"601 CARMEN STREET";"HALLS";"TN";38040;"LAUDERDALE";7318369651;"http://www.tennessee.gov/education/instruction/extended_learning.shtml";"Janell.Wood@tn.gov";"The department administers funding for two different extended learning programs—21st Century Community Learning Centers (21st CCLCs) and Lottery for Education Afterschool Programs (LEAPS) both with the goal of enhancing academic opportunities for students. The overall goal of Lottery for Education: Afterschool Programs (LEAPs) is to provide Tennessee students with academic enrichment opportunities that reinforce and complement the regular academic program.";"http://www.tennessee.gov/education/instruction/extended_learning.shtml";"https://www.facebook.com/TennesseeEducation";;;;;"n";"n";"y";"y";"y";"y";"http://www.tennessee.gov/education/images/white_logo.png";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/1512738_644801878892139_2086692540_n.jpg?oh=bea8d174a6f81b35d4669ea5f1a49f96&oe=54CD618F&__gda__=1421763506_6dfe1d91b9f21a80d8f1ff9fc57d4efe";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s720x720/10574448_743110372394622_4948668317336254245_n.jpg?oh=be6eff4d52da653b63060cab630c0801&oe=54BF0EB4&__gda__=1422608211_ebba14302eb2ffd264eae1a4d6df0b57";"https://scontent-b-pao.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/10559861_740728659299460_5938597910416422548_n.jpg?oh=dc5b3b825e0b924bee62686a9b996f32&oe=54BFA2CA";"https://scontent-a-pao.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/10524630_740728669299459_830124505062175428_n.jpg?oh=2478b663184cc27049c5aa85653cbe46&oe=54836F8C";;
835132;"LAUDERDALE HEAD START";"142 NELSON";"RIPLEY";"TN";38063;"LAUDERDALE";7316358234;;;;;;;;;;;;;;;;;;;;;"Y";
835133;"NEW BEGINNINGS INC.";"309 S. WASHINGTON ST.";"RIPLEY";"TN";38063;"LAUDERDALE";7316352008;;;;;;;;;;;;;;;;;;;;;"Y";
835134;"NEW BEGINNINGS PRESCHOOL";"313 SOUTH WASHINGTON ST";"RIPLEY";"TN";38063;"LAUDERDALE";7316352008;;;;;;;;;;;;;;;;;;;;;"Y";
835135;"NEW LIFE LEARNING CENTER";"311 CLEVELAND STREET";"RIPLEY";"TN";38063;"LAUDERDALE";7316351203;;;;;;;;;;;;;;;;;;;;;"Y";
835136;"RIPLEY PRIMARY PRE-K";"225 VOLZ ROAD";"RIPLEY";"TN";38063;"LAUDERDALE";7316350694;;;;;;;;;;;;;;;;;;;;;"Y";
835137;"RIPLEY PRIMARY PROJECT L.E.A.D.";"225 VOLZ RD";"RIPLEY";"TN";38063;"LAUDERDALE";7316350691;;;;;;;;;;;;;;;;;;;;;"Y";
835138;"SAFE HAVEN CHRISTIAN PRESCHOOL";"202 ANN STREET";"HALLS";"TN";38040;"LAUDERDALE";7318360534;;;;;;;;;;;;;;;;;;;;;"Y";
835146;"DAVID CROCKETT ELEMENTARY - ESP";"2301 WAYNESBORO HIGHWAY";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317622288;"http://www.dces.lcss.us/";;"David Crockett Elementary is committed to providing an appropriate environment that enables students to exceed the national standards in education.";"http://www.dces.lcss.us/";;" 7:15 AM - 3:15 PM ";;;"http://www.dces.lcss.us/?PageName=%27Handbook%27";"n";"n";"y";"y";"y";"y";;"http://images.schoolinsites.com/cache/School_5319/c27ac74f175cba5575ab8c7b98bfb98c.jpg";;;;;
835147;"DAVID CROCKETT ELEMENTARY PRESCHOOL";"2301 WAYNESBORO HWY";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317622288;"http://www.dces.lcss.us/";;"David Crockett Elementary is committed to providing an appropriate environment that enables students to exceed the national standards in education.";"http://www.dces.lcss.us/";;" 7:15 AM - 3:15 PM ";;;"http://www.dces.lcss.us/?PageName=%27Handbook%27";"n";"n";"y";"y";"y";"y";;"http://images.schoolinsites.com/cache/School_5319/c27ac74f175cba5575ab8c7b98bfb98c.jpg";;;;;
835149;"ETHRIDGE CHILD CARE & PRESCHOOL";"21 MAIN STREET";"ETHRIDGE";"TN";38456;"LAWRENCE";9318293355;;;;;;;;;;;;;;;;;;;;;"Y";
835150;"ETHRIDGE PRESCHOOL";"23 MAIN ST.";"ETHRIDGE";"TN";38456;"LAWRENCE";9317629526;;;;;;;;;;;;;;;;;;;;;"Y";
835152;"FIRST PRESBYTERIAN PRESCHOOL";"252 ADMIRAL CIRCLE";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317627507;;;;;;;;;;;;;;;;;;;;;"Y";
835153;"GRANNY'S CHILD CARE";"821 N MAHR AVENUE";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317660324;;;;;;;;;;;;;;;;;;;;;"Y";
835154;"INGRAM-SOWELL ELEMENTARY PRE-K";"510 SEVENTH STREET";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317624438;;;;;;;;;;;;;;;;;;;;;"Y";
835155;"KIDDIE KORRAL PRESCHOOL, INC.";"2379 HIGHWAY 43 SOUTH";"LEOMA";"TN";38468;"LAWRENCE";9318525437;;;;;;;;;;;;;;;;;;;;;"Y";
835156;"KIDZ KINGDOM";"410 FIRST AVENUE";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317625439;;;;;;;;;;;;;;;;;;;;;"Y";
835157;"LAWRENCE CO. PRE-K";"140 BRINK STREET";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317625047;;;;;;;;;;;;;;;;;;;;;"Y";
835160;"LAWRENCEBURG ELEM. SCHOOL - ESP";"600 PROSSER ROAD";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317623282;"http://www.lpes.lcss.us/";;"Mission Statement 
Lawrenceburg Public will provide an appropriate environment where all students will master academic and life skills enabling them to lead fulfilling and successful lives.";"http://www.lpes.lcss.us/";;" 7:55 AM - 2:45 PM ";;;"http://www.lpes.lcss.us/?PageName=%27Handbook%27";"n";"n";"y";"y";"y";"y";;"http://images.schoolinsites.com/cache/School_5330/8c0ca246d96ce398ad32331d35ed97c6.jpg";"http://images.schoolinsites.com/cache/School_5330/930f04f34213f7e40a17d758c836ef35.jpg";"http://images.schoolinsites.com/cache/School_5330/ea6f5bd38cc156badc52a489e9263df9.jpg";"http://images.schoolinsites.com/cache/School_5330/5d02cca6b2afd41ae484108170dfc6ac.jpg";;
835161;"LAWRENCEBURG HEAD START/EARLY HEADSTART";"405 EAST TAYLOR STREET";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317626039;;;;;;;;;;;;;;;;;;;;;"Y";
835162;"LAWRENCEBURG PUBLIC PRE-K";"600 PROSSER ROAD";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317623282;"http://www.lpes.lcss.us/";;"Mission Statement 
Lawrenceburg Public will provide an appropriate environment where all students will master academic and life skills enabling them to lead fulfilling and successful lives.";"http://www.lpes.lcss.us/";;" 7:55 AM - 2:45 PM ";;;"http://www.lpes.lcss.us/?PageName=%27Handbook%27";"n";"n";"y";"y";"y";"y";;"http://images.schoolinsites.com/cache/School_5330/8c0ca246d96ce398ad32331d35ed97c6.jpg";"http://images.schoolinsites.com/cache/School_5330/930f04f34213f7e40a17d758c836ef35.jpg";"http://images.schoolinsites.com/cache/School_5330/ea6f5bd38cc156badc52a489e9263df9.jpg";"http://images.schoolinsites.com/cache/School_5330/5d02cca6b2afd41ae484108170dfc6ac.jpg";;
835163;"LEAPS AND BOUNDS LAWRENCE CO HIGH";"1800 SPRINGER RD";"LAWRENCEBURG";"TN";38464;"LAWRENCE";9317629412;"http://www.lchs.lcss.us/";;"On the eastern border of Lawrenceburg, Tennessee, Lawrence County High School stands ready to assist its students in facing the challenges of tomorrow.  Through the capable hands of its administrators, faculty, and support staff, Lawrence County High School offers students a wide range of educational possibilities and experiences. Our utmost task is to create an environment that is in the best interest for our students.";"http://www.lchs.lcss.us/";;" 8:00 AM - 3:00 PM ";;;"http://www.lchs.lcss.us/?PageName=%27Forms%27&iSection=%27Administrative%27&CorrespondingID=%270%27";"n";"n";"y";"y";"y";"y";;"http://images.schoolinsites.com/cache/School_5317/5191959a99b1ae83eca6ae2458bcad87.jpg";"http://images.schoolinsites.com/cache/School_5317/fbcb80a331240a66af4cd18d484e417a.jpg";"http://images.schoolinsites.com/cache/School_5317/f0bda3700df9d3d566ebc87af7138631.jpg";"http://images.schoolinsites.com/cache/School_5317/838e9b42788c81f71b9362a607a55c8e.jpg";;
835164;"LEAPS AND BOUNDS LORETTO HIGH";"525 2ND AVENUE SOUTH";"LORETTO";"TN";38469;"LAWRENCE";9318534324;;;;;;;;;;;;;;;;;;;;;"Y";
835165;"LEAPS AND BOUNDS SUMMERTOWN HIGH SCHOOL";"411 WEST COLLEGE STREET";"SUMMERTOWN";"TN";38483;"LAWRENCE";9319643539;;;;;;;;;;;;;;;;;;;;;"Y";
