"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
1119316;"Epiphany Childcare Academy";"2160 N Wauwatosa Ave";"Wauwatosa";"WI";53213;"Milwaukee";4142311400;"http://www.epiphanykidswi.com/";"epiphanylearningacademy@gmail.com";"It is also our goal to educate the whole child by cultivating each child’s God given gifts and talents, while encouraging them to be individual thinkers and thoughtful members of our school, neighborhood and religious communities. Epiphany Learning Academy and Childcare is committed to providing an active, fun-filled learning environment which encourages the love of learning in every child. Through this, our goal is to help your little ones strengthen and develop the skills necessary to grow academically, socially and emotionally.";"http://www.epiphanykidswi.com/";"https://www.facebook.com/epiphanykidswi/info?tab=page_info";"Mon - Fri: 
6:30 am - 6:00 pm";;;;"y";"y";"y";"y";"n";"n";"http://nebula.wsimg.com/89c166686e988cc883bace808419c545?AccessKeyId=5E434048011CA91C5210&disposition=0&alloworigin=1";"http://nebula.wsimg.com/afd5de5a9488aca859209abdc90f6bee?AccessKeyId=5E434048011CA91C5210&disposition=0&alloworigin=1";"http://nebula.wsimg.com/09c99077df215343d073568d1a530ea4?AccessKeyId=5E434048011CA91C5210&disposition=0&alloworigin=1";"http://nebula.wsimg.com/413823e6834e4cf9b1b2f357ea6b006d?AccessKeyId=5E434048011CA91C5210&disposition=0&alloworigin=1";"http://nebula.wsimg.com/acf041d095650a9f7ecbe74f06f7bfab?AccessKeyId=5E434048011CA91C5210&disposition=0&alloworigin=1";;
1119331;"Kidzland Child Care Center Llc";"201 Patriot Dr";"Little Chute";"WI";54140;"OUTAGAMIE";9204233813;"http://kidzland.org/little-chute/";"josh@kidzland.org";"Kidzland LLC is located at 201 Patriot Dr in Little Chute.  We’re across the street from the Affinity Health Clinic next to the 5th Quarter.

Our center encourages each child to have the confidence to gain intellectual, physical, social and emotional development.  We believe in working together with you, the parents, to provide a safe and loving learning environment for your child. We look forward to sharing your child’s learning experience with you.";"http://kidzland.org/little-chute/";;;"http://kidzland.org/careers/";"http://kidzland.org/enroll-today/";;"y";"y";"y";"y";"y";"y";;"http://kidzland.org/wp-content/uploads/2014/12/location-little-chute.jpg";"http://kidzland.org/wp-content/uploads/2014/11/food-nutrition.jpg";;;;
1119353;"Acelero Learning - Burlington";"209 Wainwright Ave";"Burlington";"WI";53105;"RACINE";2626614718;"http://alrc.acelero.net/";;" Our plan is to build on the good work of the Head Start program in Racine to offer even more hours of educational learning for children and families. We will work with the Racine Unified School District to ensure that All slots for four year olds will be able to access at least six hours a day, five days a week. We are working closely with the school district to become an established 4-K provider, and families eligible for Wisconsin Shares will be able to receive additional hours before and after the regular day at every one of our locations. In addition, next summer (2014), we will even offer summer services for every child who can attend. This should mean many more hours of educational learning for EVERY child enrolled.

Our goal is to continue to operate all of the current Head Start sites next year --- and we are currently in negotiations with each landlord to ensure those same facilities will be used as Head Start centers. Once we reach agreement with the current landlords, we will be working all summer long to spruce up the current Head Start sites so children and families can return to the highest-quality classroom environments.

Our temporary headquarters for the Head Start program will be located in the Next Generation Now Facility at 1220 Mound Avenue. You can reach us at (262) 635-1920 x108 or via email at racine@acelero.net.";"http://alrc.acelero.net/";;;"http://www.acelero.net/index.cfm?pageid=504&stopRedirect=1";"http://alcp.acelero.net/_data/global/images/alcp_Intake_ppplication_en.pdf";;"n";"n";"y";"y";"n";"n";;;;;;;
1119171;"Diversity 4 Kids Llc";"3632 W Burleigh St";"Milwaukee";"WI";53210;"MILWAUKEE";4145850199;;;;;;;;;;;;;;;;;;;;;"Y";
1119137;"Kids R Kids Childcare Inc";"2661 N Martin Luther King Dr";"Milwaukee";"WI";53212;"MILWAUKEE";4149880002;;;;;;;;;;;;;;;;;;;;;"Y";
1119092;"Watertown Ymca Great Escape Webster";"634 S 12Th St";"Watertown";"WI";53094;"JEFFERSON";9202628555;"http://www.watertownareaymca.org/child-care/before-and-after-school-care/";;"Great Escape is a Wisconsin State Licensed before and after school program available on site at your child’s elementary school. This program provides an opportunity for your child to socialize with other kids their age and participate in a variety of activities in a safe environment. Trained, professional and caring staff provide homework help, a healthy snack and a fun place for your child to start and end the day. Limited spaces are available. Register for Great Escape at the Watertown Area YMCA Member Service Desk.";"http://www.watertownareaymca.org/child-care/before-and-after-school-care/";"https://www.facebook.com/WatertownYMCA";"6:30 a.m. - 6:00 p.m.";;"http://www.watertownareaymca.org/registration/";;"n";"n";"n";"n";"y";"y";;"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/q82/p480x480/1094821_389761694457074_1330660388_n.jpg?oh=edb5375de41da9be4dc33b9c82ff0d0b&oe=5591ABFC&__gda__=1435252345_7f4324b2a1bfc841193c42bc4f00cba4";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/p180x540/556964_262229277210317_84464961_n.jpg?oh=09d6738c4f32e1501322f7680869be6f&oe=5596151E&__gda__=1432182359_d557b796cb50d109adde32376812515b";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/p180x540/523057_240558169377428_446377919_n.jpg?oh=8c79c2e8cb90739261c18417fdcd6ddb&oe=555B9768&__gda__=1432539959_09ca5f05ae4a243712b8732a4a0d82ec";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p720x720/10431524_549675191799056_6585316854190615240_n.jpg?oh=59edfa75a5f9bf10908b843f9c32fbaf&oe=5549CDB6&__gda__=1430967942_474aa144a86fa53a42f54299181a5346";;
1119168;"Children's Garden Development Center Llc";"3958 N 51St Blvd";"Milwaukee";"WI";53216;"MILWAUKEE";4144445799;;;;;;;;;;;;;;;;;;;;;"Y";
1119368;"Ymca Kids Camp";"8501 Campus Dr";"Mt Pleasant";"WI";53406;"Racine";2628984558;;;;;;;;;;;;;;;;;;;;;"Y";
1119358;"Moe's Learning Academy Llc";"2052 Douglas Ave";"Racine";"WI";53402;"RACINE";2626374771;;;;;;;;;;;;;;;;;;;;;"Y";
1119147;"Sunny Side Child Care";"3125 S 53Rd St";"Milwaukee";"WI";53219;"MILWAUKEE";4144165372;"https://www.facebook.com/pages/Sunny-Side-Child-Care/1433541096920936?sk=info&tab=page_info";;;"https://www.facebook.com/pages/Sunny-Side-Child-Care/1433541096920936?sk=info&tab=page_info";"https://www.facebook.com/pages/Sunny-Side-Child-Care/1433541096920936?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p480x480/10481618_1434964083445304_5483235794145150032_n.jpg?oh=c0e00ed299372a348150505399ed3735&oe=555E1737&__gda__=1432221852_e372db46404f862edf9d086a5951aa03";"https://scontent-nrt.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p480x480/10473137_1434963873445325_5248513053380690872_n.jpg?oh=7876b15d6755eefa0327b01efe25c41b&oe=5553D315";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p480x480/10390884_1434964003445312_8280014261264598576_n.jpg?oh=e2882271e8993e76f80d10b7b0c48599&oe=55936139&__gda__=1435850497_35c1633f0dd86edf7c4d82229af2005c";"https://scontent-b-nrt.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/p480x480/10405327_1434963893445323_4116110328138481149_n.jpg?oh=50b0ae0c2715ba2ba532de53b4cf4525&oe=5596E1A3";;
1119148;"Superstar Child Care Services Llc";"1862 W Fond Du Lac Ave";"Milwaukee";"WI";53205;"MILWAUKEE";4143421007;;;;;;;;;;;;;;;;;;;;;"Y";
1119250;"All Walks Of Life Cc Center Ii Inc";"4335 N 35Th St";"Milwaukee";"WI";53216;"MILWAUKEE";4144442784;;;;;;;;;;;;;;;;;;;;;"Y";
1119111;"Ymca School Age - Pertzsch";"524 Main St";"Onalaska";"WI";54650;"LA CROSSE";6087804083;;;;;;;;;;;;;;;;;;;;;"Y";
1119053;"Prairie Athletic Club Kids";"1010 N Bird St";"Sun Prairie";"WI";53590;"DANE";6088374646;;;;;;;;;;;;;;;;;;;;;"Y";
1119135;"Hopson's Kiddie Kare Llc Ii";"4300 W Burleigh St";"Milwaukee";"WI";53210;"MILWAUKEE";4145850510;"http://hopsonskiddiekare.com/";"jhopson1@wi.rr.com";"Hopsons Kiddie Kare goal and mission is to provide quality child care to our community. We provide a safe and clean enviroment for children to learn and excell in. Hopsons Kiddie Kare serves hot healthy meals and snacks. We provide free transportation for those who need it. Hopsons Kiddie Kare teachers and employees are very qualified and work closely with parents to insure quality care is provided to your child. At Hopsons Kiddie Kare ""WE STRIVE TO BE THE BEST"".";"http://hopsonskiddiekare.com/";;"MONDAY-FRIDAY
6 a.m.- 11 p.m.";;;;"y";"y";"y";"y";"y";"y";;;;;;;
1119243;"Wauwatosa Day Care And Learning Center";"12121 W North Ave";"Wauwatosa";"WI";53226;"Milwaukee";4144793050;;;;;;;;;;;;;;;;;;;;;"Y";
1119244;"We Are One Child Care";"2925-27 N Holton St";"Milwaukee";"WI";53212;"MILWAUKEE";4142642625;;;;;;;;;;;;;;;;;;;;;"Y";
1119246;"Ymca Sacc At Edgewood Elementary";"4711 S 47Th St";"Greenfield";"WI";53220;"Milwaukee";4143293885;;;;;;;;;;;;;;;;;;;;;"Y";
1119057;"Sacc Jefferson";"301 Brook St";"Beaver Dam";"WI";53916;"DODGE";"920-887-8811";"http://www.ymcaofdodgecounty.org/beforeafter.cfm";"frontdesk@theydc.org";"At the Y, we believe the values and skills learned early on are vital building blocks for quality of life and future success. That’s why our SACC programs are staffed with people who understand cognitive, physical and social development of kids, the need children have to feel connected and supported in trying new things, and the caring and reinforcement parents and families need to help each other.

Sites include:
Jefferson, Wilson, Washington, Prairie View, St. Katharine Drexel, Lincoln in Beaver Dam, SAGES in Fox Lake, Meadow View in Waupun, Van Brunt in Horicon and Randolph Elementary in Randolph.

With a focus on safety, social growth, and academic enrichment, the SACC programs serve 4K through 5th graders with a variety of programs and activity options to explore and develop their interests and talents. Breakfast is available for AM participants and after school snack offered for PM participants.
With so many demands on families today, these programs offer the flexibility of daily attendance (1, 2, 3, 4, or 5 days/week) and which session (AM, PM, or both).

Site availability is based on need, so sites may be added, relocated and/or closed as needed. A minimum of 8 daily attending children must be enrolled to maintain any site. Sites that do not maintain 8 participants will be given a 2 week notice before relocating or closing. The School Age Child Care Director will inform you of which school site your child will attend if care is not offered at your child’s school.";"http://www.ymcaofdodgecounty.org/beforeafter.cfm";"https://www.facebook.com/theYdc";"Monday - Friday: 5:00am- 9:00pm
Saturday: 6:00am- 6:00pm
Sunday: 11:00am- 4:00pm";"http://www.ymcaofdodgecounty.org/employment.cfm";;;"n";"n";"n";"n";"y";"y";"http://www.ymcaofdodgecounty.org/banner1630_7.jpg";"http://www.ymcaofdodgecounty.org/editoruploads/images/201202YUSA1346.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13257_1.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13187_1.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13168_1.jpg";;
1077094;"From The Roots Early Learning Ctr.";"2912 London Rd";"Eau Claire";"WI";54701;"EAU CLAIRE";7155144881;"http://fromtherootselc.wix.com/fromtherootselc";"fromtherootselc@gmail.com";"Our goal is to provide high quality care for children, while promoting the social, emotional, intellectual and physical development of each child. We strive to create an environment that values tolerance and acceptance, providing equal opportunity for each child to reach his or her full potential. Each child will be treated as an individual with unique needs, which will be met on a daily basis, and each family will be treated with respect and courtesy by our professional child development team. All staff is educated in the field of early childhood development and will meet the state regulations at all times to ensure each child has a safe environment. Each family will be respected for their family’s values and are welcome to participate in the child’s care.";"http://fromtherootselc.wix.com/fromtherootselc";;;;"http://fromtherootselc.wix.com/fromtherootselc#!Contact/c24vq";;"y";"y";"y";"y";"y";"y";"http://static.wixstatic.com/media/ae1338_042a7f4b4ea65eedd4da2e8a75214d11.jpg_srz_p_751_230_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/ae1338_2230bb98d5d527e3f6ef34445d4918dc.jpg_srz_p_701_460_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/ae1338_f6bdab923885f838d9506e8910b1dc57.jpg_srz_p_331_587_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/ae1338_ff370b5b55a047d88d5d866d316b166e.jpg_srz_p_321_570_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/ae1338_bfd0115fc04947348a4c7bfd5586a3ff.jpg_srz_p_321_570_75_22_0.50_1.20_0.00_jpg_srz";;
1077091;"Little Sprouts Academy At Alliance";"502 21St St N";"Menomonie";"WI";54751;"DUNN";7152332035;;;;;;;;;;;;;;;;;;;;;"Y";
1077089;"School District Of Superior";"3025 Tower Ave";"Superior";"WI";54880;"DOUGLAS";7153948740;;;;;;;;;;;;;;;;;;;;;"Y";
1077085;"Superior-Douglas County Family Ymca";"1201 N 28Th St";"Superior";"WI";54880;"DOUGLAS";7153925611;"http://www.superiorymca.org/";"jminor@superiorymca.org";"At the Y, strengthening community is our cause. Every day, we work side-by-side with our neighbors to make sure that everyone, regardless of age, income or background, has the opportunity to learn, grow and thrive.";"http://www.superiorymca.org/";;"Monday through Friday -
5:30 AM to 9:30 PM

Saturdays - 8:00 AM to 5:00 PM

Sunday 1:00 - 5:00 PM";;"https://register.superiorymca.org/cgi-bin/ymweb.pl";;"y";"y";"y";"y";"y";"y";;"http://www.superiorymca.org/images_ymca/girls_coloring.jpg";"http://www.superiorymca.org/images/dscn0633.jpg";"http://www.superiorymca.org/images_ymca/chidcare.jpg";"http://www.superiorymca.org/images_ymca/cantfindkids.jpg";;
1077082;"Newborn 2 School Education Inc";"2911 Tower Ave 6";"Superior";"WI";54880;"DOUGLAS";7153922499;;;;;;;;;;;;;;;;;;;;;"Y";
1077076;"Sacc Van Brunt";"611 Mill St";"Horicon";"WI";53032;"DODGE";"920-887-8811";"http://www.ymcaofdodgecounty.org/beforeafter.cfm";"frontdesk@theydc.org";"At the Y, we believe the values and skills learned early on are vital building blocks for quality of life and future success. That’s why our SACC programs are staffed with people who understand cognitive, physical and social development of kids, the need children have to feel connected and supported in trying new things, and the caring and reinforcement parents and families need to help each other.

Sites include:
Jefferson, Wilson, Washington, Prairie View, St. Katharine Drexel, Lincoln in Beaver Dam, SAGES in Fox Lake, Meadow View in Waupun, Van Brunt in Horicon and Randolph Elementary in Randolph.

With a focus on safety, social growth, and academic enrichment, the SACC programs serve 4K through 5th graders with a variety of programs and activity options to explore and develop their interests and talents. Breakfast is available for AM participants and after school snack offered for PM participants.
With so many demands on families today, these programs offer the flexibility of daily attendance (1, 2, 3, 4, or 5 days/week) and which session (AM, PM, or both).

Site availability is based on need, so sites may be added, relocated and/or closed as needed. A minimum of 8 daily attending children must be enrolled to maintain any site. Sites that do not maintain 8 participants will be given a 2 week notice before relocating or closing. The School Age Child Care Director will inform you of which school site your child will attend if care is not offered at your child’s school.";"http://www.ymcaofdodgecounty.org/beforeafter.cfm";"https://www.facebook.com/theYdc";"Monday - Friday: 5:00am- 9:00pm
Saturday: 6:00am- 6:00pm
Sunday: 11:00am- 4:00pm";"http://www.ymcaofdodgecounty.org/employment.cfm";;;"n";"n";"n";"n";"y";"y";"http://www.ymcaofdodgecounty.org/banner1630_7.jpg";"http://www.ymcaofdodgecounty.org/editoruploads/images/201202YUSA1346.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13257_1.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13187_1.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13168_1.jpg";;
1077073;"Sacc Lincoln";"210 Gould St";"Beaver Dam";"WI";53916;"DODGE";"920-887-8811";"http://www.ymcaofdodgecounty.org/beforeafter.cfm";"frontdesk@theydc.org";"At the Y, we believe the values and skills learned early on are vital building blocks for quality of life and future success. That’s why our SACC programs are staffed with people who understand cognitive, physical and social development of kids, the need children have to feel connected and supported in trying new things, and the caring and reinforcement parents and families need to help each other.

Sites include:
Jefferson, Wilson, Washington, Prairie View, St. Katharine Drexel, Lincoln in Beaver Dam, SAGES in Fox Lake, Meadow View in Waupun, Van Brunt in Horicon and Randolph Elementary in Randolph.

With a focus on safety, social growth, and academic enrichment, the SACC programs serve 4K through 5th graders with a variety of programs and activity options to explore and develop their interests and talents. Breakfast is available for AM participants and after school snack offered for PM participants.
With so many demands on families today, these programs offer the flexibility of daily attendance (1, 2, 3, 4, or 5 days/week) and which session (AM, PM, or both).

Site availability is based on need, so sites may be added, relocated and/or closed as needed. A minimum of 8 daily attending children must be enrolled to maintain any site. Sites that do not maintain 8 participants will be given a 2 week notice before relocating or closing. The School Age Child Care Director will inform you of which school site your child will attend if care is not offered at your child’s school.";"http://www.ymcaofdodgecounty.org/beforeafter.cfm";"https://www.facebook.com/theYdc";"Monday - Friday: 5:00am- 9:00pm
Saturday: 6:00am- 6:00pm
Sunday: 11:00am- 4:00pm";"http://www.ymcaofdodgecounty.org/employment.cfm";;;"n";"n";"n";"n";"y";"y";"http://www.ymcaofdodgecounty.org/banner1630_7.jpg";"http://www.ymcaofdodgecounty.org/editoruploads/images/201202YUSA1346.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13257_1.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13187_1.jpg";"http://www.ymcaofdodgecounty.org/cms_files/slideshow_jquery/slideshow13168_1.jpg";;
