"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1172542;"PRIME TIME SPORTS CAMP @ CHEREMOYA ELEMENTARY";"6017 FRANKLIN AVE.";"LOS ANGELES";"CA";90028;"LOS ANGELES";"(323) 333-2767";"http://primetimesportscamp.com/";"staff@primetimesportscamp.com  ";"Second enrichment period that offers additional homework time, a second sport or game, and a second academic enrichment activity";"http://primetimesportscamp.com/cheremoyaes/";;;"http://primetimesportscamp.com/wp-content/uploads/2017/09/PTSC_Cheremoya_EnrollmentApp_1718d.pdf";;;;;"x";"x";"x";"http://primetimesportscamp.com/wp-content/uploads/2018/01/28_yearsPTSC.jpg";"2:30PM - 6PM";"2:30PM - 6PM";"2:30PM - 6PM";"2:30PM - 6PM";"2:30PM - 6PM";"Closed";"Closed";
1172544;"PUMES -QUARTZ HILL AFTER SCHOOL PROGRAM";"5025 COLUMBIA WAY";"QUARTZ HILL";"CA";93536;"Los Angeles";"(661) 802-4851";"https://pumchurch.com/pumes-school/preschool";"preschool@pumchurch.com";"Children are God's wonderfully creative creatures and this quality should be nurtured and protected with greatest sensitivity. The teachers do this by creating a rich, yet relaxed climate within which your child can explore, practice, dream, imagine, and discover ways to express themselves and enjoy being with others in a joyous, Christian atmosphere.";"https://pumchurch.com/pumes-school/preschool";"https://www.facebook.com/PalmdaleUnitedMethodistEducationalServices/";;;;;;"x";"x";;;"https://s3.amazonaws.com/media.cloversites.com/40/4017d2aa-f801-4362-9e4a-6681a45c7267/site-images/a6206111-1467-4a09-be0d-5ddcb86ca279.jpg";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1172545;"QUAIL VALLEY CHILD DEVELOPMENT CENTER";"23757 CANYON HEIGHTS DRIVE";"MENIFEE";"CA";92587;"RIVERSIDE";"(408) 556-7300";"http://www.menifeeusd.org/";;"At Quail Valley Elementary School (QVES) we are committed to providing a standards-driven curriculum in a safe and orderly environment that promotes excellence and values. We believe every child is an individual of great worth and we will equip them with skills and strategies to become life-long learners in an ever changing world. Our focus is on the four essential questions of learning.";"http://www.menifeeusd.org/qve";;;;;;;"x";"x";;;;"7:40AM - 2:04PM";"7:40AM - 2:04PM";"7:40AM - 12:25PM";"7:40AM - 2:04PM";"7:40AM - 2:04PM";"Closed";"Closed";
1172546;"RAINBOW RISING-BEACON PARK";"200 CULTIVATE";"IRVINE";"CA";92618;"ORANGE";"(949) 398-8352";"https://www.rainbowrising.org/";"Beaconpark@Rainbowrising.org";"Rainbow Rising Beacon Park recognizes the growing physical, intellectual, and social competence of the school-age child. Our focus is to achieve social and academic growth while expanding their knowledge of the world. Rainbow Rising teachers work collaboratively with the school site to develop a fun curriculum that reinforces our mission statement.";"https://www.rainbowrising.org/beaconpark";"https://www.facebook.com/rainbowrisingirvine/";"https://www.rainbowrising.org/careers";"https://www.rainbowrising.org/enroll";;;;"x";"x";;;"https://static.wixstatic.com/media/1a5d71_84a1f3061821486a95bc10940a6ab859~mv2.png/v1/fill/w_104,h_93,al_c,usm_0.66_1.00_0.01/1a5d71_84a1f3061821486a95bc10940a6ab859~mv2.png";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1172547;"REDWOOD AFTER SCHOOL CARE";"6900 LAKE EARL DRIVE";"CRESCENT CITY";"CA";95531;"DEL NORTE";"(707) 464-0360";"https://www.dnusd.org/";"mmartinez@delnorte.k12.ca.us";"Redwood Elementary School is a Kindergarten through 8th grade community school with a focus on student learning and success.";"https://sites.google.com/a/delnorte.k12.ca.us/redwood/";"https://www.facebook.com/RedwoodRaiders/";"https://sites.google.com/a/delnorte.k12.ca.us/redwood/home/forms-and-docs";"https://sites.google.com/a/delnorte.k12.ca.us/redwood/home/forms-and-docs";;;;"x";"x";;;"https://sites.google.com/a/delnorte.k12.ca.us/redwood/_/rsrc/1472241626232/config/customLogo.gif?revision=2";"8:25AM - 3:05PM";"8:25AM - 3:05PM";"8:25AM - 3:05PM";"8:25AM - 3:05PM";"8:25AM - 3:05PM";"Closed";"Closed";
1172548;"RICHARD HENRY DANA SCHOOL AGE";"1401 S 1ST AVE";"ARCADIA";"CA";91006;"LOS ANGELES";"(626) 684-2366";"https://da.ausd.net/";"Assistant Principal jhunter@ausd.net";"Dana Middle School is a 2013 California Distinguished School and a 1997-1998 Blue Ribbon School of Excellence.  The Dana Middle School community holds high expectations for all of its members. Our purpose is to create responsible citizens with a lifelong passion for learning and excellence. Through a variety of educational experiences, we strive to develop self reliance, integrity, and respect for others.";"https://da.ausd.net/";"https://www.facebook.com/ArcadiaUnified/";;"https://da.ausd.net/apps/pages/index.jsp?uREC_ID=956347&type=d&pREC_ID=1350939";"https://powerschool.ausd.net/public/";;;"x";"x";;;;"7:20AM - 8:05PM";"7:20AM - 8:05PM";"7:20AM - 8:05PM";"7:20AM - 8:05PM";"7:20AM - 8:05PM";"Closed";"Closed";
1172549;"RIGHT AT SCHOOL AT HIGHLAND OAKS ELEM. SCHOOL";"10 VIRGINIA RD.";"ARCADIA";"CA";91006;"LOS ANGELES";"(626) 684-2479";"https://ho.ausd.net/";"jperez@ausd.net";"Highland Oaks School provides a safe and caring environment in which all students learn critical thinking skills and develop positive social behaviors in the process of becoming lifelong learners. With challenging instruction, students from diverse backgrounds are supported by effective instructional strategies and state of the art technology as they collaboratively engage in meaningful work.";"https://ho.ausd.net/";"https://www.facebook.com/ArcadiaUnified/";;;;;;"x";"x";;;;;;;;;;;
1172551;"SHEPHERD OF THE VALLEY SCHOOL";"11650 PERRIS BLVD";"MORENO VALLEY";"CA";92557;"RIVERSIDE";"(951) 924-3422";"http://svllearningcenter.com/";"psdirector@svlcmoval.net";"We take the responsibility of care for your children very seriously and look forward to a mutually satisfying relationship with you and your child. Our school purpose is to provide an atmosphere that encourages spiritual, social, emotional, physical and intellectual growth.";"http://svllearningcenter.com/";"https://www.facebook.com/svlcmoval/";"http://www.svllearningcenter.com/2018/03/27/pre-k-teacher-job-opening/";"http://www.svllearningcenter.com/programs/";;;;"x";"x";"x";"x";;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1172552;"SRVSACCA - RANCHO ROMERO";"180 HEMME";"ALAMO";"CA";94507;"CONTRA COSTA";"(925) 743-9108";"https://rres-srvusd-ca.schoolloop.com/";;"Rancho Romero is a community of learners joined together in a nurturing and safe environment. All staff members are committed to providing students with the tools to become productive and responsible citizens of the Twenty-first Century. It is essential that our students acquire skills in gathering, organizing, and analyzing information as well as developing skills in critical thinking and problem solving. Students will have access to modern technology and use these tools in their everyday lives. They must be able to express themselves through written and oral communication as well as the arts. Students need to be actively engaged in both mental and physical activities to keep their minds and bodies healthy and fit. Parents and community members take an active role in supporting and encouraging all members of the school population.  The teachers, support staff, and parents work together to prepare students for the future with high expectations for all and a unified commitment to education.  ";"https://rres-srvusd-ca.schoolloop.com/";;;"https://rres-srvusd-ca.schoolloop.com/enrollment";;;;"x";"x";;;"https://rres-srvusd-ca.schoolloop.com/uimg/image/1303566125304/1500707742068.png";"8:15AM - 2:55PM";"8:15AM - 2:55PM";"8:15AM - 2:55PM";"8:15AM - 2:55PM";"8:15AM - 2:55PM";"Closed";"Closed";
1172553;"SRVSACCA - TWIN CREEKS";"2785 MARSH DR.";"SAN RAMON";"CA";94583;"CONTRA COSTA";"(925) 743-9108";"https://tces-srvusd-ca.schoolloop.com/";"mkravit@srvusd.net";"Twin Creeks Elementary School in San Ramon, California was established in 1973. As a neighborhood school, whose enrollment is just over 500 students, we are dedicated to preparing students for the future with the skills and knowledge necessary to be successful in the changing world. With our school wide vision and the California State Standards as the driving forces, the Twin Creeks community is committed to meeting the needs of ALL of our students. ";"https://tces-srvusd-ca.schoolloop.com/";;;"https://tces-srvusd-ca.schoolloop.com/registration";"https://tces-srvusd-ca.schoolloop.com/CAASPP";;;"x";"x";;;"https://tces-srvusd-ca.schoolloop.com/uimg/image/1229223637325/1313210423217/1325748867803.jpg";"8:05AM - 2:32PM";"8:05AM - 2:32PM";"8:05AM - 2:32PM";"8:05AM - 2:32PM";"8:05AM - 2:32PM";"Closed";"Closed";
1172554;"STAR MAIDU";"1950 JOHNSON RANCH ROAD";"ROSEVILLE";"CA";95661;"PLACER";"(916) 782-8454";"https://starsacramento.org/";"maidu@starsacramento.org";"STAR Education's mission is to offer extended educational, recreational, and enrichment programs to students; support and enhance school curriculum; improve student achievement; and expand the cultural base of young people through innovative, quality programs offered by highly qualified instructors.";"https://starsacramento.org/locations/";"https://www.facebook.com/stareureka?ref=bookmarks";"https://starsacramento.org/getinvolved/";"https://starsacramento.org/programs/";;;;"x";"x";"x";"x";"https://starsacramento.org/img/starlogo_opt.png";;;;;;;;
1172555;"STUART C.GILDRED-LOS OLIVOS ELEMENTARY ENRICHMENT";"2540 ALAMO PINTADO AVENUE";"LOS OLIVOS";"CA";93441;"Santa Barbara";"(805) 686-2037";"http://www.sbceoportal.org/losolivos/";;"We believe we are a welcoming, small town community of connected, creative, hardworking learners who encourage one another to be positive, to be exploratory, to be risk-takers, and to embrace our differences. We believe every experience is an opportunity for growth and a path to success!";"http://www.sbceoportal.org/losolivos/pages/los-olivos-elementary-school.php";;"http://www.sbceoportal.org/losolivos/pages/district-office/job-opportunities.php";"http://www.sbceoportal.org/losolivos/pages/los-olivos-elementary-school/student-parent-resources.php";"http://www.sbceoportal.org/losolivos/pages/los-olivos-elementary-school/student-parent-resources.php";;;"x";"x";"x";;"http://www.sbceoportal.org/losolivos/templates/losolivos/banner.jpg";;;;;;;;
1172556;"WEST LA EXTENDED DAY";"6550 W. 80TH STREET";"LOS ANGELES";"CA";90045;"LOS ANGELES";"(310) 642-8386";"http://www.wishcharter.org/";"WestLAExtendedDay@gmail.com";"The WISH mission is to maximize every scholar's learning potential within an atmosphere of caring and belonging.  The WISH instructional philosophy rests upon the concepts of hands on learning, meaningful instructional activities, systematic instruction, and a collaborative group of professionals working together to make the learning environment exciting for students. Evidence-based teaching strategies will be tailored to meet individual development.";"http://www.wishcharter.org/programs/before-after-school-care,-enrichment-nutrition/west-la-extended-day.aspx";"https://www.facebook.com/WISHCharter/";"http://www.wishcharter.org/media/28752/wish_charter_school_application.pdf";"http://www.wishcharter.org/how-to-enroll/enrollment-process.aspx";;;;"x";"x";"x";"x";"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/p200x200/19702124_10154729390273017_7985879557888091713_n.jpg?_nc_cat=0&oh=01a1a121cb79d7e3725bf6adaf49e217&oe=5B8D7488";"8:45AM - 2PM";"8:45AM - 2PM";"8:45AM - 2PM";"8:45AM - 2PM";"8:45AM - 2PM";"Closed";"Closed";
1172559;"YMCA OF THE EAST BAY - ELLERHORST Y-KIDS";"3501 PINOLE VALLEY RD.";"PINOLE";"CA";94564;"CONTRA COSTA";"(510) 412-5647";"http://www.ymcaeastbay.org/";"wccinfo@ymcaeastbay.org ";"Y-Kids programs provide individual and group activities to promote self esteem and cooperation. The Y is committed to supporting health and wellness, and has pledged to implement Healthy Eating Physical Activity (HEPA) into all of our child development centers. Our curriculum is designed to enhance learning and promote development.";"http://www.ymcaeastbay.org/Locations/E-M-Downer-Family-YMCA/Our-Programs/Youth-Development/Childcare/Before-After-School.htm";"https://www.facebook.com/em.downer.5";;;"http://www.ymcaeastbay.org/Assets/YMCA+of+the+East+Bay+Digital+Assets/E.+M.+Downer+YMCA/Fact+Sheets+and+Forms/EM+Downer+Handbook.pdf";;;;"x";"x";;;"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1172560;"YMCA OF THE EAST BAY Y-KIDS GRIMMER";"43030 NEWPORT DRIVE";"FREMONT";"CA";94538;"ALAMEDA";"(510) 651-2457";"http://www.ymcaeastbay.org/";;"At YMCA Child Care, weekly activities are carefully planned to provide a balance of learning and fun. Games, sports and outdoor activities help children develop coordination and teamwork. Art and craft projects allow your child to express his or her creativity. The program also includes: Daily Homework Help, Science, technology, engineering and math (STEM), Math/Literacy Enrichment, Arts Education, College and Career Exploration, Global Learning, Leadership Development, Nutrition Education, Physical Activity, Service Learning and Asset Development, Family Events.";"http://www.ymcaeastbay.org/Locations/Fremont-Newark-YMCA/Our-Programs/Youth-Development/Child-Care/Child_Care_Program__Grades_K-6.htm";;;;;;;;"x";"x";;;;;;;;;;
1172561;"YMCA OF THE EAST BAY Y-KIDS PATTERSON";"35521 CABRILLO DR.";"FREMONT";"CA";94536;"ALAMEDA";"(925) 351-8476";"http://www.ymcaeastbay.org/";;"At YMCA Child Care, weekly activities are carefully planned to provide a balance of learning and fun. Games, sports and outdoor activities help children develop coordination and teamwork. Art and craft projects allow your child to express his or her creativity. The program also includes: Daily Homework Help, Science, technology, engineering and math (STEM), Math/Literacy Enrichment, Arts Education, College and Career Exploration, Global Learning, Leadership Development, Nutrition Education, Physical Activity, Service Learning and Asset Development, Family Events.";"http://www.ymcaeastbay.org/Locations/Fremont-Newark-YMCA/Our-Programs/Youth-Development/Child-Care/Child_Care_Program__Grades_K-6.htm";;;;;;;;"x";"x";;;;;;;;;;
1172562;"YWCA-SV WEST VALLEY";"3001 ROSS AVENUE";"SAN JOSE";"CA";95124;"SANTA CLARA";"(408) 295-4011";"http://ywca-sv.org/";;"Providing families with affordable, quality child care is crucial to our vision. Serving families for more than 60 years, the YWCA operates child care centers for almost 200 children each year, ranging in age from 6 weeks to 12 years. Each of our licensed centers are staffed with enthusiastic individuals trained in cultural proficiency.";"http://ywca-sv.org/our-services/child-care-centers/";;;;;;;;"x";"x";;"http://ywca-sv.org/wp-content/uploads/2016/05/ywcalogo.png";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1172563;"YWCA CANOAS ELEMENTRY CCC";"880 WREN DRIVE";"SAN JOSE";"CA";95125;"SANTA CLARA";"(408) 265-0965";"https://web.sjusd.org/";"mfortin@sjusd.org";"Various programs are available after school to support academics, enrich learning and provide a safe place to explore.  Some programs continue throughout the year while others are short term courses.  Please note that all students are required to be picked up in a timely manner.";"http://www.sjusd.org/canoas/school-programs/after-school-programs/";;;;"http://www.sjusd.org/canoas/parents/parent-link/";;;;"x";"x";;;"from school dismissal until 6:00pm";"from school dismissal until 6:00pm";"from school dismissal until 6:00pm";"from school dismissal until 6:00pm";"from school dismissal until 6:00pm";"Closed";"Closed";
1172582;"A Step Above Academy";"600 N. 118th St.";"Bonner Springs";"KS";66012;"WYANDOTTE";"(913) 721-3770";;"astepabove2016@gmail.com";"A Step Above Academy is an early learning center service ages 6 weeks to 14. A Step Above Academy was started in 1998 as Miss Stephanie's.";;"https://www.facebook.com/astepaboveacademyks/";;;;"x";"x";"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/p200x200/24232186_1782306588477937_3624253461030982302_n.jpg?_nc_cat=0&oh=04ac86d0509d07a3a268a9aa1f4958a5&oe=5B98DA2A";;;;;;;;
1172584;"Little Learners Early Childhood Center Inc East";"26121 W Valley Pkwy";"Olathe";"KS";66061;"JOHNSON";"(913) W254-1818";;"info@kslittlelearners.com";"Little Learners offers children the opportunity to explore, create, and imagine while they develop academically, socially, emotionally, and physically.";;"https://www.facebook.com/kslittlelearners/";;;;;;;;;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/p200x200/12301574_874444815958171_4818469897711532997_n.jpg?_nc_cat=0&oh=f0210b55a8938bcc7fe19321c62ec86a&oe=5B5CCB97";"7AM - 5:45PM";"7AM - 5:45PM";"7AM - 5:45PM";"7AM - 5:45PM";"7AM - 5:45PM";"Closed";"Closed";
1172585;"Forever Young Learning Center";"5404 W 58th Ter.";"Mission";"KS";66205;"Johnson";"(913) 432-3252";;"monaewhite@foreveryoungcc.com";"Our mission is to provide a quality childcare experience that helps your child develop physically, socially and emotionally. By providing an unforgettable experience in both care and education.";;"https://www.facebook.com/Forever-Young-Childcare-479496172085436/";;;;;;;;;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/p200x200/11081470_854087997959583_6166790354767570411_n.jpg?_nc_cat=0&oh=1721ac6a4d85db64b0e3dac56b7ebec6&oe=5B88EF0A";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"7AM - 5:30PM";"7AM - 5:30PM";
1172588;"Olive Branch Christian Academy";"1755 N Madison";"Wichita";"KS";67214;"SEDGWICK";"(316) 295-4561";;"linda@olivebranchacademy.org";"Olive Branch Christian academy is a learning center for children 12 month to 12 years. We provide a clean and safe environment for our children to learn.";;"https://www.facebook.com/olivebranchacademy/";;;;;"x";"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/p200x200/13010756_272570473077756_7337369299136464760_n.jpg?_nc_cat=0&oh=7471972f59cf9dea3e908df0a1b94be1&oe=5B53FAE4";;;;;;;;
