"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1174889;"THE LEARNING COVE PRESCHOOL, INC.";"28848 N MAIN STREET";"DAPHNE";"AL";36526;"BALDWIN";"(251)821-8811";"http://www.learningcovepreschool.com/";"info@thelearningcovepreschool.com";"We will create a true preschool environment unlike any other in the marketplace.";"http://www.learningcovepreschool.com/";"https://www.facebook.com/learningcovepreschool/";;;;"x";"x";"x";"x";;;"http://www.learningcovepreschool.com/images/logo160426.png";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"Closed";"Closed";
1174886;"3 CIRCLE CHURCH NORTH CAMPUS";"10080 COUNTY ROAD 64";"DAPHNE";"AL";36526;"BALDWIN";"(251)510-0642";"https://www.3circlechurch.com/eastern-shore-north";"info@3CircleChurch.com";"3Circle Church is a church where you can come as you are, and a place where you will be reminded that you have value to God and other people.";"https://www.3circlechurch.com/kids";"https://www.facebook.com/3circlenorth/";;;;"x";"x";"x";"x";;;"https://www.3circlechurch.com/img/3c-logo-04.svg";;;;;;;;
1174887;"COASTAL CHURCH";"11101 COUNTY ROAD 64";"DAPHNE";"AL";36526;"BALDWIN";"(251)621-9555";"http://coastalchurch.tv/";"PC@COASTALCHURCH.TV";"The VISION of Coastal Church small groups is for the Gulf Coast to be saved by encountering the life-changing act of community.";"http://coastalchurch.tv/smallgroups/daphne/coastal-student-and-coastal-kids-groups/";"https://www.facebook.com/coastalchurchal/";;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/19366635_1417048191717522_5843882187295189801_n.jpg?_nc_cat=0&oh=42c04d5f4682efad352c56cdcb602124&oe=5B823CF8";;;;;;;;
1174888;"GOOD BEGINNINGS COMMUNITY CENTER";"26120 EQUITY DRIVE";"DAPHNE";"AL";36526;"BALDWIN";"(251)316-5995";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174884;"EMPOWERMENT TABERNACLE CHRISTIAN CENTER";"3823 BOWDEN STREET";"FRISCO CITY";"AL";36445;"MONROE";"(251)368-5195";"http://empowermenttabcc.org/";"empowerment@frontiernet.net";;"http://empowermenttabcc.org/kidszone.html";"https://www.facebook.com/empowerment.tabernancle?fref=ts";;;;;;;;;;"http://empowermenttabcc.org/images/empowermentHeaderBanner.jpg";;;;;;;;
1174885;"KINGDOM BUILDERS MINISTRY #2";"41 MITCHELL LANE";"CHATOM";"AL";36518;"WASHINGTON";"(251)589-1070";;;;;"https://www.facebook.com/pages/Kingdom-Builders-World-Wide-Ministries/1145204832235148";;;;;;;;;;;;;;;;;;
1174900;"CELEBRATION CHURCH";"10 - HIGHWAY 43 SOUTH";"SARALAND";"AL";36571;"MOBILE";"(251)675-5433";;;"Day care and preschool and summer camp";;"https://www.facebook.com/GatewayBaptist/";;;;"x";"x";"x";"x";;"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/28660814_1720975084608419_5447584201526214656_n.png?_nc_cat=0&oh=848e58122e744c403a2db0c32afe42eb&oe=5BC4E775";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"Closed";"Closed";
1174898;"ST. PATRICK'S CATHOLIC SCHOOL";"23035 HIGHWAY 59, NORTH";"ROBERTSDALE";"AL";36567;"BALDWIN";"(251)947-7395";"http://stpatcatholic.com/";"school@stpatcatholic.com";"St. Patrick School, rooted in the gospel values of love, respect, truth, justice and service, embodies the teachings of Jesus and the mission of the Church. Today and in the future, students will be provided opportunities for growth in personal prayer, sacramental preparation, liturgy planning and participation";"http://school.stpatcatholic.com/";"https://www.facebook.com/StPatCatholic";;"http://school.stpatcatholic.com/registration-information";"https://school.stpatcatholic.com/documents/2016/10/student-handbook-2014-2016.pdf";;;"x";"x";"x";;"http://school.stpatcatholic.com/pictures/2016/11/WebLogo-2.png";"7:30AM - 3:20PM";"7:30AM - 3:20PM";"7:30AM - 3:20PM";"7:30AM - 3:20PM";"7:30AM - 3:20PM";"Closed";"Closed";
1174899;"BRIDGEWAY ACADEMY, LLC";"825 SHELTON BEACH ROAD";"SARALAND";"AL";36571;"MOBILE";"(251345-4444 ";"http://thebridgewayacademy.com/index.htm";;"Bridgeway Academy offers a high quality, developmentally appropriate program for students in grades PK2-PK4";"http://thebridgewayacademy.com/contact%20us.htm";;;"http://thebridgewayacademy.com/index_htm_files/20171220135533394.pdf";"http://thebridgewayacademy.com/index_htm_files/20170710091438925.pdf";;;"x";"x";;;"http://thebridgewayacademy.com/index_htm_files/1741.jpg";"7AM - 2:30PM";"7AM - 2:30PM";"7AM - 2:30PM";"7AM - 2:30PM";"7AM - 2:30PM";"Closed";"Closed";
1174896;"CENTRAL COMMUNITY CHURCH";"17395 HIGHWAY 104 WEST";"ROBERTSDALE";"AL";36567;"BALDWIN";"(251)947-5043";"http://www.ccssaints.com/";"info@ccssaints.com";" Here at CCS a private K-12 school, we integrate the principles of God’s Word into our excellent academic program to provide a quality education and help develop solid Christian character in our students.  ";"http://www.ccssaints.com/";"https://www.facebook.com/CentralComChurch/";"https://www.facebook.com/ccssaints/";"http://www.ccssaints.com/Admissions";"http://www.ccssaints.com/Parent-Resources";;;"x";"x";;;"http://www.ccssaints.com/portals/centralchristian/centralname.png";"7AM - 4PM";"7AM - 4PM";"7AM - 4PM";"7AM - 4PM";"7AM - 4PM";"Closed";"Closed";
1174897;"OTTS FAMILY DAY CARE";"22192 COLLEGE AVE";"ROBERTSDALE";"AL";36567;"BALDWIN";"(251)550-7852";;;;;;;;;;;;;;;;;;;;;;;
1174895;"MILESTONES CHILD CARE CENTER";"1074 CYPRESS STREET";"LOXLEY";"AL";36551;"BALDWIN";"(251)960-1616";;;;;"https://www.facebook.com/pages/biz/child_care/Milestone-Child-Care-Center-LLC/153548818016398/";;;;;;;;;;;;;;;;;;
1174893;"LITTLE LEARNERS MINISTRIES";"708 WEST LAUREL AVENUE";"FOLEY";"AL";36535;"BALDWIN";"(251)923-7602";;;"We are a faith based daycare offering care for children as new as 6 weeks up to 5 yrs.! Children are a heritage of our Lord.";;"https://www.facebook.com/Little-Learners-Kiddie-School-1802444690040799/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/17342767_1865843517034249_5673728280401402603_n.jpg?_nc_cat=0&oh=2415a3b8ccd5ba78fd3232a1af0ac389&oe=5B811BEF";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"Closed";"Closed";
1174894;"LIGHTHOUSE ACADEMY OF EXCEL & ACHIEVE II";"4901 TOM WALLER ROAD";"GRAND BAY";"AL";36541;"MOBILE";"(251)957-2500";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174892;"KOLOR MY FUTURE";"8960 CO RD 65";"FOLEY";"AL";36535;"BALDWIN";"(251)943-5903";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174891;"FAIRHOPE/POINT CLEAR ROTARY YOUTH CLUB";"19128 YOUNG STREET";"FAIRHOPE";"AL";36532;"BALDWIN";"(251)928-9148";"https://rotaryyouthclub.org/";"info@rotaryyouthclub.org";"The Rotary Youth Club is a non-profit year-round development program for youth ages 5-18 in the Fairhope/Point Clear communities.";"https://rotaryyouthclub.org/";"https://www.facebook.com/rotaryyouthclub/";;;;;;;"x";"x";"x";"http://rotaryyouthclub.org/wp-content/uploads/2015/05/ryc-logo.png";"3PM - 6PM";"3PM - 6PM";"3PM - 6PM";"3PM - 6PM";"3PM - 6PM";"Closed";"Closed";
1174890;"CELEBRATION CHURCH";"8180 DYER ROAD";"FAIRHOPE";"AL";36532;"BALDWIN";"(251)752-4897";"http://www.fairhopechurch.com/";"info@fairhopechurch.com";"Each child is taught in an age-appropriate environment. From Nursery to grade fifth our desire is to see each child be cared for in an individual way";"http://www.fairhopechurch.com/ministries/";"https://www.facebook.com/celebratechurch/";;;;"x";"x";"x";"x";;;"http://www.fairhopechurch.com/mt-content/uploads/2017/05/thumbnails/arrow1_s_125x116.png";;;;;;;;
1174907;"LITTLE BO PEEP CHILD DEV. LEARNING CTR.";"18 PIERPOINT DRIVE";"MOBILE";"AL";36606;"MOBILE";"(251)442-1141";;;;;;;;;;;;;;;;;;;;;;;
1174908;"OUTBREAK CHRISTIAN MINISTRIES";"1365 Government St";"MOBILE";"AL";36606;"MOBILE";"(251)287-7059";"https://outbreakchristianministries.weebly.com/";;"This is a church where we learn, grow, and build together. OUTBREAK is a place for ALL people, from ALL walks of life.    Your kids will also have loads of fun in (O Kidz) , where we teach them on a level they can easily understand.";"https://outbreakchristianministries.weebly.com/";"https://www.facebook.com/OutbreakChristianMinistries/";;;;;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/23559446_1886916851323066_8621745605726655084_n.jpg?_nc_cat=0&oh=044bebfe73be3031fb1ef10e33b7e5b7&oe=5B7FB9BA";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1174909;"GATEWAY MINISTRIES";"660 WESTERN DRIVE";"MOBILE";"AL";36607;"MOBILE";"(251)295-0473";"https://www.churchangel.com/church/Gateway-Ministries-328891.htm";"Gatewayministriesmobile@gmail.com";"GATEWAY IS ON THE MOVE WE ARE GROWING EVERDAY SPIRITUALLY AND IN NUMBERS GOD HAS ELEVATED US TO OUR OWN LOCATION 660 WESTERN DR MOBILE";;"https://www.facebook.com/GATEWAY-MINISTRIES-155705914398/";;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/13010740_10154136831194399_3759601083358929151_n.jpg?_nc_cat=0&oh=5fe1147ff1a960388da96451edd1fcb9&oe=5B8E73B2";;;;;;;;
1174906;"LIVING WORD CHRISTIAN CENTER";"1060 GOVERNMENT STREET";"MOBILE";"AL";36604;"MOBILE";"(251)471-2334";"http://www.lwccim.com/";"lwcc@lwccim.com";"Legacy Child Life Learning & Development Center is committed to providing an excellent, loving, and secure Christian environment where our children can develop spiritually, intellectually, emotionally, socially, and physically.";"http://www.lwccim.com/contact";;;;;"x";"x";"x";"x";;;;"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"6:30AM -6PM";"Closed";"Closed";
1174904;"KIDZ FIRST MINISTRIES";"304 SENGTAK STREET";"MOBILE";"AL";36603;"MOBILE";"(251)635-4098";;;;;;;;;;;;;;;;;;;;;;;
1174905;"CENTRAL PRESBYTERIAN CHURCH";"1260 DAUPHIN STREET";"MOBILE";"AL";36604;"MOBILE";"(251)432-0591";"http://cpcmidtown.com/";"cpcmob@cpcmidtown.com";"The Sunday school class for elementary age children is a hubbub of activity. Led by Wendi Ham & Mary DeWitt, who has a Masters in Christian Education, the classroom has centers for music, stories and crafts.";"http://cpcmidtown.com/?page_id=2758";"https://www.facebook.com/cpcmobile/";;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c199.20.245.245/s200x200/183343_199106490119091_3431843_n.jpg?_nc_cat=0&oh=dde46fa4dcfb0df9197dec245b31e4ba&oe=5B7DF6DE";;;;;;;;
1174901;"KIMZ KIDZ CHILDCARE CENTER";"1650 SCHILLINGER ROAD N.";"SEMMES";"AL";36575;"MOBILE";"(251)645-6451";;;;;"https://www.facebook.com/pages/Kimz-Kidz-Child-Care-Center/165130990179651";;;;;;;;;;;;;;;;;;
1174902;"COUNTRY KIDS LEARNING CENTER";"35278 OGDEN AVENUE";"STAPLETON";"AL";36578;;"(251)263-1851";;;"Welcome to Country Kids Learning Center LLC... We are a small daycare/preschool center that's DHR licensed";;"https://www.facebook.com/Country-Kids-Learning-center-LLC-230371430698246/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14142004_230374300697959_363781788826222427_n.jpg?_nc_cat=0&oh=da2891e30cb36463c22481eecc2884dd&oe=5B8F1D39";"7AM - 5:30PM";"7AM - 5:30PM";"7AM - 5:30PM";"7AM - 5:30PM";"7AM - 5:30PM";"Closed";"Closed";
1174903;"DIVINE FELLOWSHIP CHRISTIAN CENTER";"58 SWEDETOWN ROAD";"THEODORE";"AL";36582;"MOBILE";"(251)458-7044";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174918;"REDEEMED COMMUNITY CHURCH";"6254 HOWELLS FERRY ROAD";"MOBILE";"AL";36618;"MOBILE";"(251)639-1900";"http://www.redeemedmobile.org/";" redeemedmobile@att.net ";"RCC's MISSION comes out of the Holy Bible from Matthew 28:19, which says ""Go therefore and make disciples of all nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you.";"http://www.redeemedmobile.org/";"https://www.facebook.com/PPastorwill/";;;;;;;;;;;;;;;;;;
1174917;"SAFE HAVEN CHRISTIAN CENTER, SITE V";"1903 BEARFORK ROAD";"WHISLER";"AL";36613;;"(251)307-5551";;;"Safe Haven ( Site 5 ) is a Daycare and learning Christian center . We are considered a 24/7 center and operate based on the needs of our parents .";;"https://www.facebook.com/safehavensite5/";;;;"x";"x";"x";"x";"x";"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14992000_204584323283908_1548092934118651483_n.jpg?_nc_cat=0&oh=59637e4b42a4789955ca5e3eaa84b504&oe=5B814F1A";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";
1174915;"TOT'S R US LEARNING & DEV. CENTER INC.";"324 SOUTH WILSON AVENUE";"PRICHARD";"AL";36610;"Mobile ";"(251)457-4440";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174916;"CHICKASAW HEAD START CENTER";"201 N CRAFT HIGHWAY";"CHICKASAW";"AL";36611;"Mobile ";"(251)436-2603";"https://www.chickasaw.net/";;"The Chickasaw Nation Early Childhood Development is a center-based federal and tribally funded program that promotes the school readiness of children from ages three to five years. The Early Childhood Development philosophy is based on the principle that early childhood education should address children’s needs in all areas of development: physical, social, emotional and cognitive";"https://www.chickasaw.net/Services/Chickasaw-Nation-Early-Childhood-Development-and-Head-Start.aspx";"https://www.facebook.com/TheChickasawNation";"https://www.chickasaw.net/Our-Nation/Careers.aspx";"https://www.chickasaw.net/getattachment/3761188b-9ec6-4ca9-b57f-b7ca6429de1e/Form_466.aspx";;;;"x";"x";;;;"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";"Open 24/7";
1174914;"THE BUSH TOT SPOT";"612 GRANT AVENUE";"PRICHARD";"AL";36610;"Mobile ";"(251)307-5457";;;;;;;;;;;;;;;;;;;;;;;
1174911;"EMMANUEL SEVENTH-DAY ADVENTIST CHURCH";"520 GILBERT STREET";"PRICHARD";"AL";36610;"Mobile ";"(251)478-1140";"http://emmanuel39.adventistchurchconnect.org/";"haroldgoodloe@yahoo.com";"Emmanuel Seventh-day Adventist Church is the first black organized church in Mobile, Al.";"http://emmanuel39.adventistchurchconnect.org/article/12/kids-zone";"https://www.facebook.com/Emmanuel-Seventh-day-Adventist-Church-Mobile-243302325754729/";;;;;"x";"x";"x";;;;;;;;;;;
1174912;"LIGHTHOUSE ACADEMY OF EXC. & ACHVMT. III";"218 SOUTH WILSON AVENUE";"PRICHARD";"AL";36610;"Mobile ";"(251)725-0246";;;"Welcome to the new preschool in Prichard, Al, that is going to change the lives of many children! Come see what we have to offer!";;"https://www.facebook.com/Lighthouse-Academy-Of-Prichard-Shining-The-Light-On-Quality-Childcare-341372519582447/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/29314451_565402827179414_7611445229840760832_n.jpg?_nc_cat=0&oh=8f2f1b4576e1056e4eccb09fcff7225f&oe=5B87AA60";;;;;;;;
1174913;"LITTLE ROCK BAPTIST CHURCH";"140 MEAHER AVENUE";"PRICHARD";"AL";36610;"Mobile ";"(251)423-9809";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174910;"NEW LIFE MISSIONARY BAPTIST CHURCH";"3861 Hilton Drive";"MOBILE";"AL";36608;"MOBILE";"(251)661-8214";"http://newlifemobile.org/";"NLCF@newlifemobile.org";"New Life Christian Fellowship is a multi-denominational group of believers who love God intimately and love the world, and each other openly.     ";"http://newlifemobile.org/ministries/childrens-ministry";"https://www.facebook.com/New-Life-Christian-Fellowship-164854716860763/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/30704723_1895593550453529_557676914697830400_n.jpg?_nc_cat=0&oh=c8ad43f39c30b8bec97a41a4f64c4004&oe=5B7F5CE3";;;;;;;;
1174919;"ST. JOHN UNITED METHODIST CHURCH";"6215 OVERLOOK ROAD";"MOBILE";"AL";36618;"MOBILE";"(251)342-6666";"http://www.thevisioncenter.tv/";"stjohnumc@bellsouth.net";"St. John UMC is a multiethnic church serving the Mobile area by building relationships and strengthening those who seek God, to serve.";"http://www.thevisioncenter.tv/";"https://www.facebook.com/SaintJohnMobile/";;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/18835812_779484588867576_4887496428613999872_n.jpg?_nc_cat=0&oh=362f20f17f0f1e95dbca766b0a0e416c&oe=5B82F021";;;;;;;;
1174922;"EDGEWOOD CHILD DEVELOPMENT CENTER";"709 HIGHLAND AVENUE";"SELMA";"AL";36701;"DALLAS";"(334)874-1643";"http://www.selmacityschools.org/";"lking@selmacityschools.org";"The mission at Edgewood Elementary School is to help each child, regardless of his potential, reach his utmost scholastically and develop socially to the point that may become a productive, self-disciplined, highly motivated, responsible individual.";"http://www.selmacityschools.org/edgewoodelementary_home.aspx";;"http://www.selmacityschools.org/PersonnelServices.aspx";;"https://www2.ed.gov/parents/landing.jhtml";;;"x";"x";;;"http://www.selmacityschools.org/sysimages/LOGO.jpg";"7:25AM - 3PM";"7:25AM - 3PM";"7:25AM - 3PM";"7:25AM - 3PM";"7:25AM - 3PM";"Closed";"Closed";
1174921;"COMMUNITY CHURCH MINISTRIES, INC. SITE I";"2258 HILLCREST ROAD";"MOBILE";"AL";36695;"MOBILE";"(251)308-8716";;;;;;;;;;;;;;;;;;;;;;;
1174920;"WATCH ME GROW CHILD DEV CENTER, INC.";"1809 WOLF RIDGE ROAD";"MOBILE";"AL";36618;"MOBILE";"(251)344-9793";;;;;"https://www.facebook.com/pages/Watch-Me-Grow-Child-Development-Center/103186153082059";;;;;;;;;;;;;;;;;;
1174923;"KNOX CHILD DEVELOPMENT CENTER";"1002 MABRY STREET";"SELMA";"AL";36701;"DALLAS";"(334)412-4531";"http://www.headstartprogram.us/city/al-selma";;;;;;;;;;;;;;;;;;;;;;
1174924;"LITTLE MIRACLES ACADEMY";"463 DEPOT STREET";"CAMDEN";"AL";36726;"WILCOX";"(334)682-9255";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174925;"FLAT ROCK FULL GOSPEL CHURCH";"1204 STALEY AVENUE";"OPELIKA";"AL";36801;"LEE";"(334)610-1967";;;;;;;;;;;;;;;;;;;;;;;"License not renewed"
1174926;"TKJ BY HIS GRACE MINISTRIES, SITE III";"311 SOUTH 6TH STREET";"OPELIKA";"AL";36801;"LEE";"(334)750-0309";"http://www.byhisgracedaycare.com/";" byhisgracedaycare@charter.net.";"We aim to be your first choice child care provider. To achieve this goal, we offer exceptional quality childcare in a compassionate learning environment.";"http://www.byhisgracedaycare.com/";;;;;"x";"x";"x";"x";;;;"5AM - 12PM";"5AM - 12PM";"5AM - 12PM";"5AM - 12PM";"5AM - 12PM";"Closed";"Closed";
1174927;"RAMPEY'S DAY CARE CENTER";"108 FIRST AVENUE, NW";"LAFAYETTE";"AL";36862;"CHAMBERS";"(334)864-8964";;;;;;;;;;;;;;;;;;;;;;;
1174928;"BELLAMY HEAD START";"39 CEDAR ROAD";"BELLAMY";"AL";36901;"Sumter ";"(205)392-4240";"http://www.headstartprogram.us/city/al-bellamy";;;;;;;;;;;;;;;;;;;;;;
1174933;"FOUNDATIONS EARLY LEARNING CENTER";"300 NORTH POPLAR STREET";"WINSTON-SALEM";"NC";27101;"FORSYTH";"(336) 283-6961";"http://foundationsearlylearningcenter.com/";"center207@foundationselc.com";"Our programs are created to help your child reach their full potential.  Foundations offers high quality infant, toddler, preschool, pre-K, school-age and summer camp programs. ";"http://foundationsearlylearningcenter.com/center/winston-salem/";"https://www.facebook.com/FoundationsEarlyLearningCenters/";;"http://foundationsearlylearningcenter.com/enrollment/";"http://foundationsearlylearningcenter.com/child-care-tuition-costs/";"x";"x";"x";"x";;;"http://foundationsearlylearningcenter.com/wp-content/uploads/2016/06/Foundations-ELC-Logo.png";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
