"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1174300;"IMAGINATION STATION CHILDCARE CENTER";"519 SUSQUEHANNA BLVD";"HAZLE TOWNSHIP";"PA";18202;"Luzerne";5704974764;;"imagination.station.190@gmail.com";"We are a locally owned daycare providing care for children ages 6 weeks to 12 years also providing transportation to Maple Manor, ELC and Valley Elementary";;"https://www.facebook.com/imaginationstationchildcarecenter/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-9/15965110_1912311862386451_1415182474712272109_n.jpg?_nc_cat=0&oh=e31ff9795c4c3d47416890d43047e664&oe=5B959B39";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1174302;"MMR JR PREP LLC";"3139 MEMORIAL HWY";"DALLAS";"PA";18612;"LUZERNE";5702554163;"http://www.themeadowsdallas.com/";"mmrjrprep@gmail.com";"M.M.R. Jr. Prep is dedicated to creating an exciting and stimulating day care atmosphere for your child. We provide high quality childcare as well as a learning setting to prepare your child not only for kindergarten but the rest of their life. We maintain a safe, secure, and healthy environment along with offering activities/schedules to meet the needs of each individual child and help them gain their independence";"http://www.themeadowsdallas.com/mmr-jr-prep-day-care/";;"http://www.themeadowsdallas.com/nursing-home-employment/";;;;"x";"x";"x";"x";"x";"http://www.themeadowsdallas.com/wp-content/uploads/2017/01/logo.jpg";;;;;;;;
1174305;"ONCE UPON A TIME EARLY LEARNING CTR";"925 Henderson Ave";"CANONSBURG";"PA";15301;"WASHINGTON";7242226180;"http://www.ridethedragonbus.com/";"office@ridethedragonbus.com";"Once Upon A Time offers quality care to children ages 2 weeks - 12 years. The program is certified through the Pennsylvania Department of Public Welfare, licensed by the Pennsylvania Department of Education, and STAR FOUR designated by the Office of Child Development Keystone STARS program. We are housed in a facility designed specifically for young children, fully renovated in 2007.";"http://www.ridethedragonbus.com/";;;"http://www.ridethedragonbus.com/tuition.html";;"x";"x";"x";"x";;;;"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"Closed";"Closed";
1174306;"MUNCHKINLAND LEARNING AND DAYCARE CENTER LLC";"448 B MIDDLE ST";"BROWNSVILLE";"PA";15417;"FAYETTE";"724-912-9124";;;"Munchkinland Learning and Daycare Center,Llc . We accept children ages 6 weeks-12 years old.";;"https://www.facebook.com/Munchkinland-Learning-and-Daycare-Center-LLC-667267119991271/";;;;"x";"x";"x";"x";;;;"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1174308;"Green Trees Early Learning Center, Inc.";"102 STATE ROUTE 2001";"MILFORD";"PA";18337;"PIKE";5702969404;"https://www.greentreeselc.com/";"Director@GreenTreesELC.com";"Green Trees Early Learning Center, Inc., Pike County's oldest licensed day care center, is an independent, non-denominational, nonprofit center for early childhood education.";"https://www.greentreeselc.com/contact.html";"https://www.facebook.com/GreenTreesELC/";"https://www.greentreeselc.com/employment-opportunities.html";;"https://www.greentreeselc.com/rate-schedule.html";"x";"x";"x";"x";;;"https://www.greentreeselc.com/files/Logo%20Header-01%20(2).png";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";"Formerly Known as Good Shepherd Child Care Center, Inc"
1174309;"KINDERHAUS MONTESSORI OF PA";"117 MILFORD HILL LN";"MILFORD";"PA";18337;"PIKE";"570-296-6906";"http://www.kinderhausmontessoriofpa.com/";"montecoop@yahoo.com";"Kinderhaus Montessori of PA Preschool offers a unique environment that encourages children to become lifelong learners.";"http://www.kinderhausmontessoriofpa.com/";"https://www.facebook.com/Kinderhaus-Montessori-of-PA-289776267838154/";;;"http://www.kinderhausmontessoriofpa.com/for-parents/";;;"x";"x";;;"http://static1.squarespace.com/static/55c520a4e4b03f3ef2e10c8a/t/57ab65e459cc68ea5de4c9b7/1503493180522/?format=1500w";"9AM - 2:30PM";"9AM - 2:30PM";"9AM - 2:30PM";"9AM - 2:30PM";"9AM - 2:30PM";"Closed";"Closed";
1174313;"Leap Frog Learning and Daycare Center LLC";"45 FROG LN";"PUNXSUTAWNEY";"PA";15767;"JEFFERSON";8142497107;"http://leapfrogcenter.com/";"melissablose6@yahoo.com";"http://leapfrogcenter.com/templates/rt_interstellar/custom/images/logo/Leap-Frog-Learning-and-Daycare-Center.png";"http://leapfrogcenter.com/";"https://www.facebook.com/leapfroglearning/";;"http://leapfrogcenter.com/index.php/resources/forms-literature";"http://leapfrogcenter.com/index.php/resources/forms-literature";"x";"x";"x";"x";;;"http://leapfrogcenter.com/templates/rt_interstellar/custom/images/logo/Leap-Frog-Learning-and-Daycare-Center.png";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"6:30AM - 5:30PM";"Closed";"Closed";
1174315;"EARLY BIRD DAY SCHOOL";"2853 NAZARETH RD";"EASTON";"PA";18045;"NORTHAMPTON";"610-438-1706";"http://www.earlybirddayschool.com/";"earlybirddayschool@gmail.com";"Early Bird Day School provides safe, affordable, high quality child care to benefit the child and parents. We cater to children from 6 weeks to 5 years.";"http://www.earlybirddayschool.com/";"https://www.facebook.com/EarlyBirdDaySchool1/";"http://www.earlybirddayschool.com/employment.html";;;"x";"x";"x";"x";;;;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1174316;"BANGOR PRE-SCHOOL INC";"420 S 1ST ST";"BANGOR";"PA";18013;"NORTHAMPTON";6105883333;"http://bangorchildcare.com/";"bangorchildcare@yahoo.com";"We believe in building childhood foundations. We do this by promoting positive attitudes for future school success. We offer childhood learning which emphasizes literacy, mathematics, critical thinking, and social interaction.";"http://bangorchildcare.com/our-facilities/";"https://www.facebook.com/BangorChildcare/";;;"http://bangorchildcare.com/blog/";"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/13938624_548302665349443_8560673731297203908_n.png?_nc_cat=0&oh=d1b3c3503781a8e3c16d1818950c2eb4&oe=5B92E354";;;;;;;;
1174317;"ACTIVE LEARNING CENTERS PALMER";"3601 NAZARETH RD";"EASTON";"PA";18045;"NORTHAMPTON";6108291818;"http://www.alcchildcare.com/";"mpalmer@alcchildcare.com";"Our one-of-a-kind philosophy, honed over more than two decades in business, has given a great start to thousands of children in the Easton, PA area and its surroundings. Professional, active, and well-managed, we’d love to tell you more about how we can offer your family the best in child care in our area.";"http://www.alcchildcare.com/our-locations/palmer/";"https://www.facebook.com/ALCChildcare/";"http://www.alcchildcare.com/careers/";;;"x";"x";"x";"x";"x";"x";"http://www.alcchildcare.com/wp-content/uploads/2018/02/alc-logo.png";"6:30AM - 7PM";"6:30AM - 7PM";"6:30AM - 7PM";"6:30AM - 7PM";"6:30AM - 7PM";"Closed";"Closed";
1174319;"NAZARETH YMCA SACC PROGRAM";"33 S MAIN ST";"NAZARETH";"PA";18064;"NORTHAMPTON";6107593440;"http://www.gv-ymca.org/";;"Membership in the Y is a special thing. Be a part of a leading nonprofit organization for youth development, healthy living and social responsibility.";"http://www.gv-ymca.org/branches/nazareth/";;;;;;;;;"x";"x";"http://www.gv-ymca.org/wp-content/uploads/2013/08/logo.png";"5AM - 9PM";"5AM - 9PM";"5AM - 9PM";"5AM - 9PM";"5AM - 9PM";"8AM - 6PM";"12PM - 6PM";
1174318;"GREENWAY CREATIVE LEARNING CTR EAST LLC";"3508 GREENWAY ST";"EASTON";"PA";18045;"NORTHAMPTON";6108292729;"http://www.greenwayclc.com/";"gwyclceast@gmail.com";"GREENWAY Easton serves the Palmer Twp Elementary School, nearby St. Luke's Anderson Campus, Easton Hospital, Northampton County Courthouse as well as Palmer Township and is located just off of Freemansburg Ave at Mine Lane Road in the Old Orchard/Stone's Crossing area of Palmer Township.  ";"http://www.greenwayclc.com/Two-Locations.html";;;"http://www.greenwayclc.com/Programs---Enrollment.html";"https://docs.google.com/document/d/1pR1SiK39XPSEQm-hroQ43Pzaf81y7_fzsFUazFq1k24/edit";"x";"x";"x";"x";"x";;"http://www.greenwayclc.com/bg-1-141461.jpeg?u=2229441001";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1174321;"OUR LITTLE SCHOOL HOUSE INC";"338 DELAWARE AVE";"PALMERTON";"PA";18071;"CARBON";6105775047;;"ourlittleschoolhouse@yahoo.com";"Our goal is to provide a clean, safe, caring, loving environment in which children can grow and thrive. We strive to create a feeling of responsibility for actions and statements, and caring for others, in each child.";;"https://www.facebook.com/Our-Little-School-House-Inc-169996169772658/";;;;"x";"x";"x";;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-9/11751450_711149845657285_3962246861805655897_n.jpg?_nc_cat=0&oh=a7ae0f2f437420442eebb9d74948f6d7&oe=5B89E5A2";"5:30AM - 6PM";"5:30AM - 6PM";"5:30AM - 6PM";"5:30AM - 6PM";"5:30AM - 6PM";"Closed";"Closed";
1174322;"APPLE TREE CHRISTIAN DAY SCHOOL";"FROSTY MOUNTAIN PLZ";"ALBRIGHTSVILLE";"PA";18210;"CARBON";5707222000;;;;;;;;;;;;;;;;;;;;;;;
1174328;"ENDLESS MOUNTAIN LEARNING CENTER INC";"498 S MAIN ST";"MONTROSE";"PA";18801;"SUSQUEHANNA";5702784088;"http://www.emlcinc.com/";;"One of the things that makes our facility different is that we understand that for many parents choosing a quality day care facility for their child can be a difficult and at times very stressful task to take on and we want you to know that we are here to help";"http://www.emlcinc.com/montrose.html";;"http://www.emlcinc.com/careers.html";;;"x";"x";"x";"x";"x";"x";"http://www.emlcinc.com/uploads/2/4/6/7/24676648/5425942.png";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1174438;"Play Learn Grow";"15 E Parkside Terr";"Barre City";"VT";5641;"Washington";"(802)622-0050";;"elizasevery4@gmail.com";"*";;;;;;;;;;;;;;;;;;;;
1174440;"Bliss, Jennifer";"239 Beckley Hill Road";"Barre Town";"VT";5641;"Washington";"(802)793-0586";;"jpenny327@gmail.com";"I strive to provide a safe and nurturing environment for children to learn and grow. My daily schedule is posted upon entrance of my home. I participate in the food program and offer breakfast, lunch and snack. We spend lots of time outside as long as weather is appropriate. Daily Schedule: Open 7am Breakfast 8:00(Or before for school aged children) 9-9:30 diapers 9-11Free play/outdoor play/arts&crafts 11:00 diapers 11:30 Lunch 12-2 Nap/ quiet time 2-3:00 Diapers upon waking and then pm snack 3-5 free play/outdoor play/arts &crafts 4:30-5 Diapers 5:00 close (may switch closing to 5:30 depending on need of families)";;;;;;;;;;;;;;;;;;;;
1174441;"Kimberley, Jolin";"327 Hill Street";"Barre Town";"VT";5641;"Washington";"(802)461-6730";;"hastingsjojo@gmail.com";"4: Caregiver has read #4. Caregiver will comply with the requirements of this question. 5: Caregiver has read #5. Caregiver will comply with the requirements of this question. Children will have the opportunity to play freely so that caregiver is in compliance. 7:15-8:00 Arrival and Breakfast 10 to 15 min Circle Time/Music and Movement Bathroom time 8:??-9:00 Free Choice Time 9:30-9:45 Snack Bathroom time 10:00-10:30 Structured Learning Time and Art Time Bathroom time 11:00-11:30 Outside Time (weather permitting) 11:35-12:00 Lunch Time Bathroom time 12:30-2:30 Rest Time/or Departure Bathroom time 2:50-3:00 Snack Time 3:00-3:30 Outside Time Or Additional Activities 4:00 Departure";;;;;;;;;;;;;;;;;;;;
1174449;"Horizon Early Learning Program, LLC";"16 Bradley Ave";"Brattleboro";"VT";5301;"WINDHAM";"(802)257-1757";;"horizinnlearning@gmail.com";"We are a multi-age, mixed-group, play-based center. Children are successfully supported for their transitions to public/private kindergarten with a variety learning based on children's emerging interested and needs. We have a large paly yard and are also within walking distance of the retreat hiking trails & downtown Brattleboro where we would visit things like the library.";;;;;;;;;;;;;;;;;;;;
1174445;"Seed Sprout Bloom Childcare";"1075 Airport Road";"Berlin";"VT";5602;"Washington";"(802)223-5273";;"seedsproutbloom@gmail.com";"Our Program focuses on the emotional and social development of the child. This is a crucial, fundamental building block for children. The preschool group experience offers a tremendous opportunity for little ones to interact with each other while simultaneously learning about themselves. It is a wonderful environment in which to build self-esteem and offers them experiences that they can then take home and share with the family. The developmentally appropriate, hands-on activities expose the children to the following skills: 1. Pre-math 4. Fine motor skills 2. Pre-reading 5. Small & Large muscle development 3. Pre-writing 6. Language Development";;;;;;;;;;;;;;;;;;;;
1174447;"Bradford Elementary School After School Program";"Bradford Elementary School";"Bradford";"VT";5033;"ORANGE";"(802)222-4077";"http://www.bradfordareaschools.org/";"maldrich@beschool.org";"Our afterschool program is an extension of the school day. We offer recess, a healthy snack and a reading block each day. Additionally, we have opportunities for crafts, games and plenty of outdoor activities.";"https://yourymca.org/programs/afterschool-care/";;;;;;;"x";"x";"x";;;;;;;;;;
1174448;"Hayes, Brittany";"4 Goldspink Avenue";"Brandon";"VT";5733;"RUTLAND";"(802)282-6872";;"brittbritt8347@gmail.com";"From 7am-8am we will have free choices, free play time. 8-8:30 will be breakfast time and I will provide breakfast for children depending on drop off times. I will ensure that every child is fed if need be. After this the children will go back to free choices. 9-10:30 I will have a daily project for the day and skill work for the older children. I will do as many educational things as I can and will have weekly themes. I will do name practice with my preschoolers, shapes and colors, numbers and letters, etc. This is the time that I will do this. 10:30-10:45 we will have our morning snack. 10:45-11 this is the time that I will get the children ready to go outside or do a gross-motor activity inside. 11-12:20 Outside time or gross motor play!! 12:30-1 Lunch time. 1-3 nap time or quiet choices for those that don't nap. 3-5:30 Free play, more outside time, projects. Whatever the day brings!";;;;;;;;;;;;;;;;;;;;
1174451;"ANESU - Bristol";"57 Mountain Street";"Bristol";"VT";5443;"ADDISON";"(802)453-3227";"http://www.besvt.org/";"mchesleypark@anesu.org";"We are a K-6 school in the village of Bristol, VT, and part of the Addison Northeast Supervisory Union (ANESU).";"http://www.besvt.org/";"https://www.facebook.com/BristolBobcats/";;;"https://docs.google.com/document/d/1Z3RBDjCYRoDqL0u3rPtYi_Z5cQHbHdu1WhoxP1ntpA0/edit";;;"x";"x";"x";;"http://www.google.com/a/cpanel/besvt.org/images/logo.gif?service=google_default";"7:45AM - 2:55PM";"7:45AM - 2:55PM";"7:45AM - 2:55PM";"7:45AM - 2:55PM";"7:45AM - 2:55PM";"Closed";"Closed";
1174452;"Marcelle, Nicole";"2012 Hardscrabble Rd";"Bristol";"VT";5443;"ADDISON";"(802)752-9878";;"nmarcelle85@yahoo.com";"I offer play and learning based. We have learning projects, circle time and activity time but also outside time in the am and pm as to get their energy out, as long as weather permitted.";;;;;;;;;;;;;;;;;;;;
1174453;"Davis, Amber";"1632 Bugbee Crossing";"Burke";"VT";5871;"Caledonia";"802-535-2989";;"amshatney@yahoo.com";"A Step Above Child Care is a registered, home based, child care,free play in the am, 10ish-projects/outdoor play, lunch 12, down time, reading, naps, etc. outdoor/free play, snack at 3, free play";;"https://www.facebook.com/A-Step-Above-Child-Care-356491878072332/";;;;;;;;;;;;;;;;;;
1174455;"Amir, Lul";"22 Franklin Square";"Burlington";"VT";5408;"CHITTENDEN";"(802)489-0528";;"bak.musa@hotmail.com";;;;;;;;;;;;;;;;;;;;;
1174462;"McGee, Margaret";"73 Lathe Street";"Derby";"VT";5830;"ORLEANS";"(802)766-2566";;"kmgvnana@gmail.com";"I have a daily schedule that will include circle time, free play, outdoor play and arts and crafts. Rest time will be offered at a specific time. Every child will have their own mat upon which to rest. Children who do not want to rest may engage in quiet activities. Children will be supervised at all times.";;;;;;;;;;;;;;;;;;;;
1174463;"Slade, Billie";"565 Green Mt Camp Rd";"Dummerston";"VT";5301;"Windham";"(414)333-4163";"http://www.greenmountainteacherscamp.com/";" greenmtteacherscamp@gmail.com";"GMC nurtures friendships, creates memories, and strengthens confidence while empowering girls to believe in themselves and their ability to make a difference in the world! Nestled in the hills of Vermont, GMC provides a timeless setting for girls to play and learn while building appreciation of each other and the land around them";"http://www.greenmountainteacherscamp.com/";"https://www.facebook.com/Green-Mountain-Camp-for-Girls-52992383693/";;"http://www.greenmountainteacherscamp.com/registration";;;;;;;;;;;;;;;;
1174465;"Charron, Kristi";"1404 West Hill Rd";"Enosburg";"VT";5450;"Franklin";"(802)370-4357";;"kristi.charron@yahoo.com";;;;;;;;;;;;;;;;;;;;;
1174466;"Luther, Cailyn";"997 Greene Rd";"Fair Haven";"VT";5743;"RUTLAND";"(802)345-5292";"http://fhgs.arsu.org/home/forms-resources-for-parents/fhgs-daycare-information";"luthercailyn@gmail.com";"Daily schedule provided with contract. Very structured schedule to help kids with transitioning. Art,circle, outdoor play, music and movement every day.";;;;;;;;;;;;;;;;;;;;
1174470;"Hamilton, Beverly";"3013 Pikes Falls Road";"Jamaica";"VT";5343;"WINDHAM";"(802)874-4250";;"Kayehamilton64@yahoo.com";"I am a registered in home childcare provider. I recently opened in August. I worked for Stratton Childcare for 1 year before opening my own childcare. I can care for 6 children per day. I am open Monday-Friday, 7:30 to 5:00. I also keep children at night and on weekends by appointment. I am pediatric certified in AED, First Aid and CPR. I keep resort guests at my childcare center as well as local children. I also keep children in their homes while parents are out dining, skiing, shopping, etc. I am located 5 miles from Stratton Mountain Ski Resort in Jamaica.";;;;;;;;;;;;;"7:30AM - 5PM";"7:30AM - 5PM";"7:30AM - 5PM";"7:30AM - 5PM";"7:30AM - 5PM";"Closed";"Closed";
1174471;"Underhill I.D";"10 River rd";"Jericho";"VT";5465;"CHITTENDEN";"(802)899-4680";"https://underhillid.cesuvt.org/";"uidoffice@cesuvt.org";"Underhill ID Elementary School is a warm and welcoming PK-4 school nestled in the valley of Mount Mansfield where we take advantage of open fields and a local park for play and exploration. We are a small school of approximately 105 students. Our small size fosters a homey environment and strong sense of community where all of the children and staff know of and care for each other. We follow the practices of Responsive Classroom to develop strong social, emotional and academic growth among our students. We are fortunate to have engaged families and an active and supportive PTO who take part in our many school traditions such as a fall hike, holiday adopt-a-family project and plantings at our neighboring community garden.";"https://underhillid.cesuvt.org/";"https://www.facebook.com/Underhill-ID-School-182405058563939/";;"https://www.cesuvt.org/parents/registration";"https://docs.google.com/document/d/16yJM9yFlpFMRHUZjn-JOHCbzAmgdZF5rLa67Gdhnq8k/edit?ts=599b1959";;;"x";"x";"x";;"https://underhillid.cesuvt.org/uploaded/themes/build_2016/images/UIDlogo74x74.svg";"7:50AM - 2:35PM";"7:50AM - 2:35PM";"7:50AM - 2:35PM";"7:50AM - 2:35PM";"7:50AM - 2:35PM";"Closed";"Closed";
1174472;"Cook, Nicole";"7 Kali Lane #4";"Johnson";"VT";5656;"LAMOILLE";"(802)279-0085";;"nickypicky30@yahoo.com";"I am in hopes of starting to work with the food program. the children will have free time to explore on their own to start the day. Breakfast at 7 school drop off at 730, yoga or a nature walk at 815, free time again every other day and then exercising the other days, 10 is snack time! Then off to play outside weather permitting, if we need to stay inside we will work on counting and the alphabet, lunch is at 12, nap or rest time from 1-230, school pick up at 245, snack at 315, then back outside to learn about trees and different plants, supper is at 6 if there are children needing to stay, 630-8pm (closing)movie time and quiet play time.";;;;;;;;;;;;;;;;;;;;
1174473;"Wiley, Jacqueline";"3198 Rte 100";"Londonderry";"VT";5155;"WINDHAM";"(802)824-5282";;"jacquelinewiley2@gmail.com";"children arriving before 9:00am - free play 9:00 - books for the week or season - songs 10:00 snack - outdoor play as weather permits 12:00 lunch 1:00 nap - 2:30 free play - coloring, songs, books to closing possible outdoor play";;;;;;;;;;;;;;;;;;;;
1174474;"Switser, Meghan";"73 Wilson Circle";"Lyndon";"VT";5851;"Caledonia";"(802)473-6709";;"auntiems84@gmail.com";;;;;;;;;;;;;;;;;;;;;
1174477;"Bickford, Ashley";"385 Vail Drive";"Lyndon";"VT";5851;"Caledonia";"(802)427-3530";;"ashley.l.bickford@gmail.com";"I will do activities each day to help children learn in fun ways. We will do developmentally appropriate activities for each child based on their age and learning ability. All of the activities will be opened ended and based on each child's interests. I will open at 7:00 am and close at 5:30 pm. Throughout the day I will feed 3 meals; breakfast, lunch and a pm snack. We will play outside at least once a day or more depending on weather and the children's needs. Our schedule will be flexible throughout the day to fit each child's needs.";;;;;;;;;;;;;;;;;;;;
1174478;"Mobbs, Sandra";"27 Kim Lane";"Milton";"VT";5465;"CHITTENDEN";"(802)233-1277";;"smobbs092201@yahoo.com";"We are play based and learn through play. Children are taught their letters and numbers and colors and etc but it's through play. We do art activities and creative play.";;;;;;;;;;;;;;;;;;;;
1174479;"Fogg, Carolyn";"545 Monkton Rd";"Monkton";"VT";5469;"Addison";"(802)377-5326";;"cfogg1979@gmail.com";"It's important to me that kids of all age groups are engaged. They are encouraged to explore and learn through free play and in a structured setting. Giving kids some responsibility is also important. They will get this by helping do things like set the table, pick up toys, line leader, etc";;;;;;;;;;;;;;;;;;;;
1174486;"The Big Red Barn Daycare";"2649 Laporte Rd";"Morrisville";"VT";5661;"LAMOILLE";"(802)760-9771";;"thebigredbarnvt@gmail.com";"The Big Red Barn Daycare is a Licensed In-Home Daycare for a small number of children located in Morrisville, Vermont.";;"https://www.facebook.com/thebigredbarndaycarevt/";;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/12112275_397680807098148_1985883077590479435_n.jpg?_nc_cat=0&oh=1e1e343d69f374de323db516e4468e45&oe=5B87512F";"8AM - 5PM";"8AM - 5PM";"8AM - 5PM";"8AM - 5PM";"8AM - 5PM";"Closed";"Closed";
