"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
201391;"Morgans Early Learning Center";"1442 W Hill Rd";"Flint";"MI";48507;"GENESEE";"810-3415300";"http://www.mymelc.com/";;"Morgan's Early Learning Center, a family owned business, welcomes children beginning at six weeks of age. The center is licensed by the State of Michigan and our teacher/child ratios exceed state licensing standards. Our secure comfortable community encourages: an excitement for learning respect for others hands-on activities self-confidence cooperation.  Morgan's Early Learning Center's program has been developed to serve the needs of today's active families.  Through parent/teacher communication, we strive to focus on each child's individual needs. We provide a warm atmosphere where children are respected, nurtured and encourage to grow in their unique ways.";"http://www.mymelc.com/";"https://www.facebook.com/pages/Morgans-Early-Learning-Center-Site-Hill-Road-Flint/184346628265528";"6:30am-6pm";;;;"y";"y";"y";"y";"n";"n";"http://www.mymelc.com/images/layout_01.gif";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/10644841_859735917393259_4406512353734424043_n.jpg?oh=30759bb9fc9b09763965254c7200fa14&oe=54E1CD8C&__gda__=1423575740_bc8e045e1a2b6d2156d2303e4cbacbde";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/1469750_735501713150014_2084937776_n.jpg?oh=6d0a6c6c5997b4a3c3a290ca7bf09eb9&oe=5515EDCB&__gda__=1428005878_4b33696706e443123716b9825df82e6a";"https://scontent-b-sea.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/s720x720/1510469_735617446471774_1730195740_n.jpg?oh=440067dd6e053b46500a3f06259f1ef4&oe=54D7345B";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s720x720/1000656_735493486484170_1747589555_n.jpg?oh=aeb57a39f0bd31665e7199adf3882095&oe=551C78FD&__gda__=1423811459_52c8b425a707ea149f94698c3846717d";;
201409;"Miss Sues Kid Zone Childrens Cntr";"465 E State Rd";"West Branch";"MI";48661;"OGEMAW";"989-3430650";"http://www.misssueskidzone.com/";;"Miss Sue's Kid Zone Children's Center provides children's day care services in West Branch, MI. We are an FIA Approved day care center centrally located between W. Branch and Rose City.";"http://www.misssueskidzone.com/";;"Monday - Friday: 6:30 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"y";"http://legacy.ybsitecenter.com/images/cdr/headers/mi/537177/siteheader.jpg";"http://legacy.ybsitecenter.com/images/cdr/var/ki/537177/1912630-child-care-center-west-branch-mi-miss-sues-kid-zone-Childrens-center.jpg";;;;;
1014857;"TAYLOR PRESCHOOL - KINYON SITE";"10455 MONROE";"TAYLOR";"MI";48180;"WAYNE";"(313)295-5802";;;;;;;;;;;;;;;;;;;;;"Y";
1016682;"GYMSTARZ PRESCHOOL CENTER";"3400 HIGHLAND DR.";"HUDSONVILLE";"MI";49426;"OTTAWA";"(616)669-6789";"https://www.facebook.com/GymStarzChristianPreschool/info";;"GymStarz Christian Preschool is a fitness based preschool program for 3, 4, and 5 year olds. Children are academically prepared for Kindergarten and also enjoy emphasis on faith, movement, and gymnastics. 2, 3, and 4 day sessions are available! ";"https://www.facebook.com/GymStarzChristianPreschool/info";"https://www.facebook.com/GymStarzChristianPreschool/info";"9:00 am - 11:30 am";;;;"n";"n";"y";"y";"n";"n";"https://scontent-a-sea.xx.fbcdn.net/hphotos-frc3/v/t1.0-9/45390_273323579474088_1443509269_n.png?oh=d94d0dbf98ce0b115c1add56883ed94a&oe=551E3A8E";"https://scontent-a-sea.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/604104_452295498243561_8672378515632286184_n.jpg?oh=6ff422d733ba2746a3d02c9ddb5e1138&oe=551D438A";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/1236835_452295424910235_3369703612095476446_n.jpg?oh=c2ada10eb86a4553fb3b8c4f464e629a&oe=54D21D9A&__gda__=1423361971_f5eb9bb959b561b90ca1069412043d21";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10696232_452294521576992_7177602799636128364_n.jpg?oh=471e2ad9471c6dd80f34e914bf2eccf1&oe=54D4DD8F&__gda__=1424318929_2d894bd48228dce8ab3f30c050c0619c";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/q81/s720x720/1505298_452294628243648_8476359372497343933_n.jpg?oh=18068757c45603783a93cb97e6a6a4af&oe=54DB6B00&__gda__=1428032557_ea193629c0e8516aa7393cf1cdc24c41";;
201420;"Meadowland Nursery School";"2965 W. Parks Road";"Saint Johns";"MI";48879;"CLINTON";"989-2248647";"http://www.meadowlandpreschool.com/";"staff@meadowlandpreschool.com";"It is our objective at Meadowland to enhance the mental, physical and emotional growth of our preschool children with developmentally appropriate activities, to open new avenues of play and experience, to bolster self esteem and to encourage creative thought and expression.  We do not intend to hurry children to achievement, but rather provide opportunities to expand their potential.  An atmosphere of love and caring promotes trust and positive attitudes toward learning and readiness for kindergarten.";"http://www.meadowlandpreschool.com/";;" Mon. and Wed. 8:30-11:30 or 12:30-3:30 or

Tues. and Thurs. 8:30-11:30 or 12:30-3:30

Fri. 8:30-11:30 (4 years old or pre-kindegardners)";;;;"n";"n";"y";"y";"n";"n";"http://www.meadowlandpreschool.com/MeadowLandLogo2.jpg";"http://www.meadowlandpreschool.com/School.jpg";"http://www.meadowlandpreschool.com/Rooms3BIG.jpg";"http://www.meadowlandpreschool.com/Rooms4BIG.jpg";"http://www.meadowlandpreschool.com/Rooms2BIG.jpg";;
201423;"Forest Latchkey";"19400 Hampton";"Riverview";"MI";48192;"Wayne";"734-4796365";"http://www.riverviewschools.com/education/school/school.php?sectionid=7&";;"Forest Elementary School is located in the ""Forest Subdivision"" of Riverview.  The building was built in 1973 and the property now includes a site of 8.3 acres.  Renovation occurred in the early 1990's.
 
Forest Elementary is one of Riverview's ""School of Choice"" schools (accepting students from other districts).  Enrollment for the 2010-2011 school year is approximately 438 students. Forest has continued to increase in student population year after year. 

Forest School is a NCA accredited school with the distinction of achieving two Golden Apple Awards from the state of Michigan in 2000 and 2001 for high academic achievement on state mandated tests.

Forest is one of three elementary ""feeder"" schools into Riverview Community High School where 90% of its graduates pursue higher education at universities, colleges, and trade schools. ";"http://www.riverviewschools.com/education/school/school.php?sectionid=7&";;;;;;"n";"n";"y";"y";"y";"y";"http://www.riverviewschools.com/images/headers/93/header_1060561600_.jpg";;;;;;
1016962;"STRAIGHT PRESCHOOL";"850 CHATHAM STREET NW";"GRAND RAPIDS";"MI";49504;"KENT";"(616)771-3140";;;;;;;;;;;;;;;;;;;;;"Y";
201446;"Loving Arms Christian Preschool";"G-5339 W. Pierson Road";"Flushing";"MI";48433;"GENESEE";"810-7337457";;;;;;;;;;;;;;;;;;;;;"Y";
201451;"St Paul Ev Lutheran Preschool";"718 Arbor St";"South Haven";"MI";49090;"VAN BUREN";"269-6374459";"http://www.stpaulsouthhaven.org/";"mehrenberg1217@gmail.com.";"St. Paul Lutheran Preschool is a Lutheran program for children ages 3-5 which strives to provide a nurturing environment where children can grow spiritually, socially, intellectually, and emotionally. Each child will be met where he/she is developmentally and his/her horizons will be expanded through small and large group activities. The teacher will be a facilitator to the children in their free play and in every aspect of the preschool day. The child will develop an interest and joy in learning and exploring. Encouragement will be made to increase their feelings of security, success, confidence, and responsibility.

Our preschool is first and foremost an opportunity to share God's Word with your child. We learn weekly Bible stories, Bible passages, and songs about Jesus. We incorporate prayer and loving, Christian discipline throughout our day. We teach our students to love and care for each other in a child-centered, hands-on learning environment.";"http://www.stpaulsouthhaven.org/";;"8:45am-3:30pm";;"http://stpaulsouthhaven.org/site/questionnaire.asp?q_id=180000964&sec_id=180003904";"http://www.stpaulsouthhaven.org/site/default.asp?sec_id=180003940";"n";"n";"y";"y";"n";"n";;"http://stpaulsouthhaven.org/home/180003899/180003940/images/180012478/2007-12-31%2023.00.00-164.jpg";"http://stpaulsouthhaven.org/home/180003899/180003940/images/180012478/2013-10-18%2018.15.20.jpg";"http://stpaulsouthhaven.org/home/180003899/180003940/images/180012478/2013-12-02%2001.43.18.jpg";"http://stpaulsouthhaven.org/home/180003899/180003940/images/180012478/2007-12-31%2023.00.00-134.jpg";;
201461;"Drummond Island Head Start";"29935 E Pine Street";"Drummond Island";"MI";49726;"CHIPPEWA";"906-4936640";;;;;;;;;;;;;;;;;;;;;"Y";
201488;"Decatur Head Start";"405 Harrison Street";"Decatur";"MI";49045;"VAN BUREN";"269-4239661";;;;;;;;;;;;;;;;;;;;;"Y";
201489;"Stay and Play Learning Center";"833 W. South Street";"Kalamazoo";"MI";49007;"KALAMAZOO";"269-3842210";;;;;;;;;;;;;;;;;;;;;"Y";
201492;"Huron/Woodhaven Hd St/Msrp";"28639 Division Street";"Flat Rock";"MI";48134;"WAYNE";"734-7898456";;;;;;;;;;;;;;;;;;;;;"Y";
201509;"Little Flower Preschool";"430 S Main Street";"Wayland";"MI";49348;"ALLEGAN";"269-7922016";"http://stthereseschoolwaylandmi.org/";"sttprincipal@charter.net";"We the staff of St. Therese, will strive to create a caring and stimulating learning environment. We are dedicated to quality instruction that is prayerfully guided by a Christ-centered curriculum. ";"http://stthereseschoolwaylandmi.org/";;;;;;"n";"n";"y";"y";"y";"y";;;;;;;
201511;"Chocolay Children's Center";"197 Terrace Street";"Marquette";"MI";49855;"MARQUETTE";"906-2491550";;;;;;;;;;;;;;;;;;;;;"Y";
201512;"Creative Tots";"547 N Carney";"Saint Clair";"MI";48079;"SAINT CLAIR";"810-3297121";;;;;;;;;;;;;;;;;;;;;"Y";
201516;"Corunna Public School Child Ctr";"106 S Shiawassee Street";"Corunna";"MI";48817;"SHIAWASSEE";"989-7438848";;;;;;;;;;;;;;;;;;;;;"Y";
201522;"Head Start at Peace Lutheran";"06321 Blue Star Highway";"South Haven";"MI";49090;"VAN BUREN";"269-6397572";;;;;;;;;;;;;;;;;;;;;"Y";
201526;"Angel Land Center of Hope";"8642 Linwood";"Detroit";"MI";48206;"WAYNE";"313-8974871";;;;;;;;;;;;;;;;;;;;;"Y";
201527;"South Haven Head Start";"540 Alyworth Street";"South Haven";"MI";49090;"VAN BUREN";"269-6398936";"http://www.tricountyhs.org/centerinfo.html";;"""Head Start - a jump start on education."" That's how the parent of one child sums up Tri-County Head Start. Our Federally funded program has helped more than 15,000 low income 3 to 4 year old children and families in Berrien, Cass and Van Buren counties learn and grow since 1970.

Tri-County Head Start helps families meet their children's educational, nutritional, health, social and emotional needs by providing a number of services in centers and homes by linking families with other service providers. Head Start programs are run by and for parents of the children that Head Start serves. Parents direct our policy, plan and budget. 

We assure children's participation in well child care, including physical and dental examination, and provide assistance in connecting parents with a continuing source of care for their child. Head Start children receive meals and snacks that meet a third of their daily nutritional needs. 

Head Start encourages children to expand language and thinking skills, develop small and large muscles, and learn socialization and cooperation. Our classrooms are interesting and creative places. They encourage learning through exploration of materials and interaction with other children and caring adults. Head Start meets the unique needs of every child through observation and recognition of the child's family and community culture. It prepares children for Kindergarten or as one parent describes it: ""My sons and daughter learned the joy of learning and the joy of school."" 

Tri-County Head Start is sponsored by the Tri-County Council for Child Development, a private non-profit corporation whose board includes county commissioners, community representatives and parents from Berrien, Cass and Van Buren counties.

Family eligibility is determined by federal income guidelines and is free to those who qualify.";"http://www.tricountyhs.org/centerinfo.html";;;"http://www.tricountyhs.org/employment.html";"http://www.tricountyhs.org/enrollment.html";;"n";"n";"y";"y";"n";"n";"http://www.tricountyhs.org/images/tchs_banner.jpg";"http://www.tricountyhs.org/images/health.jpg";"http://www.tricountyhs.org/images/education.jpg";"http://www.tricountyhs.org/images/hearing_test.jpg";"http://www.tricountyhs.org/images/EHS_Services.jpg";;
201529;"Reed City Community Child Care";"309 S Higbee";"Reed City";"MI";49677;"OSCEOLA";"231-8320655";;;;;;;;;;;;;;;;;;;;;"Y";
201533;"School Bell";"4501 W Highland Rd";"Milford";"MI";48380;"OAKLAND";"248-8873013";"http://schoolbellchildcare.com/";;"School Bell offers an excellent and extensive developmental preschool program for infants, toddlers, and preschool age children in Michigan. Summer camp is offered for older children during the summer months. Before and after school care is offered during the school year.

Our environment encourages children to explore and experiment while promoting creativity. Our program recognizes the diverse learning styles of each child and allows to develop strengths and active participation. A strong foundation for literacy is developed through music, songs and verse. Language and math skills are developed through books, poetry and songs. School Bell creates learning programs that emphasize the development of thinking skills that allow children the ability to think, ask questions, and solve problems through the use of activities in science, math and art. We allow toddlers to explore and manipulate learning opportunities through play, and teach children the importance of respect, sharing and working together.";"http://schoolbellchildcare.com/";;"6:00 am to 6:30 pm";;;;"y";"y";"y";"y";"y";"y";"http://schoolbellchildcare.com/images/logo/logo.png";"http://schoolbellchildcare.com/images/gallery/home/home_gallery_02.jpg";"http://www.nodeonecomputers.com/schoolbelleducation.com/images/about/about2-jpg-305x235.png";"http://www.nodeonecomputers.com/schoolbelleducation.com/images/about/about-jpg-305x215.png";"http://www.nodeonecomputers.com/schoolbelleducation.com/images/program/DSCF1263-JPG-525x345.png";;
201559;"S. Lyon Early Childhood Center";"310 North Warren";"South Lyon";"MI";48178;"OAKLAND";"248-573-8330";"http://www.slcs.us/schools/early_childhood_center.php";"craigc@slcs.us";;"http://www.slcs.us/schools/early_childhood_center.php";;"8:30 am - 3:30 pm
Monday - Friday";;;;"n";"n";"y";"y";"y";"y";"http://www.slcs.us/_images_/logo.png";;;;;;
1017072;"KENTWOOD AND GLENWOOD PRE AND SACC";"912 SILVERLEAF STREET SE";"KENTWOOD";"MI";49508;"Kent";"(616)455-2510";"http://www.kentwoodps.org/ourschools/glenwoodelementary/";;"Our school community holds high expectations for all students to learn and develop respect for self and others.  Through a cooperative effort, the Glenwood families, students, and staff assume responsibility for a safe and orderly environment to maximize personal achievement and improvement of society.";"http://www.kentwoodps.org/ourschools/glenwoodelementary/";;;"http://www.kentwoodps.org/ourdistrict/employment/";;;"n";"n";"y";"y";"y";"y";;"http://www.kentwoodps.org/downloads/glenwood/staff_pic_20140930_132433_7.jpg";"http://www.kentwoodps.org/downloads/_photogalleries_/img_6393_20140906_102253_1.jpg";"http://www.kentwoodps.org/downloads/_photogalleries_/img_0170_20141025_091155_1.jpg";"http://www.kentwoodps.org/downloads/_photogalleries_/img_0152_20141025_091343_3.jpg";;
1015353;"KIDS AND COMPANY - TURRILL";"785 S ELM STREET";"LAPEER";"MI";48446;"LAPEER";"(810)667-2438";;;;;;;;;;;;;;;;;;;;;"Y";
201578;"Montessori Giving Tree";"15310 Wick";"Allen Park";"MI";48101;"WAYNE";"313-3865573";"http://www.montessorigivingtree.com/";;"Our passion is the education of young children. We know you will see this as soon as you walk into our classrooms. We bring a perfect balance of educational and social experiences to help children 3 to 5 years of age grow and blossom.

Our mission is to provide children with experiences rooted in the Montessori philosophy and designed to enrich the learning environment in a way where children not only develop academically, but gain social skills necessary to become responsible young citizens.

With this goal firmly in mind, we strive to provide an affordable and quality Montessori preschool program to motivate and inspire each child, while providing for individual needs and differences.";"http://www.montessorigivingtree.com/";;;;"http://www.montessorigivingtree.com/enrollment/";;"n";"n";"y";"y";"n";"n";;;;;;;
201584;"Adam's Christian Preschool";"5539 Byron Center Ave, SW";"Wyoming";"MI";49519;"Kent";"616-5310748";"http://adamschristianschool.org/";"info@adamschristianschool.org";"Adams Protestant Reformed Christian School is a private, parental school. As a parental school, we are given life by a body of parents and supporters known as the Association for Christian Education. This Association elects a 9 member board to govern the school.

The Association for Christian Education has established Adams to be a Reformed School. A Reformed school is one in which the supreme standard is the Scriptures of the Old and New Testament, confessed to be the infallibly inspired written Word of God, the doctrine of which is contained in the Heidelberg Catechism, the Canons of Dordrecht, and the Belgic Confession. These form the basis for administration, instruction and discipline in the school.
";"http://adamschristianschool.org/";;;;;;"n";"n";"y";"y";"y";"y";"http://adamschristianschool.org/wp-content/uploads/2013/04/acs_logo.png";"http://adamschristianschool.org/wp-content/uploads/2013/05/acs_slider51.jpg";"http://adamschristianschool.org/wp-content/uploads/2013/05/acs_slider21.jpg";"http://adamschristianschool.org/wp-content/uploads/2014/04/2014AdamsCalendar20130913_0140-5x71.jpg";"http://adamschristianschool.org/wp-content/uploads/2013/11/2014AdamsCalendar20130913_0039-5x7.jpg";;
201596;"Hillman Fabulous Fours";"245 Third";"Hillman";"MI";49746;"MONTMORENCY";"989-7424537";;;;;;;;;;;;;;;;;;;;;"Y";
201598;"Huron Academy";"11401 Metropolitan Pakway";"Sterling Heights";"MI";48312;"MACOMB";"586-4469170";"http://www.huronacademy.org/";"talbotm@huronacademy.org";"Huron Academy is a K-6 public charter school in Sterling Heights, MI, serving more than 500 students. We practice high expectations by delivering a rigorous curriculum that is traditional in nature, including instruction in Latin. Huron Academy strongly believes in the whole child and has a strong character education component along with a focus on individual student needs.

Students at Huron Academy get close personal attention from teachers and support staff through numerous programs. We also have an active parent organization that supports school improvement initiatives. 

Huron Academy provides extensive teacher professional development and uses late start days and its daily schedule to support teacher collaboration for student learning. Teachers at Huron Academy participate in Professional Learning Communities focused on instructional strategies in a data-driven decision making environment.";"http://www.huronacademy.org/";"https://www.facebook.com/huronacademy";"8:00 am - 4:00 pm";;"http://www.huronacademy.org/application.html";;"n";"n";"y";"y";"y";"y";"http://www.huronacademy.org/uploads/1/9/8/5/19854705/1403706496.png";"http://www.huronacademy.org/uploads/1/9/8/5/19854705/2388925_orig.jpg";"http://www.huronacademy.org/uploads/1/9/8/5/19854705/1891527669_orig.jpg";"http://www.huronacademy.org/uploads/1/9/8/5/19854705/2058472_orig.jpg";"http://www.huronacademy.org/uploads/1/9/8/5/19854705/330251_orig.jpg";;
201624;"Farrell-Emmett Children's Center";"3300 Kinney";"Emmett";"MI";48022;"SAINT CLAIR";"810-3848910";"http://www.yale.k12.mi.us/fes/index.html";"bwatson@ypsd.us";"The entire staff of Farrell Elementary School believes that all students are capable of learning and achieving at their maximum level of academic performance. Our mission as educators is to produce informed, self-sufficient, responsible citizens. As educators, we shall foster socially acceptable attitudes and behaviors in all students within our school. Learning is a life long experience and is a shared responsibility of the total community.";"http://www.yale.k12.mi.us/fes/index.html";;;;;;"n";"n";"y";"y";"y";"y";"http://www.yale.k12.mi.us/fes/febanner.png";;;;;;
1016356;"TOWNSEND ELEMENTARY CHILDCARE";"1005 FLOYD AVENUE";"JACKSON";"MI";49203;"JACKSON";"(517)784-6133";;;;;;;;;;;;;;;;;;;;;"Y";
201630;"Lowry Early Childhood Center";"School of Ed & Hum Srvcs";"Rochester";"MI";48309;"OAKLAND";"248-3704107";;;;;;;;;;;;;;;;;;;;;"Y";
201644;"GCCARD Child Development Center-Harrison";"719 Harrison Steet";"Flint";"MI";48502;"GENESEE";"810-2355613";"http://www.gccardheadstart.com/";;"Our Vision
Believing in the worth of all people, Head Start will work in partnership with families to support the achievement of their goals.

Our Mission
Head Start is a program that advocates, supports and provides comprehensive quality services for children and families through community and family partnerships.";"http://www.gccardheadstart.com/";"https://www.facebook.com/pages/Gccard-Head-Start/1023314481028003";"8:00 am - 5:00 pm";"http://www.gccardheadstart.com/index.php/employment.html";"http://www.gccardheadstart.com/index.php/how-to-apply.html";;"y";"y";"y";"y";"n";"n";;"http://www.gccardheadstart.com/images/stories/hs_building1c.png";"http://www.gccardheadstart.com/images/stories/ok4web/200h//l.jpg";"http://www.gccardheadstart.com/images/stories/ok4web/200h//n.jpg";"http://www.gccardheadstart.com/images/stories/ok4web/200h//b.jpg";;
201648;"VNHS-Word Of Truth Center";"4900 Lovett";"Detroit";"MI";48210;"WAYNE";"313-8983043";;;;;;;;;;;;;;;;;;;;;"Y";
201652;"Northville Presbyterian Preschool";"200 E. Main Street";"Northville";"MI";48167;"WAYNE";"248-3490911";"http://www.fpcnorthville.org/#/preschool";;"Our work with children is based on knowledge of child development. Achieving success for all children depends, among other essentials, on providing a challenging, interesting, developmentally appropriate curriculum. The Creative Curriculum provides a basic foundation for our planning while we focus on developing interest areas. Because relationships with peers and teachers influence how children feel about school, the classroom community is equally important. Research has proven that children learn best through play. We feel it is our responsibility to set the environment to maximize the potential for growth intellectually, socially, physically, emotionally, and spiritually. A range of instructional strategies, from child initiated to teacher directed, are applied on a daily basis. ";"http://www.fpcnorthville.org/#/preschool";"https://www.facebook.com/NorthvillePresbyterianPreschool";;"http://www.fpcnorthville.org/#/employment-opportunities";"http://www.fpcnorthville.org/#/preschool/registration-forms";;"n";"n";"y";"y";"n";"n";;;;;;;
201658;"Hastings Early Head Start";"2049 N. Broadway";"Hastings";"MI";49058;"BARRY";"269-9451920";;;;;;;;;;;;;;;;;;;;;"Y";
201661;"Lilliput";"120 Meadow Lane";"Constantine";"MI";49042;"SAINT JOSEPH";"269-4355437";;;;;;;;;;;;;;;;;;;;;"Y";
201668;"East Jordan Elementary and PREP";"304 Fourth Street";"East Jordan";"MI";49727;"CHARLEVOIX";"231-5367564";;;;;;;;;;;;;;;;;;;;;"Y";
201690;"St. Augustine Cathedral School";"600 W. Michigan";"Kalamazoo";"MI";49007;"KALAMAZOO";"269-3491945";"http://stakzoo.org";;"St. Augustine Cathedral School,
in partnership with parents and the Catholic Church,
welcomes and shapes young people as they grow in

faith, knowledge and stewardship.";"http://stakzoo.org";"https://www.facebook.com/groups/STAkzoo/";" 7:40 AM - 2:50 PM ";;"http://www.stakzoo.org/?PageName=bc&n=218047";"http://www.stakzoo.org/?PageName=%27Handbook%27";"n";"n";"y";"y";"y";"y";"http://images.pcmac.org/SiSFiles/Schools/MI/CatholicSchoolsKalamazoo/StAugustine/images/PageWrapper.jpg";"http://images.schoolinsites.com/cache/School_6600/7ef6902b0e5ebd655e7638b328070641.jpg";"http://images.schoolinsites.com/cache/School_6600/2fca0ab3f457bcb73428c57c981f7045.jpg";"http://images.schoolinsites.com/cache/School_6600/fd48221828944cdd9a17783f50a92cf8.jpg";"http://images.schoolinsites.com/cache/School_6600/81f7c94fbe3df0042020cfac819ab27b.jpg";;
