"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
584862;"A Child's Day Learning Center";"1601 Todds Lane,";"Hampton";"VA";23666;"HAMPTON CITY";"(757)826-8759";;;;;;;;;;;;;;;;;;;;;"Y";
584865;"A Child's Place Preschool, LTD";"45425 Winding Road, Galilee United Methodist";"Sterling";"VA";20165;"LOUDOUN";"703.430.2203";"http://www.galileeumc.org/preschool/";"info@galileepreschool.org";"At Galilee Christian Preschool and Childcare, we believe that every student is a precious child of God and deserves an education delivered in a safe and loving environment.

We provide both half and full day options for children 3-5 years old with extended day options.";"http://www.galileeumc.org/preschool/";"https://www.facebook.com/pages/Galilee-Christian-Preschool-Childcare/329223353930782";;;;;"n";"n";"y";"y";"n";"n";"http://www.galileeumc.org/wp-content/uploads/2014/11/logo.png";;;;;;
584868;"A Little Peace of Mind Daycare and Learning Center";"100 Arboretum Place,";"Richmond";"VA";23236;"RICHMOND CITY";"(804)330-5025";"http://alittlepeaceofmind.info/index.php?option=com_content&view=article&id=8&Itemid=113";;;"http://alittlepeaceofmind.info/index.php?option=com_content&view=article&id=8&Itemid=113";;"6:30am-6pm";"http://www.a-little-peace-of-mind.com/index.php?option=com_rokgallery&view=gallery&Itemid=176";"http://www.a-little-peace-of-mind.com/index.php?option=com_content&view=article&id=7&Itemid=118";;"y";"y";"y";"y";"y";"y";;"http://alittlepeaceofmind.info/media/rokgallery/b/b818afc0-232c-4dc2-fefb-c641321489f3/46828c74-53cd-462f-d07a-d92d80c13974.jpg";"http://alittlepeaceofmind.info/media/rokgallery/c/cf5b576e-ef61-43b7-a1a7-8094a312c0dc/3a21b284-3053-48e2-c7c5-26e8e386ba09.jpg";"http://alittlepeaceofmind.info/media/rokgallery/a/afbb70c1-adfb-4a21-c177-a8603d636fd3/13a736a7-8585-49e3-fedd-c59a83385c82.jpg";"http://alittlepeaceofmind.info/media/rokgallery/6/6528a0a2-52be-4f96-d60b-bc7fa5d8f48d/43f982fd-21d0-4469-efc4-383c4dd94dec.jpg";;
584869;"A Little Piece of Heaven Day Care, Inc.";"3500 New Kent Highway,";"Quinton";"VA";23141;"NEW KENT";"(804)932-4222";;;;;;;;;;;;;;;;;;;;;"Y";
584871;"A Place For Girls";"912 Cedar Road";"Chesapeake";"VA";23320;"CHESAPEAKE CITY";"(757)547-4405";;;;;;;;;;;;;;;;;;;;;"Y";
584872;"A Plus Kid's Child Care Center";"1929 S. Sycamore Street,";"Petersburg";"VA";23805;"PETERSBURG CITY";"[804]732-7034";;;;;;;;;;;;;;;;;;;;;"Y";
584873;"A Time 2 Learn Academy";"3516 Boulevard,";"Colonial Heights";"VA";23834;"COLONIAL HEIGHTS CITY";"(804)520-8755";;;;;;;;;;;;;;;;;;;;;"Y";
584880;"ABC Preschool";"925 E. Market Street,";"Charlottesville";"VA";22902;"Albemarle";"(434)296-1116";"http://www.anotherbeautifulchild.com/page3.php";;"Although ABC Preschool has operated in several locations, we were founded on April 1, 1986. ABC is an abbrevation for ""Another Beautiful Child"". We offer a diverse program that we feel will meet the needs of many families. We are also an accredited program through the International Academy of Private Education.

We offer Infant Care through Pre-K at both our Charlottesville location and our Fluvanna location as well as before and after school at our Fluvanna Location.
";"http://www.anotherbeautifulchild.com/page3.php";;;"http://www.anotherbeautifulchild.com/page4.php";;;"y";"y";"y";"y";"n";"n";;"http://www.anotherbeautifulchild.com/data/storage/attachments/fb30e03cea80b4dfb57eed7a7de674bb.JPG";"http://www.anotherbeautifulchild.com/data/storage/attachments/b4cc344268a975df32e4d6c06d84615c.JPG";"http://www.anotherbeautifulchild.com/data/storage/attachments/d543e73b7842b0885e9537f947846c3d.JPG";"http://www.anotherbeautifulchild.com/data/storage/attachments/79d1a55659dcc574f695019b68b9a42f.JPG";;
584881;"ABC Preschool";"64 Tobyway,";"Palmyra";"VA";22963;"FLUVANNA";"434-5892738";"http://www.anotherbeautifulchild.com/page7.php";;"Although ABC Preschool has operated in several locations, we were founded on April 1, 1986. ABC is an abbrevation for ""Another Beautiful Child"". We offer a diverse program that we feel will meet the needs of many families. We are also an accredited program through the International Academy of Private Education.

We offer Infant Care through Pre-K at both our Charlottesville location and our Fluvanna location as well as before and after school at our Fluvanna Location.
";"http://www.anotherbeautifulchild.com/page3.php";;;"http://www.anotherbeautifulchild.com/page4.php";;;"y";"y";"y";"y";"n";"n";;"http://www.anotherbeautifulchild.com/data/storage/attachments/fb30e03cea80b4dfb57eed7a7de674bb.JPG";"http://www.anotherbeautifulchild.com/data/storage/attachments/b4cc344268a975df32e4d6c06d84615c.JPG";"http://www.anotherbeautifulchild.com/data/storage/attachments/d543e73b7842b0885e9537f947846c3d.JPG";"http://www.anotherbeautifulchild.com/data/storage/attachments/79d1a55659dcc574f695019b68b9a42f.JPG";;
584884;"AOL Child Development Center";"44825 Prentice Drive,";"Dulles";"VA";20166;"Loudoun";"(703)265-7940";"http://www.cclc.com/our-centers/dulles/va/075102/";"communities@cclc.com";"The AOL Child Development Center is an on-site childcare facility for children of families employed at AOL and select businesses in the area. Our Development Center is comprised of two buildings, one that focuses on children from infancy through two years of age and one that focuses on the development of children preschool through school age. Each center provides several themed enrichment rooms for children to explore during the day - Imagination Station, Tech Town, Masterpiece Museum and Science Suite are just a few. AOL Child Development Center provides expert care and education to all children, meeting their cognitive, social/emotional, and physical needs. The AOL Child Development Center provides a developmentally appropriate curriculum for each age group that encourages exploration, and is both challenging and stimulating. AOL Child Development Center prides itself on partnering with parents through each stage of early childhood education.";"http://www.cclc.com/our-centers/dulles/va/075102/";"https://www.facebook.com/ConnectCCLC";" 6:30am to 6:30pm, Monday - Friday ";"http://www.cclc.com/about-us/careers/";;;"y";"y";"y";"y";"n";"n";;"http://www.cclc.com/images/banners/150x150-new_0005_1b7a5237.jpg";"http://www.cclc.com/images/banners/150x150-new_0012_1b7a3891.jpg";"http://www.cclc.com/images/banners/150x150-new_0007_1b7a4059.jpg";"http://www.cclc.com/images/banners/150x150-new_0008_1b7a4518.jpg";;
584887;"Abby's Ark Early Learning Center";"601 Washington Street";"Portsmouth";"VA";23704;"PORTSMOUTH CITY";"(757)393-5818";"http://www.abbysarkearlylearningcenter.com/contact-us/";"abbysark@verizon.net";"Abby’s Ark Early Learning Center spawned from Abby’s Ark Family Daycare. It was started by faith and trust in the Lord.  The Lord gave LaVern Theus this vision and His word confirmed it (Isaiah 54:17).  Abby’s Ark  Daycare was first licensed February 6, 1991 by the Commonwealth of Virginia Dept of Social Services.  The City of Portsmouth- Department of Building Inspection issued a Certificate of Occupacny on January 9, 1992.  Abby’s Ark Daycare was one of the first in Portsmouth, VA to receive a Certificate of Accreditation for family daycare by the National Association for Family Daycare (NAFDC).  This accredit is for exemplifying the NAFDC Code of excellence and attaining the highest standards of quality for the family daycare profession.

A prophetic word was given April 3, 1998 ( Habakkuk 2:2-3).  Preparing for this vision God gave LaVern Theus clarity through the Word, prayer time, and time with Him to evolve Abby’s Ark Early Learning Center.  AAELC was issued a business  license from the City of Portsmouth  January 3, 2006 and a license to operate on July 25, 2006 from the Department of Social Services.  Abby’s Ark grew from 12 children to currently enrolling up to 42.  As vision once again prevails(2 Corinthians 8:10-15; 9:8-15), there are future plans for expansion as we secure the site for a new and upcoming Abby’s Ark Christian Academy (AACA).  “Thanks be to God for His indescribable gifts!”";"http://www.abbysarkearlylearningcenter.com/contact-us/";;"Monday- Friday
 6:30am – 5:30pm";;;;"n";"y";"y";"y";"n";"n";"http://173.254.28.25/~abbysark/wp-content/uploads/2013/04/abbys-ark-wp-logo-v21.png";;;;;;
584888;"Abingdon Child Development Center";"152 Highland Street,";"Abingdon";"VA";24210;"WASHINGTON";"(276)628-9932";;;;;;;;;;;;;;;;;;;;;"Y";
584889;"Abingdon Child Development Center-Early Start";"152 Highland Street,";"Abingdon";"VA";24210;"WASHINGTON";"(276)628-4969";;;;;;;;;;;;;;;;;;;;;"Y";
584890;"Abingdon Church of Christ";"19508 Dennison Drive Abingdon Christian Preschool";"Abingdon";"VA";24211;"WASHINGTON";"(276)628-6253";;;;;;;;;;;;;;;;;;;;;"Y";
584893;"Abracadabra Child Care & Developement center";" 700 Commonwealth Ave.";"Alexandria";"VA";22301;"ALEXANDRIA CITY";"(703)568-7796";"http://www.abrapreschool.org/#!contact/c1z0x";" abracadabradirector@yahoo.com";"Abracadabra Preschool was started by our Church, then called Baptist Temple, in 1983 as a mission to help children.   The first director and congregant responsible for filing the paperwork with the city was Joan Dale.  Joan served as the first director.  The school is unique because it is housed in a comfy secure home where children feel safe.  This setting is unique in the City. Kathy Wilson was the third director of Abracadabra.  Prior to becoming director she served as the President of the National Women's Political Caucus.  Following two terms, she returned to education where she had a degree in Special Education. Kathy brought with her a philosophy that every child is important.   She helped pioneer an attitude of acceptance and inclusion for children with special needs.  She applied this philosophy in the creation of the wonderful playground for the school which she saw as more of an ""outdoor classroom.""  It is named in her honor.    Following her sudden death, the Kathy Wilson Foundation was formed in 2005 to help preschools in Alexandria accept and include all children.  As Kathy was fond of saying, ""We can't teach just easy ones.""  To learn more about the philosophy of the ""outdoor classroom"" please visit the KathyWilsonFoundation.org.   ";"http://www.abrapreschool.org/#!contact/c1z0x";;"7:30 am – 6:00 pm";;"http://www.abrapreschool.org/#!enrollment/c21kz";;"n";"y";"y";"y";"n";"n";;;;;;;
584896;"Abundant Life Ministries";"6530 Indian River Road,";"Virginia Beach";"VA";23464;"Virginia Beach City";"(757)420-9149";;;;;;;;;;;;;;;;;;;;;"Y";
584898;"Abundant Life World Outreach Church";"Abundant Life Child Care, 955 Mt. Cross Road";"Danville";"VA";24540;"DANVILLE CITY";"(434)799-8213";"http://abundantlifeworldoutreachchurch.org/daycare/";;"We believe and exist for the purpose of training up children in “the way {they} should go.” The first five years of life are the most important for learning. It is during this point they set the stage for learning more. Our purpose is to teach them about the love of Jesus Christ as well as help them to grow, learn, and develop mentally.  We endeavor to provide quality childcare in a loving Christian environment for all children, age’s birth to 12 years without regard to creed, race, color, nationality, or ethnic origin.";"http://abundantlifeworldoutreachchurch.org/daycare/";"https://www.facebook.com/ALWOC";" Monday – Friday from 6:30 am – 6:00 pm";;;;"y";"y";"y";"y";"y";"y";"http://abundantlifeworldoutreachchurch.org/wp-content/uploads/2013/12/logo1.png";;;;;;
584899;"Abyssinia Baptist Church Community Enpowerment Center";"2816 Colley Avenue";"Norfolk";"VA";23508;"NORFOLK CITY";"(757)627-2630";;;;;;;;;;;;;;;;;;;;;"Y";
584900;"Academy For KIds";"5621 Corrugated Road";"Sandston";"VA";23150;"HENRICO";"(804)222-2223";;;;;;;;;;;;;;;;;;;;;"Y";
584907;"Advent Christian Child Care Center";"8079 Studley Road,";"Mechanicsville";"VA";23116;"Hanover";"(804)746-0279";"http://acchurchmva.org/advent.php";;"Advent Christian Child Care Center offers our community a Christian environment in which children can grow. We provide opportunities for church, school, and home to work together in meeting the developing needs of each child. Through developmentally appropriate practices, children discover new concepts about self and the world around them.With that knowledge we know they can begin to reach for the stars.";"http://acchurchmva.org/advent.php";;"7:00 am-5:45 pm ";;;;"n";"n";"y";"y";"n";"n";;;;;;;
584916;"Adventureland - Hylton Boys & Girls Club";"5070 Dale Boulevard";"Woodbridge";"VA";22193;"PRINCE WILLIAM";"703-670-3311";"http://www.bgcgw.org/hylton/";"cmerica@bgcgw.org";"The Boys & Girls Clubs of Greater Washington, Prince William/Manassas branches have been serving youth in the Prince William County Area for over 40 years. Our organization is dedicated to ensuring that youth have a safe place to learn, have fun, and grow. ";"http://www.bgcgw.org/hylton/";;"Summer Hours:
Monday - Friday: 6 AM - 6 PM School Year Hours:
Tuesday - Friday: 3 PM - 8 PM 
Saturday: 10 AM - 4 PM ";"http://www.bgcgw.org/careers/";;;"n";"n";"y";"y";"y";"y";"http://d251mkhdpuavfd.cloudfront.net/wp-content/uploads/2012/11/bgcgw-logo.png";"http://www.bgcgw.org/manassas/files/2012/11/IMG_6183-300x200.jpg";"http://www.bgcgw.org/hylton/files/2013/02/Neigh-Conf-2010-030-300x200.jpg";"http://www.bgcgw.org/prince-william/files/2013/12/382536_406071652840897_1951075903_n1.jpg";"http://www.bgcgw.org/prince-william/files/2013/12/photo-24.jpg";;
584919;"Agape Full Gospel Deliverance and Worship Center";"6620 Indian River Road,";"Virginia Beach";"VA";23464;"Virginia Beach City";"(757)305-5820";;;;;;;;;;;;;;;;;;;;;"Y";
584920;"Agape International Ministries";"Kingdom Kidz Child Dev. Center 8001 Staples Mill";"Richmond";"VA";23228;"RICHMOND CITY";"(804)266-5220";;;;;;;;;;;;;;;;;;;;;"Y";
584921;"Agape Learning Center";"15394 Warwick Boulevard,";"Newport News";"VA";23608;"NEWPORT NEWS CITY";"757-369-0152";;;;;;;;;;;;;;;;;;;;;"Y";
584930;"Aldersgate UMC Kinder Prep";"4320 Bruce Road,";"Chesapeake";"VA";23321;"CHESAPEAKE CITY";"(757)673-4602";"http://www.aldersgatekinderprep.org/keywords-description-hidden-page.html";"kinderprep@ncum.org";"Aldersgate KinderPrep is a licensed pre-school and ministry of the Aldersgate Campus of New Creation UMC serving a student body of 135 children and their families. Aldersgate is now in its thirty ninth year of offering loving care and instruction to two-and-a-half to four-and-a-half year-olds in our preschool programs and five and 6 year olds in our TransKindergarten and Kindergarten classes.  KinderPrep is known throughout the community for the high quality of its program, while maintaining an affordable tuition structure. Aldersgate KinderPrep provides Christian-based education to children throughout our community. In a caring and positive atmosphere, we create a warm and happy place for preschoolers to learn.";"http://www.aldersgatekinderprep.org/keywords-description-hidden-page.html";;"9am-2pm";;"http://www.aldersgatekinderprep.org/admissions.html";"http://www.aldersgatekinderprep.org/parent-handbook.html";"n";"n";"y";"y";"n";"n";"http://www.aldersgatekinderprep.org/uploads/9/8/7/7/9877943/1390691632.png";"http://www.aldersgatekinderprep.org/uploads/9/8/7/7/9877943/_4166748_orig.jpg";"http://www.aldersgatekinderprep.org/uploads/9/8/7/7/9877943/_8962673_orig.jpg";"http://www.aldersgatekinderprep.org/uploads/9/8/7/7/9877943/9182948_orig.jpg";"http://www.aldersgatekinderprep.org/uploads/9/8/7/7/9877943/7687935_orig.jpg";;
584934;"All Aboard Child Development Center";"7147 Stonewall Parkway,";"Mechanicsville";"VA";23111;"HANOVER";"(804)559-0101";"http://allaboardcdc.com/";"allaboard5@verizon.net";"All Aboard Child Development center was established in January 1997.  The center is privately owned and operated and located in Mechanicsville, Virginia.  We offer a bright, clean and child friendly atmosphere full of enthusiastic, dedicated and caring staff that focus on the individual needs of each child.  Our facility consist of separate pre-school and school -age buildings, several outside play areas, a large gymnasium, game room, multiple computer rooms, study hall, and classrooms divided by age level.  We offer an exciting comprehensive curriculum for infants, toddlers, pre-school and school-age children. ";"http://allaboardcdc.com/";;;;;;"y";"y";"y";"y";"y";"y";;"http://allaboardcdc.com/images/8875e1ba676ac201be00c29817c363fa_wi9m.png";"http://allaboardcdc.com/images/caac3e95bb49de493011ece78421cbbe_dgok.png";"http://allaboardcdc.com/images/b5ba9ae778a051b93826266cb824ac3c_gs0e.jpg";"http://allaboardcdc.com/images/1cadc1b3f99f8dccb93e54beac39939a_ocfg.png";;
584935;"All About Children";"931 Glen Rock Road,";"Norfolk";"VA";23502;"NORFOLK CITY";"757-4559665";"http://allaboutchildren.net/";;"All About Children is a team of health providers including doctors, nurse practitioners, and office staff that are wholly dedicated to your child's well-being.  You will receive quality, personalized care in a child-friendly and family-friendly environment.  Because we're a small practice by design, with one location, you know us, and we really know you.";"http://allaboutchildren.net/";;"Monday-Thursday  8am-7pm
Friday  8am-6pm
Saturday  9am-Noon";;;;"not mentioned ";"not mentioned ";"not mentioned ";"not mentioned ";"not mentioned ";"not mentioned ";"http://allaboutchildren.net/Images/Header_Ani/header.gif";;;;;;
584937;"All Dulles Area Muslim Society Morning Quran Program";"46903 Sugarland Road";"Sterling";"VA";20164;"LOUDOUN";"703-314-8980";;;;;;;;;;;;;;;;;;;;;"Y";
584938;"All Nations Church of God";"1020 Stafford Umberger Dr. Precious Promise Acade";"Wytheville";"VA";24382;"WYTHE";"(276)228-5533";"http://allnationswytheville.com/#/daycare-and-preschool";"ancelcenter@hotmail.com";;"http://allnationswytheville.com/#/daycare-and-preschool";"https://www.facebook.com/pages/All-Nations-Church/301316223252479";"6:30am- 6:00pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;
584939;"All Saints Apostolic Church";"All Saints Child Care Center, 2001 Royall Avenue";"Richmond";"VA";23224;"RICHMOND CITY";"(804)232-3159";"http://allsaintsedu.org/";"info@allsaintsedu.org";"We welcome you to the All Saints Child Care Center /Letsy Ann Memorial School website. We are a community ministryof the All Saints Apostolic Church Bishop Robert L. Tapper, a great visionary and builder, established All Saints Child Care Center in 1981. It was his vision and desire to have a school that is dedicated to provide affordable and quality education for children in a godly atmosphere. The All Saints Letsy Ann Memorial School/Child Care Center, a Christian centered Academy, believes that each child possesses a “seed of greatness.”  Our mission is to nurture that seed in a spirit of exceptionality so that each student will achieve success and reach potential as he/she develops spiritually, academically, socially, and physically.  We strive to build a solid educational foundation in children, upon which a lifetime of learning can take place, ushering him/her onto their journey of purpose.";"http://allsaintsedu.org/";"https://www.facebook.com/pages/All-Saints-Apostolic-Ministries/542866945776665?ref=tn_tnmn";"Child Care:
6:30 a.m. – 5:30 p.m.

 

Before and After School:
6:30 a.m. - 8:45 a.m.
3:30 p.m. – 5:30 p.m.";;;;"y";"y";"y";"y";"y";"y";;"http://allsaintsedu.org/images/banners/Infant-PreK_Page.jpg";"http://allsaintsedu.org/images/banners/Kindergarten-1st_Grade_page.jpg";"http://allsaintsedu.org/images/stories/slideshows/home/School%20After%20School.jpg";"http://allsaintsedu.org/images/stories/slideshows/home/School%20Summer.jpg";;
584952;"Alpha Beta Cappa Day School";"7425 Chesapeake Blvd,";"Norfolk";"VA";23513;"NORFOLK CITY";"(757)857-5215";;;;;;;;;;;;;;;;;;;;;"Y";
584953;"Alpha Christian Child Care Center";"504 Dexter Road, NW,";"Roanoke";"VA";24019;"ROANOKE CITY";"(540)563-4333";;;;;;;;;;;;;;;;;;;;;"Y";
584966;"Amanda's Development Child Care, LLC.";"2004 Wickham Avenue,";"Newport News";"VA";23607;"NEWPORT NEWS CITY";"757-244-4547";;;;;;;;;;;;;;;;;;;;;"Y";
584967;"Ambassadors For Jesus Christ";"4 Duncan Drive,";"Hampton";"VA";23663;"HAMPTON CITY";"(757)7235530";"https://www.facebook.com/afjchampton/info?tab=page_info";;"We are a people whose FAITH is in God, whose FOCUS is on Christ, and whose FUTURE is led by the Holy Spirit to carry out the Great Commission.";"https://www.facebook.com/afjchampton/info?tab=page_info";"https://www.facebook.com/afjchampton/info?tab=page_info";;;;;"not mentioned ";"not mentioned ";"not mentioned ";"not mentioned ";"not mentioned ";"not mentioned ";"https://scontent-nrt.xx.fbcdn.net/hphotos-frc3/v/t1.0-9/547676_188534307944526_137192658_n.jpg?oh=8520e73fab897e9eda09d89999788eb8&oe=5594F4F1";;;;;;
584970;"Amelon Early Learning Center";"621 Dillard Road,";"Madison Heights";"VA";24572;"AMHERST";"(434)528-3294";;;;;;;;;;;;;;;;;;;;;"Y";
584975;"Amerikids Child Development Center";"8620 North Five Forks Road,";"Amelia";"VA";23002;"Amelia";"(804)561-3866";;;;;;;;;;;;;;;;;;;;;"Y";
584976;"Amerikids Child Development Center - School";"8721 North Five Forks Road,";"Amelia";"VA";23002;"Amelia";"(804)561-3001";;;;;;;;;;;;;;;;;;;;;"Y";
584982;"Anchor Military Ministries";"3624 DuPont Circle,";"Virginia Beach";"VA";23455;"Virginia Beach City";"(757)460-0024";"http://www.anchor-christian-school.org/";"bagent_5gkds@hotmail.com";"For us, teaching is more than just imparting knowledge. Our primary directive is to cultivate a love of learning in our students.

Our school's mission statement:
    We want to serve both the civilian and military community.
    We want to build academic excellence, anchored in Christian character.
    We count our work as a ministry.
";"http://www.anchor-christian-school.org/";;"Monday through Friday  9:00 am. to 6:00 pm.";;;;"n";"n";"y";"y";"y";"y";;"http://www.anchor-christian-school.org/s/cc_images/cache_51897204.jpg?t=1343274866";"http://www.anchor-christian-school.org/s/cc_images/cache_73633704.jpg?t=1344457575";"http://www.anchor-christian-school.org/s/cc_images/cache_912948904.jpg?t=1372110754";"http://www.anchor-christian-school.org/s/cc_images/cache_51905504.jpg?t=1343275001";;
